"EC_number","Cofactor","Organism","LigandID","Commentary","Literature"
"4.2.3.4","NADH","Aspergillus nidulans",8,"",649156
"4.2.3.4","NADH","Mycobacterium tuberculosis",8,"",680499
"4.2.3.5","flavins","Bacillus subtilis",5665,"required, reduced forms e.g. FMN, FAD",137650
"4.2.3.5","flavins","Neurospora crassa",5665,"required, reduced forms e.g. FMN, FAD","137646, 137651"
"4.2.3.5","flavins","Saccharomyces cerevisiae",5665,"required, reduced forms e.g. FMN, FAD",137659
"4.2.3.5","flavins","Staphylococcus aureus",5665,"required, reduced forms e.g. FMN, FAD",137661
"4.2.3.5","flavins","Euglena gracilis",5665,"required, reduced forms e.g. FMN, FAD",137663
"4.2.3.5","flavins","Solanum lycopersicum",5665,"required, reduced forms e.g. FMN, FAD",137664
"4.2.3.5","flavins","Escherichia coli",5665,"required, reduced forms e.g. FMN, FAD","137655, 137656, 137665"
"4.2.3.5","flavins","Capnoides sempervirens",5665,"required, reduced forms e.g. FMN, FAD",137666
"4.2.3.5","FMN","Escherichia coli",56,"cofactor",652056
"4.2.3.5","FMN","Thermotoga maritima",56,"cofactor",652121
"4.2.3.5","FMN","Neurospora crassa",56,"essential for catalytic activity",678265
"4.2.3.5","FMN","Mycobacterium tuberculosis",56,"",679351
"4.2.3.5","FMN","Brucella suis",56,"",679365
"4.2.3.5","FMN","Neurospora crassa",56,"",679365
"4.2.3.5","FMN","Salmonella enterica",56,"",679365
"4.2.3.5","FMN","Streptococcus pneumoniae",56,"",679365
"4.2.3.5","FMN","Yersinia enterocolitica",56,"",679365
"4.2.3.5","FMN","Shigella flexneri",56,"",681499
"4.2.3.5","FMN","Bacillus subtilis",56,"required",682003
"4.2.3.5","FMN","Escherichia coli",56,"required",682003
"4.2.3.5","FMN","Plasmodium falciparum",56,"required",682003
"4.2.3.5","FMN","Solanum lycopersicum",56,"required",682003
"4.2.3.5","FMN","Tetrahymena thermophila",56,"required",682003
"4.2.3.5","FMN","Toxoplasma gondii",56,"required",682003
"4.2.3.5","FMN","Vitis vinifera",56,"required",682003
"4.2.3.5","FMN","Mycobacterium tuberculosis",56,"reduced form",691478
"4.2.3.5","FMN","Neurospora crassa",56,"reduced, the S16A/S127A double-mutant protein showy slightly weaker binding of the cofactor",692285
"4.2.3.5","FMN","Plasmodium falciparum",56,"",715196
"4.2.3.5","FMNH2","Saccharomyces cerevisiae",335,"absolute requirement",652559
"4.2.3.5","FMNH2","Neurospora crassa",335,"absolute requirement for FMNH2, which is not consumed during the reaction",652570
"4.2.3.5","FMNH2","Helicobacter pylori",335,"required. The unique FMN-binding site is formed largely by a single subunit, with a small contribution from a neighboring subunit. The isoalloxazine ring of the bound FMN is significantly non-planar",652935
"4.2.3.5","FMNH2","Bacillus subtilis",335,"absolute requirement, Km: 0.0125 mM",653564
"4.2.3.5","FMNH2","Capnoides sempervirens",335,"absolute requirement, Km: 37 nM",653564
"4.2.3.5","FMNH2","Euglena gracilis",335,"absolute requirement, Km: 76 nM",653564
"4.2.3.5","FMNH2","Neurospora crassa",335,"absolute requirement, Km: 66 nM",653564
"4.2.3.5","FMNH2","Saccharomyces cerevisiae",335,"absolute requirement, Km: 42 nM",653564
"4.2.3.5","FMNH2","Solanum lycopersicum",335,"absolute requirement",653564
"4.2.3.5","FMNH2","Staphylococcus aureus",335,"absolute requirement, Km: 0.0048 mM",653564
"4.2.3.5","more","Escherichia coli",2,"no activity with 5-deaza-FMN",652056
"4.2.3.5","NADPH","Bacillus subtilis",5,"required",137650
"4.2.3.5","NADPH","Neurospora crassa",5,"required","137646, 137651"
"4.2.3.5","NADPH","Saccharomyces cerevisiae",5,"required",137659
"4.2.3.12","more","Escherichia coli",2,"no cofactor required",648568
"4.2.3.12","NADPH","Homo sapiens",5,"required",648555
"4.2.3.23","NADPH","Nostoc sp.",5,"assay at",692875
"4.2.3.124","NAD+","Bacillus circulans",7,"",719110
"4.2.3.124","NAD+","Streptomyces lividans",7,"required",719145
"4.2.3.124","NAD+","Bacillus circulans",7,"essential for activity",719667
"4.2.3.124","NAD+","Bacillus circulans",7,"required, cycling via NADH in the multistep reaction process from D-glucose 6-phosphate to 2-deoxy-L-scyllo-inosose, overview",719668
"4.2.3.124","NAD+","Streptomyces fradiae",7,"required, cycling via NADH in the multistep reaction process from D-glucose 6-phosphate to 2-deoxy-L-scyllo-inosose, overview",719668
"4.2.3.124","NAD+","Bacillus circulans",7,"essential for activity, not only used for the enzyme reaction but also stabilizing DOI synthase",719669
"4.2.3.124","NAD+","Streptoalloteichus hindustanus",7,"required",719671
"4.2.3.124","NAD+","Streptoalloteichus tenebrarius",7,"required",720206
"4.2.3.124","NAD+","Streptomyces kanamyceticus",7,"required",720206
"4.2.3.124","NAD+","Streptomyces ribosidificus",7,"required",720206
"4.2.3.124","NAD+","Bacillus circulans",7,"required","719040, 719072, 719108, 719115, 720302"
"4.2.3.124","NAD+","Bacillus circulans",7,"required, binding strutcure in presence of inhibitor carbaglucose 6-phosphate",721011
"4.2.3.134","pyridoxal 5'-phosphate","Rattus norvegicus",32,"",719774
"4.2.3.134","pyridoxal 5'-phosphate","Mus musculus",32,"",720057
"4.2.3.152","NAD+","Actinomyces sp.",7,"assay buffer contains NAD+",729598
"4.2.3.152","NAD+","Actinoplanes sp.",7,"assay buffer contains NAD+",729957
"4.2.99.21","more","Pseudomonas aeruginosa",2,"no cofactor required",708976
"4.3.1.3","AMP","Vicia faba",30,"0.016 mM, maximal activity",34290
"4.3.1.3","vitamin B12","Vicia faba",878,"0.0033 mM, maximal activity",34290
"4.3.1.7","adenosylcobalamin","Clostridium sp.",578,"dependent on","34374, 34381"
"4.3.1.7","adenosylcobalamin","Salmonella enterica subsp. enterica serovar Typhimurium",578,"dependent on; Km 0.0005 mM",34384
"4.3.1.7","adenosylcobalamin","Salmonella enterica subsp. enterica serovar Typhimurium",578,"dependent on",661191
"4.3.1.7","adenosylcobalamin","Escherichia coli",578,"the holoenzyme of adenosylcobalamin-dependent ethanolamine ammonia lyase undergoes suicidal inactivation during catalysis as well as inactivation in the absence of substrate. The inactivation involves the irreversible cleavage of the Co-C bond of the coenzyme. Inactivated holoenzyme undergoes rapid and continuous reactivation in the presence of ATP, Mg2+ and free adensosylcobalamin. EutA is essential for reactivation. Reactivation and activation occur through the exchange of modified coenzyme for free intact adenosylcobalamin",662021
"4.3.1.7","adenosylcobalamin","Salmonella enterica subsp. enterica serovar Typhimurium",578,"","680355, 680364, 682751"
"4.3.1.7","adenosylcobalamin","Salmonella enterica subsp. enterica serovar Typhimurium",578,"vitamine B12 coenzyme",692739
"4.3.1.7","adenosylcobalamin","Listeria monocytogenes",578,"",704316
"4.3.1.7","adenosylcobalamin","Salmonella enterica subsp. enterica serovar Typhimurium",578,"pulsed-laser photolysis of substrate-triggered cleavage of the cobalt-carbon bond and formation of the cob(II)alamin-5'-deoxyadenosyl radical pair in the adenosylcobalamin-dependent ethanolamine ammonia-lyase. Visible absorption spectra of holo-ethanolamine ammonia-lyase and ternary complex are comparable, indicating that the binding of substrate does not labilize the cofactor cobalt-carbon bond by significantly distorting the equilibrium structure. Following the substrate trigger, the protein interacts with the cofactor to contiguously guide the cleavage of the Co-C bond, at every step along the cleavage coordinate, starting from the equilibrium configuration of the ternary complex. The cleavage is represented by a diagonal trajectory across a free energy surface, that is defined by chemical, Co-C separation, and protein configuration coordinates",715302
"4.3.1.7","adenosylcobalamin","Escherichia coli",578,"marked angular strains and tensile forces induced by tight enzyme-coenzyme interactions are responsible for breaking the coenzyme-Co-C bond. A major structural change upon substrate binding is not observed with this particular enzyme. Glu287, one of the substrate-binding residues, has a direct contact with the ribose group of the modeled adenosylcobalamin, which may contribute to the substrate-induced additional labilization of the Co-C bond",715530
"4.3.1.7","adenosylcobalamin","Escherichia coli",578,"","661707, 704362, 729253"
"4.3.1.7","cobamide","Clostridium sp.",1201,"dependent on; Km-values of cobamide coenzymes",34370
"4.3.1.7","cobamide","Clostridium sp.",1201,"dependent on; Km-value for alpha-(5,6-dimethylbenzimidazolyl)cobamide coenzyme: 0.0015 mM, Km-value for alpha-(benzimidazolyl)cobamide coenzyme: 0.00019 mM, Km-value for alpha-(adenylyl)cobamide coenzyme: 0.00077 mM",34375
"4.3.1.7","cobamide","Clostridium sp.",1201,"5,6-dimethylbenzimidazolylcobamide coenzyme, Km: 0.00082 mM, and benzimidazolylcobamide, Km: 0.0004 mM, are active as cofactors",34376
"4.3.1.7","cobamide","Clostridium sp.",1201,"the bound cobalamin is identified as a 'base-on' CoII psi-cobalamin",34380
"4.3.1.7","coenzyme B12","Salmonella enterica subsp. enterica serovar Typhimurium",956,"adenosylcobalamin, 70% of the enzyme-bound adenosylcobalamin is cleaved to cob(2)-alamin in the steady state of the reaction",690905
"4.3.1.7","coenzyme B12","Salmonella enterica subsp. enterica serovar Typhimurium",956,"adenosylcobalamin","690960, 691009, 691337"
"4.3.1.7","coenzyme B12","Homo sapiens",956,"adenosylcobalamin",692764
"4.3.1.7","vitamin B12","Enterobacter aerogenes",878,"Km: 0.0001 mM; required",34371
"4.3.1.7","vitamin B12","Escherichia coli",878,"Km: 0.0001 mM; required",34371
"4.3.1.7","vitamin B12","Salmonella enterica subsp. enterica serovar Typhimurium",878,"the C-Co bond of adenosylcob(III)alamin undergoes homolysis to produce the 5'-deoxyadenosyl radical and cob(II)-alamin radical pair",34373
"4.3.1.7","vitamin B12","Enterobacter aerogenes",878,"",34379
"4.3.1.7","vitamin B12","Escherichia coli",878,"",34379
"4.3.1.7","vitamin B12","Leifsonia aquatica",878,"Km: 0.002-0.005 mM",34379
"4.3.1.7","vitamin B12","Escherichia coli",878,"Km: 0.00042 mM",34382
"4.3.1.9","NADPH","Pseudomonas fluorescens",5,"dependent",650409
"4.3.1.9","pyridoxal 5'-phosphate","Soil bacterium",32,"required for activity",644483
"4.3.1.9","pyridoxal 5'-phosphate","Pseudomonas fluorescens",32,"",650409
"4.3.1.12","ADP","Clostridium sporogenes",13,"stimulates",34265
"4.3.1.12","ATP","Clostridium sporogenes",4,"stimulates",34265
"4.3.1.12","NAD+","Clostridium sporogenes",7,"required for maximal activity",34264
"4.3.1.12","NAD+","Clostridium sporogenes",7,"1 mol per mol of enzyme; tightly bound",34265
"4.3.1.12","NAD+","Clostridium sporogenes",7,"tightly bound",34266
"4.3.1.12","NAD+","Agrobacterium tumefaciens",7,"required for maximal activity; stimulates",34270
"4.3.1.12","NAD+","Agrobacterium tumefaciens",7,"required for maximal activity","34269, 34271, 34272"
"4.3.1.12","NAD+","Sinorhizobium meliloti",7,"required for maximal activity",34272
"4.3.1.13","pyridoxal 5'-phosphate","Rattus norvegicus",32,"omission leads to 60% decrease of activity",6042
"4.3.1.15","pyridoxal 5'-phosphate","Salmonella enterica subsp. enterica serovar Typhimurium",32,"contains 2 mol of pyridoxal 5'-phosphate per mol of enzyme",6046
"4.3.1.15","pyridoxal 5'-phosphate","Pseudomonas sp.",32,"contains 1 mol of pyridoxal 5'-phosphate per mol of enzyme; Km: 0.025 mM",6048
"4.3.1.15","pyridoxal 5'-phosphate","Escherichia coli",32,"",649621
"4.3.1.15","pyridoxal 5'-phosphate","Salmonella enterica subsp. enterica serovar Typhimurium",32,"",649621
"4.3.1.15","pyridoxal 5'-phosphate","Salmonella enterica",32,"",729923
"4.3.1.15","pyridoxal 5'-phosphate","Salmonella enterica subsp. enterica serovar Typhimurium",32,"",729923
"4.3.1.15","pyridoxal 5'-phosphate","Escherichia coli",32,"","729923, 729988"
"4.3.1.16","pyridoxal 5'-phosphate","Pseudomonas sp.",32,"",285204
"4.3.1.16","pyridoxal 5'-phosphate","Pseudomonas sp. T62",32,"",692924
"4.3.1.17","more","Paracoccus seriniphilus",2,"not dependent on pyridoxal 5'-phosphate",650851
"4.3.1.17","more","Campylobacter jejuni",2,"pyridoxal 5'-phosphate independent",651494
"4.3.1.17","pyridoxal 5'-phosphate","Lactobacillus murinus",32,"required, maximal activity at 0.34 mM",210774
"4.3.1.17","pyridoxal 5'-phosphate","Rattus norvegicus",32,"Km: 0.0003 mM; one mol of enzyme contains two mol of pyridoxal phosphate",210780
"4.3.1.17","pyridoxal 5'-phosphate","Rattus norvegicus",32,"coenzyme; K+ and NH4+ decrease the dissociation constant of pyridoxal 5'-phosphate. Tris and the substrate compete for pyridoxal 5'-phosphate with the enzyme because of Schiff's base formation. Influence of substrate concentration on the Km-value of pyridoxal 5'-phosphate",210783
"4.3.1.17","pyridoxal 5'-phosphate","Rattus norvegicus",32,"coenzyme",210785
"4.3.1.17","pyridoxal 5'-phosphate","Lactobacillus fermentum",32,"prosthetic group; pyridoxal-5'-phosphate-independent enzyme",210789
"4.3.1.17","pyridoxal 5'-phosphate","Burkholderia cepacia",32,"pyridoxal-5'-phosphate-independent enzyme",210790
"4.3.1.17","pyridoxal 5'-phosphate","Enterobacter aerogenes",32,"pyridoxal-5'-phosphate-independent enzyme",210790
"4.3.1.17","pyridoxal 5'-phosphate","Lactobacillus fermentum",32,"pyridoxal-5'-phosphate-independent enzyme",210790
"4.3.1.17","pyridoxal 5'-phosphate","Clostridium sticklandii",32,"pyridoxal-5'-phosphate-independent enzyme",210791
"4.3.1.17","pyridoxal 5'-phosphate","Clostridium propionicum",32,"pyridoxal-5'-phosphate-independent enzyme",210792
"4.3.1.17","pyridoxal 5'-phosphate","Peptoniphilus asaccharolyticus",32,"pyridoxal-5'-phosphate-independent enzyme","210790, 210794"
"4.3.1.17","pyridoxal 5'-phosphate","Homo sapiens",32,"",649220
"4.3.1.17","pyridoxal 5'-phosphate","Ovis aries",32,"",651527
"4.3.1.17","pyridoxal 5'-phosphate","Rattus norvegicus",32,"","650191, 650648, 651527, 651919, 651924"
"4.3.1.17","pyridoxal 5'-phosphate","Homo sapiens",32,"pyridoxal 5'-phosphate is sandwiched between F40 and A222",666863
"4.3.1.17","pyridoxal 5'-phosphate","Homo sapiens",32,"SDH is a pyridoxal 5'-phosphate-dependent enzyme, PLP is covalently attached to K48 by Schiff-base linkage in the active site. The ring nitrogen of PLP is involved in a H-bonding with C309, but is apparently not protonated",691069
"4.3.1.17","pyridoxal 5'-phosphate","Rattus norvegicus",32,"dependent on",693834
"4.3.1.17","pyridoxal 5'-phosphate","Escherichia coli K-12",32,"dependent on",694235
"4.3.1.17","pyridoxal 5'-phosphate","Entamoeba histolytica",32,"",705606
"4.3.1.17","pyridoxal 5'-phosphate","Homo sapiens",32,"",728723
"4.3.1.17","pyridoxal 5'-phosphate","Mycobacterium smegmatis",32,"",729942
"4.3.1.18","AMP","Gallus gallus",30,"activates",210780
"4.3.1.18","ATP","Gallus gallus",4,"activation at low concentrations, inhibition at high concentrations",210780
"4.3.1.18","CMP","Gallus gallus",100,"activates",210780
"4.3.1.18","IMP","Gallus gallus",232,"activates",210780
"4.3.1.18","pyridoxal 5'-phosphate","Escherichia coli",32,"transimination of the enzyme-linked cofactor by D-Ser",210803
"4.3.1.18","pyridoxal 5'-phosphate","Klebsiella pneumoniae",32,"enzyme linked cofactor; Km: 0.0025 mM",210807
"4.3.1.18","pyridoxal 5'-phosphate","Escherichia coli",32,"1 mol of pyridoxal 5'-phosphate is bound per mol of enzyme to one epsilon-amino group",210810
"4.3.1.18","pyridoxal 5'-phosphate","Escherichia coli",32,"enzyme linked cofactor","210805, 210811"
"4.3.1.18","pyridoxal 5'-phosphate","Escherichia coli",32,"1 pyridoxal 5'-phosphate per D-serine dehydratase molecule",651969
"4.3.1.18","pyridoxal 5'-phosphate","Saccharomyces cerevisiae",32,"PLP",678079
"4.3.1.18","pyridoxal 5'-phosphate","Saccharomyces cerevisiae",32,"Dsd adopts a fold that is characteristic of type III pyridoxal-dependent enzymes",714376
"4.3.1.18","pyridoxal 5'-phosphate","Saccharomyces cerevisiae",32,"reduction of the aldimine linkage tethering PLP to recombinant, tagged D-serine dehydratase by treatment with NaBH4 so as to yield an inactive form of the holoenzyme, DsdR, which is further treated with a protease in order to remove the amino-terminal purification tag. Fourier Transform infrared spectroscopic analysis reveals that both the reduced form DsdR and the reduced/detagged form DsdRD maintain the overall secondary structure of wild-type, but feature a significantly increased thermal stability. The observed Tm values for DsdR and for DsdRD shift to 71.5°C and 73.3°C, respectively, resulting in nearly 11° and 13° higher than the one measured for wild-type. Though catalytically inert, DsdRD retains the ability to enantioselectively bind its natural substrate",714380
"4.3.1.18","pyridoxal 5'-phosphate","Gallus gallus",32,"20 microM, increases pyruvate formation by 28%",715734
"4.3.1.18","pyridoxal 5'-phosphate","Gallus gallus",32,"","680567, 728925"
"4.3.1.18","pyridoxal 5'-phosphate","Escherichia coli",32,"","664227, 729282"
"4.3.1.18","pyridoxal 5'-phosphate","Saccharomyces cerevisiae",32,"","729705, 729953, 730889"
"4.3.1.18","UMP","Gallus gallus",133,"activates",210780
"4.3.1.19","ADP","Escherichia coli",13,"no stimulation by ADP",210823
"4.3.1.19","ADP","Salmonella enterica subsp. enterica serovar Typhimurium",13,"stimulation",210823
"4.3.1.19","ADP","Morganella morganii",13,"activates",210830
"4.3.1.19","ADP","Clostridium tetanomorphum",13,"activates",210833
"4.3.1.19","AMP","Morganella morganii",30,"activates",210830
"4.3.1.19","AMP","Escherichia coli",30,"activates",210833
"4.3.1.19","pyridoxal 5'-phosphate","Clostridium propionicum",32,"required",210792
"4.3.1.19","pyridoxal 5'-phosphate","Chloroflexus aurantiacus",32,"cofactor",210818
"4.3.1.19","pyridoxal 5'-phosphate","Candida maltosa",32,"cofactor; Km: 0.00028 mM",210821
"4.3.1.19","pyridoxal 5'-phosphate","Escherichia coli",32,"cofactor; contains 2 mol of pyridoxal 5'-phosphate per mol of enzyme",210823
