"EC_number","Organism","LigandID","Literature"
"3.6.3.9","Homo sapiens",866,711774
"3.6.3.9","Rattus norvegicus",152098,696017
"3.6.3.9","Mammalia",135834,677134
"3.6.3.9","Oryctolagus cuniculus",1483,675720
"3.6.3.9","Mammalia",3851,677134
"3.6.3.9","Oryctolagus cuniculus",3559,675720
"3.6.3.9","Mus musculus",62770,675517
"3.6.3.10","Sus scrofa",13,685080
"3.6.3.10","Rattus norvegicus",12,700594
"3.6.3.10","Oryctolagus cuniculus",546,697414
"3.6.3.10","Sus scrofa",2,674353
"3.6.3.10","Mus musculus",2,695503
"3.6.3.10","Oryctolagus cuniculus",2,697414
"3.6.3.10","Rattus norvegicus",2,718552
"3.6.3.10","Oryctolagus cuniculus",54,654605
"3.6.3.10","Rattus norvegicus",54,674555
"3.6.3.10","Oryctolagus cuniculus",18639,697414
"3.6.3.10","Oryctolagus cuniculus",5314,246859
"3.6.3.12","Saccharomyces cerevisiae",152087,696156
"3.6.3.12","Escherichia coli",13,289111
"3.6.3.12","Escherichia coli",4,"289111, 289116"
"3.6.3.12","Halobacterium salinarum",152088,697835
"3.6.3.14","Saccharomyces cerevisiae",1015,210233
"3.6.3.14","Hordeum vulgare",1015,689637
"3.6.3.14","Hordeum vulgare",1748,689637
"3.6.3.14","Homo sapiens",152089,695945
"3.6.3.14","Bos taurus",1044,712401
"3.6.3.14","Thermosynechococcus elongatus",169937,720001
"3.6.3.14","Bacillus sp.",30137,675691
"3.6.3.14","Escherichia coli",30137,685326
"3.6.3.14","Spinacia oleracea",950,674396
"3.6.3.14","Spinacia oleracea",2,210235
"3.6.3.14","Thermus thermophilus",2,685315
"3.6.3.14","Lobularia maritima",2,688635
"3.6.3.14","Oryza sativa",2,688653
"3.6.3.14","Bacillus sp. PS3",2,712011
"3.6.3.14","Synechocystis sp.",2,719947
"3.6.3.14","Thermosynechococcus elongatus",2,720001
"3.6.3.14","Acidithiobacillus ferrooxidans",1366,672662
"3.6.3.14","Bos taurus",160,698676
"3.6.3.14","Acidithiobacillus ferrooxidans",92,672662
"3.6.3.14","Spinacia oleracea",92,674396
"3.6.3.14","Spinacia oleracea",393,674396
"3.6.3.15","Thermococcus onnurineus",197850,730065
"3.6.3.15","Methanothermobacter thermautotrophicum",6127,210464
"3.6.3.15","Methanothermobacter thermautotrophicum",5974,210464
"3.6.3.15","Thermococcus onnurineus",2751,730065
"3.6.3.15","Acetobacterium woodii",92,210278
"3.6.3.16","Escherichia coli",21542,"210282, 210287"
"3.6.3.16","Escherichia coli",21542,696278
"3.6.3.16","Escherichia coli",14389,687482
"3.6.3.16","Escherichia coli",14389,689739
"3.6.3.16","Escherichia coli",14389,718868
"3.6.3.16","Saccharomyces cerevisiae",14389,718876
"3.6.3.16","Escherichia coli",14389,719037
"3.6.3.16","Escherichia coli",14389,719612
"3.6.3.16","Escherichia coli",397,"210282, 210287"
"3.6.3.16","Escherichia coli",397,696278
"3.6.3.16","Escherichia coli",2,718868
"3.6.3.19","Escherichia coli",169939,720017
"3.6.3.19","Escherichia coli",12934,246872
"3.6.3.19","Escherichia coli",12934,246876
"3.6.3.19","Escherichia coli",12934,246878
"3.6.3.19","Escherichia coli",12934,721055
"3.6.3.19","Escherichia coli",2,719857
"3.6.3.19","Escherichia coli",169938,720859
"3.6.3.19","Escherichia coli",1389,246878
"3.6.3.21","Salmonella enterica subsp. enterica serovar Typhimurium",21615,246887
"3.6.3.21","Escherichia coli",21615,246889
"3.6.3.21","Salmonella enterica subsp. enterica serovar Typhimurium",21615,246889
"3.6.3.21","Trypanosoma cruzi",266,718559
"3.6.3.21","Leishmania donovani",74,718559
"3.6.3.21","Leishmania donovani",250,718559
"3.6.3.21","Saccharomyces cerevisiae",2,674750
"3.6.3.22","Oryctolagus cuniculus",67546,684325
"3.6.3.24","Thermoanaerobacter kivui",35,210289
"3.6.3.24","Thermoanaerobacter kivui",361,210289
"3.6.3.26","Arabidopsis thaliana",2,713272
"3.6.3.26","Arabidopsis thaliana",88225,721094
"3.6.3.26","Chlamydomonas sp.",88225,721094
"3.6.3.27","Mycobacterium smegmatis",2,670171
"3.6.3.27","Landoltia punctata",2,670500
"3.6.3.27","Zea mays",2,689445
"3.6.3.29","Arabidopsis thaliana",2,689767
"3.6.3.32","Lactococcus lactis",123240,655328
"3.6.3.32","Lactococcus lactis",62994,674658
"3.6.3.32","Lactococcus lactis",135,655328
"3.6.3.32","Lactococcus lactis",2,655328
"3.6.3.32","Aphanothece halophytica",2,671475
"3.6.3.32","Bacillus subtilis",2,675495
"3.6.3.32","Lactococcus lactis",2,720807
"3.6.3.32","Lactococcus lactis",135821,675495
"3.6.3.32","Lactococcus lactis",135822,675495
"3.6.3.32","Lactococcus lactis",513,655328
"3.6.3.32","Lactococcus lactis",12706,674658
"3.6.3.33","Escherichia coli",61002,667642
"3.6.3.39","Escherichia coli",3254,698746
"3.6.3.39","Escherichia coli",9205,698746
"3.6.3.39","Pseudomonas aeruginosa",2,687605
"3.6.3.39","Escherichia coli",748,698746
"3.6.3.39","Escherichia coli",16457,696222
"3.6.3.44","Homo sapiens",104600,210388
"3.6.3.44","Mus musculus",138597,685077
"3.6.3.44","Mus musculus",138598,685077
"3.6.3.44","Mus musculus",138599,685077
"3.6.3.44","Mus musculus",138600,685077
"3.6.3.44","Mus musculus",138601,685077
"3.6.3.44","Mus musculus",24852,685077
"3.6.3.44","Mus musculus",138602,685077
"3.6.3.44","Homo sapiens",144204,686719
"3.6.3.44","Homo sapiens",1186,686719
"3.6.3.44","Homo sapiens",11888,686719
"3.6.3.44","Homo sapiens",36408,697766
"3.6.3.44","Homo sapiens",9775,660546
"3.6.3.44","Homo sapiens",9775,697586
"3.6.3.44","Homo sapiens",1612,689698
"3.6.3.44","Homo sapiens",55882,686564
"3.6.3.44","Homo sapiens",6494,684962
"3.6.3.44","Homo sapiens",20183,686564
"3.6.3.44","Homo sapiens",189,684962
"3.6.3.44","Cricetulus griseus",3334,210390
"3.6.3.44","Cricetulus griseus",3334,658602
"3.6.3.44","Homo sapiens",3334,718735
"3.6.3.44","Helicoverpa armigera",4133,684938
"3.6.3.44","Helicoverpa armigera",4133,711295
"3.6.3.44","Cricetulus griseus",1532,210390
"3.6.3.44","Homo sapiens",2437,686564
"3.6.3.44","Cricetulus griseus",93169,719969
"3.6.3.44","Homo sapiens",1291,697586
"3.6.3.44","Cricetulus griseus",832,210390
"3.6.3.44","Homo sapiens",832,701435
"3.6.3.44","Helicoverpa armigera",69461,684938
"3.6.3.44","Helicoverpa armigera",69461,711295
"3.6.3.44","Macaca fascicularis",152090,697760
"3.6.3.44","Macaca fascicularis",4521,697760
"3.6.3.44","Helicoverpa armigera",163614,711295
"3.6.3.44","Helicoverpa armigera",11651,684938
"3.6.3.44","Helicoverpa armigera",11651,711295
"3.6.3.44","Homo sapiens",11912,689698
"3.6.3.44","Cricetulus griseus",11130,719969
"3.6.3.44","Homo sapiens",44,660546
"3.6.3.44","Homo sapiens",44,701356
"3.6.3.44","Homo sapiens",142,210383
"3.6.3.44","Homo sapiens",142,"210388, 210399"
"3.6.3.44","Cricetulus griseus",31928,210390
"3.6.3.44","Homo sapiens",144205,689698
"3.6.3.44","Lactococcus lactis",9205,659253
"3.6.3.44","Cricetulus griseus",169942,719969
"3.6.3.44","Macaca fascicularis",241,697760
"3.6.3.44","Homo sapiens",69312,688594
"3.6.3.44","Helicoverpa armigera",7726,684938
"3.6.3.44","Helicoverpa armigera",7726,711295
"3.6.3.44","Homo sapiens",11139,660546
"3.6.3.44","Homo sapiens",7419,687189
"3.6.3.44","Helicoverpa armigera",9483,684938
"3.6.3.44","Helicoverpa armigera",9483,711295
"3.6.3.44","Rattus norvegicus",2,697585
"3.6.3.44","Oryctolagus cuniculus",2,699712
"3.6.3.44","Schistosoma mansoni",2,700086
"3.6.3.44","Homo sapiens",2,701356
"3.6.3.44","Cricetulus griseus",2,719969
"3.6.3.44","Homo sapiens",9371,696343
"3.6.3.44","Poeciliopsis lucida",9371,718684
"3.6.3.44","Homo sapiens",7706,697766
"3.6.3.44","Cricetulus griseus",169944,719969
"3.6.3.44","Macaca fascicularis",3131,697760
"3.6.3.44","Cricetulus griseus",137,210390
"3.6.3.44","Homo sapiens",4861,687189
"3.6.3.44","Bacillus subtilis",9562,658086
"3.6.3.44","Cricetulus griseus",11153,210390
"3.6.3.44","Mus musculus",11153,685077
"3.6.3.44","Mus musculus",21701,685077
"3.6.3.44","Homo sapiens",10014,718735
"3.6.3.44","Homo sapiens",152091,699463
"3.6.3.44","Homo sapiens",152092,699463
"3.6.3.44","Homo sapiens",107221,210388
"3.6.3.44","Homo sapiens",107223,210388
"3.6.3.44","Homo sapiens",138664,689695
"3.6.3.44","Homo sapiens",1628,684962
"3.6.3.44","Cricetulus griseus",169943,719969
"3.6.3.44","Homo sapiens",2584,684962
"3.6.3.44","Homo sapiens",66020,688947
"3.6.3.44","Mus musculus",144206,685077
"3.6.3.44","Cricetulus griseus",9280,719969
"3.6.3.44","Homo sapiens",69313,684913
"3.6.3.44","Homo sapiens",1389,210399
"3.6.3.44","Bacillus subtilis",1389,658086
"3.6.3.44","Homo sapiens",1389,659188
"3.6.3.44","Mus musculus",1389,685077
"3.6.3.44","Homo sapiens",1389,686564
"3.6.3.44","Homo sapiens",1389,687189
"3.6.3.44","Homo sapiens",1389,689698
"3.6.3.44","Homo sapiens",1389,697766
"3.6.3.44","Homo sapiens",1389,699463
"3.6.3.44","Homo sapiens",1389,701435
"3.6.3.44","Poeciliopsis lucida",1389,718684
"3.6.3.44","Homo sapiens",1389,718735
"3.6.3.44","Bacillus subtilis",3132,658086
"3.6.3.44","Homo sapiens",3132,696343
"3.6.3.44","Macaca fascicularis",3132,697760
"3.6.3.44","Homo sapiens",3132,718735
"3.6.3.44","Homo sapiens",6613,210399
"3.6.3.46","Saccharomyces cerevisiae",2,698806
"3.6.3.46","Saccharomyces cerevisiae",2,698831
"3.6.3.46","Saccharomyces cerevisiae",2,701314
"3.6.3.46","Saccharomyces cerevisiae",152093,698806
"3.6.3.47","Rattus norvegicus",132772,667429
"3.6.3.47","Homo sapiens",132773,667804
"3.6.3.49","Homo sapiens",62,673218
"3.6.3.49","Homo sapiens",104168,210425
"3.6.3.49","Cavia porcellus",745,675628
"3.6.3.49","Homo sapiens",65378,688304
"3.6.3.49","Homo sapiens",169945,719248
"3.6.3.49","Homo sapiens",1157,210425
"3.6.3.49","Homo sapiens",1157,674413
"3.6.3.49","Squalus acanthias",1157,675158
"3.6.3.49","Homo sapiens",1157,698802
"3.6.3.49","Mus musculus",1669,675622
"3.6.3.49","Homo sapiens",103742,210425
"3.6.3.49","Mus musculus",3321,675622
"3.6.3.49","Homo sapiens",4,686384
"3.6.3.49","Homo sapiens",105511,210422
"3.6.3.49","Homo sapiens",135826,673218
"3.6.3.49","Homo sapiens",135824,673218
"3.6.3.49","Homo sapiens",34376,700093
"3.6.3.49","Xenopus sp.",268,210432
"3.6.3.49","Oryctolagus cuniculus",268,210434
"3.6.3.49","Homo sapiens",268,"210432, 210434, 210435"
"3.6.3.49","Mus musculus",268,675622
"3.6.3.49","Homo sapiens",268,697823
"3.6.3.49","Homo sapiens",268,698868
"3.6.3.49","Homo sapiens",152094,698802
"3.6.3.49","Homo sapiens",17,210422
"3.6.3.49","Homo sapiens",17,698868
"3.6.3.49","Rattus norvegicus",3109,675997
"3.6.3.49","Homo sapiens",135823,673218
"3.6.3.49","Homo sapiens",135825,673218
"3.6.3.49","Homo sapiens",569,674413
"3.6.3.49","Homo sapiens",569,675114
"3.6.3.49","Squalus acanthias",569,675158
"3.6.3.49","Mus musculus",569,675622
"3.6.3.49","Homo sapiens",569,698081
"3.6.3.49","Homo sapiens",569,698802
"3.6.3.49","Homo sapiens",377,210425
"3.6.3.49","Mus musculus",377,675622
"3.6.3.49","Mus musculus",6114,675622
"3.6.3.49","Cavia porcellus",23437,675628
"3.6.3.49","Mus musculus",1682,675622
"3.6.3.49","Homo sapiens",161,698868
"3.6.3.49","Homo sapiens",75871,698081
"3.6.3.49","Mus musculus",75871,698081
"3.6.3.49","Homo sapiens",2,210421
"3.6.3.49","Homo sapiens",2,210422
"3.6.3.49","Homo sapiens",2,210425
"3.6.3.49","Homo sapiens",2,695466
"3.6.3.49","Homo sapiens",2,697823
"3.6.3.49","Mus musculus",134806,675622
"3.6.3.49","Mus musculus",134807,675622
"3.6.3.49","Homo sapiens",103741,210425
"3.6.3.49","Homo sapiens",1283,673336
"3.6.3.49","Mus musculus",6612,675622
"3.6.3.49","Homo sapiens",4578,210422
"3.6.3.49","Homo sapiens",73864,700296
"3.6.3.49","Homo sapiens",234,673218
"3.6.3.50","Vibrio cholerae",813,686385
"3.6.3.50","Pseudomonas syringae",152096,698845
"3.6.3.50","Vibrio cholerae",681,686385
"3.6.3.51","Saccharomyces cerevisiae",9533,668549
"3.6.3.51","Saccharomyces cerevisiae",135832,668549
"3.6.3.51","Saccharomyces cerevisiae",13181,668549
"3.6.3.51","Homo sapiens",163618,712438
"3.6.3.51","Mus musculus",22,673805
"3.6.3.51","Homo sapiens",69462,688903
"3.6.3.51","Rattus norvegicus",69462,688903
"3.6.3.51","Homo sapiens",69463,688903
"3.6.3.51","Rattus norvegicus",69463,688903
"3.6.3.51","Homo sapiens",69464,688903
"3.6.3.51","Rattus norvegicus",69464,688903
"3.6.3.51","Homo sapiens",152097,698800
"3.6.3.51","Homo sapiens",163616,712438
"3.6.3.51","Homo sapiens",163617,712438
"3.6.3.51","Saccharomyces cerevisiae",135831,668549
"3.6.3.51","Saccharomyces cerevisiae",135830,668549
"3.6.3.51","Saccharomyces cerevisiae",135829,668549
"3.6.3.51","Saccharomyces cerevisiae",135833,674473
"3.6.3.51","Saccharomyces cerevisiae",135828,668549
"3.6.3.51","Saccharomyces cerevisiae",2,676773
"3.6.3.51","Saccharomyces cerevisiae",62995,668549
"3.6.3.51","Saccharomyces cerevisiae",135827,676773
"3.6.3.51","Homo sapiens",24560,671931
"3.6.3.51","Saccharomyces cerevisiae",24560,673327
"3.6.3.51","Saccharomyces cerevisiae",24560,674473
"3.6.3.51","Saccharomyces cerevisiae",24560,687560
"3.6.3.52","Cyanidioschyzon merolae",2,719126
"3.6.3.52","Pisum sativum",49425,210446
"3.6.3.52","Pisum sativum",49425,210447
"3.6.3.54","Archaeoglobus fulgidus",553,721700
"3.6.3.54","Aquifex aeolicus",74,688411
"3.6.3.54","Archaeoglobus fulgidus",2,656109
"3.6.3.54","Aquifex aeolicus",2,688411
"3.6.3.54","Aquifex aeolicus",42,688411
"3.6.4.1","Bos taurus",751,246986
"3.6.4.1","Oryctolagus cuniculus",796,246975
"3.6.4.1","Oncorhynchus mykiss",796,246980
"3.6.4.1","Trachemys scripta",796,246980
"3.6.4.1","Dictyostelium sp.",796,"246976, 246981"
"3.6.4.1","Homo sapiens",796,246982
"3.6.4.1","Mus musculus",796,246982
"3.6.4.1","Meleagris gallopavo",796,246990
"3.6.4.1","Lethocerus griseus",796,246991
"3.6.4.1","Lethocerus indicus",796,246991
"3.6.4.1","Caenorhabditis elegans",796,246995
"3.6.4.1","Sus scrofa",796,246996
"3.6.4.1","Acanthamoeba castellanii",796,"246992, 246999"
"3.6.4.1","Cavia porcellus",796,247000
"3.6.4.1","Rattus norvegicus",796,"246977, 246980, 246982, 246988, 246998, 247002"
"3.6.4.1","Bos taurus",796,"246986, 246987, 246993, 246994, 246996, 247001, 247003"
"3.6.4.1","Canis lupus familiaris",796,247005
"3.6.4.1","Oryctolagus cuniculus",796,"246976, 246978, 246983, 246995, 246996, 246997, 247001, 247004, 247005, 654976"
"3.6.4.1","Mammalia",796,685136
"3.6.4.1","Gallus gallus",796,"246976, 246979, 246984, 246985, 246989, 246996, 689744"
"3.6.4.1","Gallus gallus",290,718546
"3.6.4.1","Oncorhynchus mykiss",15,686207
"3.6.4.1","Trachemys scripta",15,686207
"3.6.4.1","Homo sapiens",882,656780
"3.6.4.1","Gallus gallus",6075,246985
"3.6.4.1","Gallus gallus",16273,246985
"3.6.4.1","Oryctolagus cuniculus",105786,247005
"3.6.4.1","Bos taurus",29900,246986
"3.6.4.1","Bos taurus",2960,246996
"3.6.4.1","Oryctolagus cuniculus",2960,246996
"3.6.4.1","Homo sapiens",123245,656780
"3.6.4.1","Oryctolagus cuniculus",21,247005
"3.6.4.1","Oryctolagus cuniculus",6676,654823
"3.6.4.1","Oryctolagus cuniculus",6676,685073
"3.6.4.1","Bos taurus",4251,246986
"3.6.4.B1","Drosophila melanogaster",152105,697615
"3.6.4.1","Bos taurus",16100,246986
"3.6.4.1","Bos taurus",5169,246986
"3.6.4.1","Bos taurus",10708,246986
"3.6.4.1","Homo sapiens",123244,656780
"3.6.4.B1","Oryza sativa",3151,669159
"3.6.4.B1","Drosophila melanogaster",3151,697615
"3.6.4.1","Bos taurus",49,246994
"3.6.4.1","Rattus norvegicus",866,686182
"3.6.4.1","Bos taurus",2093,246986
"3.6.4.1","Bos taurus",2862,246986
"3.6.4.1","Oryctolagus cuniculus",123246,654823
"3.6.4.1","Gallus gallus",2581,246984
"3.6.4.1","Bos taurus",1725,246986
"3.6.4.B1","Drosophila melanogaster",152103,697615
"3.6.4.B1","Drosophila melanogaster",152104,697615
"3.6.4.1","Oryctolagus cuniculus",103759,247005
"3.6.4.2","Tripneustes gratilla",47,247027
"3.6.4.2","Pseudocentrotus depressus",105496,247018
"3.6.4.2","Hemicentrotus pulcherrimus",125,247021
"3.6.4.2","Tetrahymena pyriformis",125,247035
"3.6.4.2","Tripneustes gratilla",141,247027
"3.6.4.2","Gallus gallus",79,247014
"3.6.4.2","Pseudocentrotus depressus",79,247018
"3.6.4.2","Tripneustes gratilla",1219,247027
"3.6.4.2","Bos taurus",132780,669949
"3.6.4.2","Bos taurus",3151,210563
"3.6.4.2","Chlamydomonas sp.",3151,712983
"3.6.4.2","Neurospora crassa",8409,247007
"3.6.4.2","Tetrahymena thermophila",8409,247026
"3.6.4.2","Aspergillus nidulans",2,712543
"3.6.4.2","Chlamydomonas sp.",2,712983
"3.6.4.2","Hemicentrotus pulcherrimus",457,247033
"3.6.4.2","Gallus gallus",42,247014
"3.6.4.2","Tripneustes gratilla",42,247031
"3.6.4.2","Gallus gallus",329,247014
"3.6.4.2","Hemicentrotus pulcherrimus",128,247033
"3.6.4.2","Rattus norvegicus",215,247009
"3.6.4.2","Rattus norvegicus",430,247009
"3.6.4.2","Hemicentrotus pulcherrimus",107241,247021
"3.6.4.2","Tripneustes gratilla",58,247027
"3.6.4.2","Hemicentrotus pulcherrimus",61,247021
"3.6.4.2","Tripneustes gratilla",61,247031
"3.6.4.2","Tetrahymena pyriformis",3869,247038
"3.6.4.3","Homo sapiens",22990,687306
"3.6.4.3","Homo sapiens",3151,675519
"3.6.4.3","Arabidopsis thaliana",3151,689644
"3.6.4.3","Caenorhabditis elegans",8409,712104
"3.6.4.3","Rattus norvegicus",2,699690
"3.6.4.3","Rattus norvegicus",2,700089
"3.6.4.3","Gallus gallus",2675,673239
"3.6.4.3","Arabidopsis thaliana",3869,654498
"3.6.4.4","Homo sapiens",75616,687306
"3.6.4.4","Dictyostelium discoideum",3151,686499
"3.6.4.4","Mus musculus",3151,687450
"3.6.4.4","Neurospora crassa",3151,690055
"3.6.4.4","Rattus norvegicus",3151,690055
"3.6.4.4","Homo sapiens",3151,"685523, 699906"
"3.6.4.4","Schizosaccharomyces pombe",3151,700105
"3.6.4.4","Homo sapiens",8409,656244
"3.6.4.4","Saccharomyces cerevisiae",132781,670352
"3.6.4.4","Homo sapiens",2,700986
"3.6.4.4","Dictyostelium discoideum",5207,686499
"3.6.4.4","Neurospora crassa",69465,690055
"3.6.4.4","Rattus norvegicus",69465,690055
"3.6.4.4","Saccharomyces cerevisiae",132782,670352
"3.6.4.5","Saccharomyces cerevisiae",132783,668405
"3.6.4.5","Drosophila sp.",3151,210563
"3.6.4.5","Caenorhabditis elegans",3151,667670
"3.6.4.5","Schizosaccharomyces pombe",3151,698861
"3.6.4.5","Schizosaccharomyces pombe",3151,700350
"3.6.4.5","Drosophila melanogaster",8409,210563
"3.6.4.6","Arabidopsis thaliana",144209,689461
"3.6.4.6","Rattus norvegicus",2,656341
"3.6.4.6","Saccharomyces cerevisiae",2,656345
"3.6.4.6","Mus musculus",2,656346
"3.6.4.6","Arabidopsis thaliana",2,688690
"3.6.4.6","Archaea",2,688690
"3.6.4.6","Drosophila melanogaster",2,688690
"3.6.4.6","protozoa",2,688690
"3.6.4.6","Saccharomyces cerevisiae",2,688690
"3.6.4.6","Saccharomyces cerevisiae",2,724447
"3.6.4.6","Rattus norvegicus",106999,210584
"3.6.4.B6","Sulfolobus acidocaldarius",174842,724227
"3.6.4.6","Saccharomyces cerevisiae",90053,725724
"3.6.4.6","Sulfolobus solfataricus",90053,725724
"3.6.4.B7","Sulfolobus solfataricus",174844,726065
"3.6.4.B7","Pyrococcus furiosus",11462,725343
"3.6.4.B7","Pyrobaculum islandicum",3705,724905
"3.6.4.B7","Sulfolobus solfataricus",3705,725102
"3.6.4.B7","Pyrococcus furiosus",3705,725340
"3.6.4.B7","Sulfolobus solfataricus",174843,724820
"3.6.4.8","Rattus norvegicus",4,688447
"3.6.4.8","Methanocaldococcus jannaschii",738,656771
"3.6.4.B8","Sulfolobus solfataricus",293,725694
"3.6.4.B8","Methanosarcina acetivorans",4911,725368
"3.6.4.8","Methanocaldococcus jannaschii",123247,656771
"3.6.4.8","Bos taurus",2,696122
"3.6.4.8","Bos taurus",17080,696122
"3.6.4.B8","Methanosarcina acetivorans",2589,725368
"3.6.4.8","Rattus norvegicus",527,210599
"3.6.4.B8","Methanosarcina acetivorans",174845,725368
"3.6.4.B8","Methanosarcina acetivorans",3705,725368
"3.6.4.9","Methanosarcina mazei",1058,669207
"3.6.4.9","Methanocaldococcus jannaschii",23,686717
"3.6.4.9","Pyrococcus furiosus",23,686717
"3.6.4.9","Pyrococcus horikoshii",23,686717
"3.6.4.9","Thermoplasma acidophilum",23,686717
"3.6.4.9","Bos taurus",18,289225
"3.6.4.9","Oryctolagus cuniculus",18,289225
"3.6.4.9","Bos taurus",18,289231
"3.6.4.9","Ruminiclostridium thermocellum",9529,289223
"3.6.4.9","Saccharomyces cerevisiae",9529,"289221, 289225"
"3.6.4.9","Thermoanaerobacter brockii",9529,289230
"3.6.4.9","Allochromatium vinosum",9529,289233
"3.6.4.9","Oryctolagus cuniculus",105881,289225
"3.6.4.9","Oryctolagus cuniculus",105882,289225
"3.6.4.B9","Sulfolobus solfataricus",174846,726065
"3.6.4.B9","Sulfolobus solfataricus",4911,726065
"3.6.4.9","Escherichia coli",6131,"289216, 289218, 289220"
"3.6.4.9","Escherichia coli",6131,701034
"3.6.4.9","Sulfolobus solfataricus",39,681368
"3.6.4.9","Methanocaldococcus jannaschii",11,686717
"3.6.4.9","Pyrococcus furiosus",11,686717
"3.6.4.9","Pyrococcus horikoshii",11,686717
"3.6.4.9","Thermoplasma acidophilum",11,686717
"3.6.4.9","Escherichia coli",2,689899
"3.6.4.9","Escherichia coli",2,700961
"3.6.4.9","Escherichia coli",2,700968
"3.6.4.9","Pyrococcus furiosus",2,711001
"3.6.4.9","Escherichia coli",49,289218
"3.6.4.9","Thermus thermophilus",2973,289234
"3.6.4.9","Allochromatium vinosum",54,289233
"3.6.4.9","Thermoplasma acidophilum",54,698649
"3.6.4.9","Saccharomyces cerevisiae",163620,712743
"3.6.4.9","Escherichia coli",152106,700961
"3.6.4.10","Bos taurus",21360,210516
"3.6.4.10","Saccharomyces cerevisiae",21360,210516
"3.6.4.10","Saccharomyces cerevisiae",123243,656125
"3.6.4.10","Saccharomyces cerevisiae",152099,700378
"3.6.4.10","Bos taurus",105461,210500
"3.6.4.10","Escherichia coli",56393,654656
"3.6.4.10","Escherichia coli",56393,656011
"3.6.4.10","Saccharomyces cerevisiae",4,688361
"3.6.4.10","Escherichia coli",4,689141
"3.6.4.10","Saccharomyces cerevisiae",4,689141
"3.6.4.10","Escherichia coli",11164,689141
"3.6.4.10","Saccharomyces cerevisiae",11164,689141
"3.6.4.10","Synechococcus elongatus",132779,669512
"3.6.4.10","Escherichia coli",9533,210513
