,EC_number,Compound,Organism_inh,UniqueOrganisms_Ki,Organism_act,UniqueOrganisms_Act
9443,3.5.3.18,Epigallocatechin 3-gallate,0.0,0,1.0,Homo sapiens
9444,3.5.3.18,Estradiol-17beta,0.0,0,1.0,Homo sapiens
9445,3.5.3.18,Fenofibrate,0.0,0,1.0,Homo sapiens
9446,3.5.3.18,Histamine,0.0,0,1.0,Bos taurus
9447,3.5.3.18,Imidazole,0.0,0,1.0,Bos taurus
9448,3.5.3.18,Losartan,0.0,0,1.0,Homo sapiens
9449,3.5.3.18,Pioglitazone,0.0,0,1.0,Rattus norvegicus
9450,3.5.3.18,Pravastatin,0.0,0,1.0,Rattus norvegicus
9451,3.5.3.18,Retinoate,0.0,0,2.0,"Homo sapiens,Mus musculus"
9452,3.5.3.18,Telmisartan,0.0,0,5.0,"Bos taurus,Homo sapiens,Mus musculus,Oryctolagus cuniculus,Rattus norvegicus"
9453,3.5.3.18,alpha-Tocopherol,0.0,0,5.0,"Bos taurus,Homo sapiens,Mus musculus,Oryctolagus cuniculus,Rattus norvegicus"
9454,3.5.3.2,Mercaptoethanol,0.0,0,2.0,"Corynebacterium sp.,Pseudomonas sp."
9455,3.5.3.2,N-Ethylmaleimide,0.0,0,1.0,Pseudomonas sp.
9456,3.5.3.4,EDTA,0.0,0,1.0,Xenopus laevis
9457,3.5.3.6,Imidazole,0.0,0,1.0,Mycoplasma arthritidis
9458,3.5.3.7,Fumarate,0.0,0,1.0,Pseudomonas sp.
9459,3.5.3.7,L-Arginine,0.0,0,2.0,"Pseudomonas aeruginosa,Pseudomonas sp."
9460,3.5.3.7,Lactate,0.0,0,1.0,Pseudomonas sp.
9461,3.5.3.7,Maleic acid,0.0,0,1.0,Pseudomonas sp.
9462,3.5.3.7,Succinate,0.0,0,1.0,Pseudomonas sp.
9463,3.5.3.9,"2,4-Dinitrophenylhydrazine",0.0,0,1.0,Phaseolus vulgaris
9464,3.5.3.9,Glutathione,0.0,0,2.0,"Arthrobacter allantoicus,Streptococcus allantoicus"
9465,3.5.3.9,L-Arginine,0.0,0,1.0,Phaseolus vulgaris
9466,3.5.3.9,L-Lysine,0.0,0,2.0,Phaseolus vulgaris
9467,3.5.3.9,Phenylhydrazine,0.0,0,1.0,Phaseolus vulgaris
9468,3.5.4.1,ATP,0.0,0,4.0,"Pseudomonas chlororaphis subsp. aureofaciens,Serratia marcescens"
9469,3.5.4.1,Diethyl pyrocarbonate,0.0,0,1.0,Aspergillus fumigatus
9470,3.5.4.1,EDTA,0.0,0,3.0,"Escherichia coli,Pseudomonas chlororaphis subsp. aureofaciens"
9471,3.5.4.1,GDP,0.0,0,1.0,Serratia marcescens
9472,3.5.4.1,GTP,0.0,0,2.0,"Pseudomonas chlororaphis subsp. aureofaciens,Serratia marcescens"
9473,3.5.4.1,IDP,0.0,0,1.0,Serratia marcescens
9474,3.5.4.1,ITP,0.0,0,3.0,"Pseudomonas chlororaphis subsp. aureofaciens,Serratia marcescens"
9475,3.5.4.1,Isoleucine,0.0,0,1.0,Escherichia coli
9476,3.5.4.1,L-Aspartate,0.0,0,6.0,"Escherichia coli,Pseudomonas chlororaphis subsp. aureofaciens,Serratia marcescens"
9477,3.5.4.1,L-Glutamate,0.0,0,6.0,"Escherichia coli,Pseudomonas chlororaphis subsp. aureofaciens,Serratia marcescens"
9478,3.5.4.1,L-Ornithine,0.0,0,1.0,Escherichia coli
9479,3.5.4.1,Mercaptoethanol,0.0,0,1.0,Pseudomonas chlororaphis subsp. aureofaciens
9480,3.5.4.1,Orthophosphate,0.0,0,5.0,"Pseudomonas chlororaphis subsp. aureofaciens,Salmonella enterica subsp. enterica serovar Typhimurium,Serratia marcescens"
9481,3.5.4.1,Sulfate,0.0,0,1.0,Serratia marcescens
9482,3.5.4.1,Sulfite,0.0,0,1.0,Serratia marcescens
9483,3.5.4.1,Trichloroacetate,0.0,0,1.0,Pseudomonas chlororaphis subsp. aureofaciens
9484,3.5.4.1,dAMP,0.0,0,1.0,Serratia marcescens
9485,3.5.4.10,Sodium chloride,0.0,0,1.0,Homo sapiens
9486,3.5.4.11,p-Chloromercuribenzoate,0.0,0,1.0,Rattus norvegicus
9487,3.5.4.12,2'-Deoxy-5-hydroxymethylcytidine-5'-triphosphate,0.0,0,8.0,"Enterobacteria phage T2,Enterobacteria phage T4,Enterobacteria phage T6,Lactobacillus acidophilus"
9488,3.5.4.12,CDP,0.0,0,1.0,Homo sapiens
9489,3.5.4.12,Glutaral,0.0,0,1.0,Equus asinus
9490,3.5.4.12,Glycerol,0.0,0,1.0,Equus asinus
9491,3.5.4.12,Mercaptoethanol,0.0,0,1.0,Bacillus subtilis
9492,3.5.4.12,dAMP,0.0,0,3.0,"Equus asinus,Homo sapiens"
9493,3.5.4.12,dCDP,0.0,0,2.0,"Bacillus subtilis,Homo sapiens"
9494,3.5.4.12,dCMP,0.0,0,1.0,Homo sapiens
9495,3.5.4.12,dCTP,0.0,0,37.0,"Bacillus subtilis,Bacillusphage phiE,Cricetinae,Enterobacteria phage T2,Enterobacteria phage T4,Enterobacteria phage T6,Equus asinus,Gallus gallus,Herpes simplex virus,Homo sapiens,Lactobacillus acidophilus,Mycoplasma mycoides,Paramecium bursaria Chlorella virus 1,Rattus norvegicus,Saccharomyces cerevisiae,Staphylococcus aureus,Streptococcus mutans,bacteriophage SP8"
9496,3.5.4.12,dGTP,0.0,0,1.0,Lactobacillus acidophilus
9497,3.5.4.12,dUTP,0.0,0,1.0,Bacillus subtilis
9498,3.5.4.13,dCTP,0.0,0,1.0,Paramecium bursaria Chlorella virus 1
9499,3.5.4.16,Estradiol-17beta,0.0,0,1.0,Rattus norvegicus
9500,3.5.4.17,Hydrochloric acid,0.0,0,1.0,Porphyra crispata
9501,3.5.4.23,Blasticidin S,0.0,0,1.0,Aspergillus terreus
9502,3.5.4.23,Mercaptoethanol,0.0,0,2.0,Aspergillus terreus
9503,3.5.4.26,EDTA,0.0,0,1.0,Escherichia coli
9504,3.5.4.27,"2,3-Bisphosphoglycerate",0.0,0,2.0,Methanopyrus kandleri
9505,3.5.4.27,Orthophosphate,0.0,0,1.0,Methanopyrus kandleri
9506,3.5.4.28,EDTA,0.0,0,1.0,Methanocaldococcus jannaschii
9507,3.5.4.29,Ammonia,0.0,0,1.0,Methanocaldococcus jannaschii
9508,3.5.4.3,AMP,0.0,0,1.0,Rattus norvegicus
9509,3.5.4.3,ATP,0.0,0,1.0,Rattus norvegicus
9510,3.5.4.3,EDTA,0.0,0,1.0,Camellia sinensis
9511,3.5.4.3,GTP,0.0,0,1.0,Rattus norvegicus
9512,3.5.4.3,Sodium fluoride,0.0,0,1.0,Camellia sinensis
9513,3.5.4.3,Xanthosine 5'-phosphate,0.0,0,1.0,Rattus norvegicus
9514,3.5.4.31,EDTA,0.0,0,1.0,Methanocaldococcus jannaschii
9515,3.5.4.4,AMP,0.0,0,1.0,Candida albicans
9516,3.5.4.4,ATP,0.0,0,1.0,Candida albicans
9517,3.5.4.4,Ammonium chloride,0.0,0,2.0,"Argopecten irradians concentricus,Bacillus cereus"
9518,3.5.4.4,EDTA,0.0,0,1.0,Methanocaldococcus jannaschii
9519,3.5.4.4,IMP,0.0,0,1.0,Candida albicans
9520,3.5.4.4,N-Acetyl-D-glucosamine,0.0,0,1.0,Candida albicans
9521,3.5.4.41,EDTA,0.0,0,1.0,Methanocaldococcus jannaschii
9522,3.5.4.5,Cytidine,0.0,0,4.0,"Crithidia fasciculata,Escherichia coli,Salmonella enterica subsp. enterica serovar Typhimurium,Trypanosoma cruzi"
9523,3.5.4.5,EDTA,0.0,0,2.0,"Escherichia coli,Mus musculus"
9524,3.5.4.5,Glutathione,0.0,0,1.0,Mus musculus
9525,3.5.4.5,N-Ethylmaleimide,0.0,0,1.0,Escherichia coli
9526,3.5.4.5,p-Chloromercuribenzoate,0.0,0,1.0,Escherichia coli
9527,3.5.4.6,ADP,0.0,0,10.0,"Candida albicans,Carassius auratus,Cyprinus carpio,Gallus gallus,Homo sapiens,Oncorhynchus mykiss,Oryctolagus cuniculus,Rana sylvatica,Rattus norvegicus,Scyliorhinus canicula"
9528,3.5.4.6,ATP,0.0,0,12.0,"Candida albicans,Carassius auratus,Cyprinus carpio,Gallus gallus,Homo sapiens,Oncorhynchus mykiss,Rana sylvatica,Rattus norvegicus,Saccharomyces cerevisiae,Schizosaccharomyces pombe,Scyliorhinus canicula,Sus scrofa"
9529,3.5.4.6,Adenine,0.0,0,1.0,Candida albicans
9530,3.5.4.6,Adenosine,0.0,0,2.0,"Candida albicans,Rattus norvegicus"
9531,3.5.4.6,D-Glucose,0.0,0,1.0,Candida albicans
9532,3.5.4.6,GTP,0.0,0,1.0,Rattus norvegicus
9533,3.5.4.6,Glycerol,0.0,0,1.0,Candida albicans
9534,3.5.4.6,Hydrofluoric acid,0.0,0,1.0,Scorpaena porcus
9535,3.5.4.6,Hypoxanthine,0.0,0,1.0,Candida albicans
9536,3.5.4.6,Nebularine,0.0,0,1.0,Rattus norvegicus
9537,3.5.4.6,Orthophosphate,0.0,0,2.0,"Gallus gallus,Scorpaena porcus"
9538,3.5.4.6,Potassium cation,0.0,0,3.0,"Oryctolagus cuniculus,Sciaena umbra,Scorpaena porcus"
9539,3.5.4.6,Sodium cation,0.0,0,2.0,"Sciaena umbra,Scorpaena porcus"
9540,3.5.4.6,dATP,0.0,0,1.0,Homo sapiens
9541,3.5.4.9,ADP,0.0,0,1.0,Homo sapiens
9542,3.5.4.9,Orthophosphate,0.0,0,2.0,"Homo sapiens,Photobacterium phosphoreum"
9543,3.5.5.1,2-Cyanopyridine,0.0,0,1.0,Fusarium solani
9544,3.5.5.1,3-Indoleacetonitrile,0.0,0,1.0,Zea mays
9545,3.5.5.1,Benzonitrile,0.0,0,1.0,Rhodococcus sp.
9546,3.5.5.1,EDTA,0.0,0,1.0,Alcaligenes sp.
9547,3.5.5.1,Hydroxylamine,0.0,0,1.0,Rhodococcus rhodochrous
9548,3.5.5.4,Hydrogen cyanide,0.0,0,1.0,Pseudomonas fluorescens
9549,3.5.5.5,Mercaptoethanol,0.0,0,2.0,"Alcaligenes faecalis,Pseudomonas fluorescens"
9550,3.5.5.5,Phenylacetonitrile,0.0,0,1.0,Pseudomonas fluorescens
9551,3.5.5.7,Benzonitrile,0.0,0,2.0,"Rhodococcus rhodochrous,Streptomyces sp."
9552,3.5.5.7,Ethylene glycol,0.0,0,1.0,Pyrococcus abyssi
9553,3.5.5.7,Mercaptoethanol,0.0,0,1.0,Pyrococcus abyssi
9554,3.5.99.2,EDTA,0.0,0,1.0,Aneurinibacillus aneurinilyticus
9555,3.5.99.6,6-Phospho-D-gluconate,0.0,0,1.0,Musca domestica
9556,3.5.99.6,D-Glucose 6-phosphate,0.0,0,2.0,"Drosophila virilis,Musca domestica"
9557,3.5.99.6,D-Mannose 6-phosphate,0.0,0,1.0,Musca domestica
9558,3.5.99.6,N-Acetyl-D-galactosamine,0.0,0,1.0,Homo sapiens
9559,3.5.99.6,N-Acetyl-D-galactosamine 6-phosphate,0.0,0,1.0,Sus scrofa
9560,3.5.99.6,N-Acetyl-D-glucosamine,0.0,0,1.0,Homo sapiens
9561,3.5.99.6,N-Acetyl-D-glucosamine 6-phosphate,0.0,0,11.0,"Aspergillus niger,Bos taurus,Canis lupus familiaris,Escherichia coli,Homo sapiens,Musca domestica,Proteus vulgaris,Sus scrofa"
9562,3.5.99.6,UDP-N-acetyl-alpha-D-glucosamine,0.0,0,1.0,Homo sapiens
9563,3.5.99.6,p-Chloromercuribenzoate,0.0,0,1.0,Homo sapiens
9564,3.6.1.1,"2,4-Dinitrophenol",0.0,0,1.0,Hordeum vulgare
9565,3.6.1.1,ATP,0.0,0,2.0,"Escherichia coli,Moorella thermoacetica"
9566,3.6.1.1,Abscisate,0.0,0,1.0,Hordeum vulgare
9567,3.6.1.1,Diphosphate,0.0,0,1.0,Helicobacter pylori
9568,3.6.1.1,EDTA,0.0,0,1.0,Hypophthalmichthys nobilis
9569,3.6.1.1,Gibberellin A3,0.0,0,1.0,Pyrus communis
9570,3.6.1.1,Glutathione,0.0,0,1.0,Helicobacter pylori
9571,3.6.1.1,Potassium cation,0.0,0,4.0,"Plasmodium falciparum,Thermotoga maritima,Toxoplasma gondii,Trypanosoma cruzi"
9572,3.6.1.11,L-Arginine,0.0,0,1.0,Saccharomyces cerevisiae
9573,3.6.1.11,NADH,0.0,0,1.0,Rhipicephalus microplus
9574,3.6.1.11,Pyruvate,0.0,0,2.0,Rhipicephalus microplus
9575,3.6.1.11,Succinate,0.0,0,1.0,Rhipicephalus microplus
9576,3.6.1.13,Nitric oxide,0.0,0,1.0,Homo sapiens
9577,3.6.1.15,2-Oxoglutarate,0.0,0,1.0,Bos taurus
9578,3.6.1.15,Acetyl-CoA,0.0,0,1.0,Bos taurus
9579,3.6.1.15,"beta-D-Fructose 1,6-bisphosphate",0.0,0,1.0,Bos taurus
9580,3.6.1.17,EDTA,0.0,0,1.0,Rattus norvegicus
9581,3.6.1.17,Mercaptoethanol,0.0,0,1.0,Saccharomyces cerevisiae
9582,3.6.1.17,Orthophosphate,0.0,0,1.0,Saccharomyces cerevisiae
9583,3.6.1.18,ADP,0.0,0,1.0,Vigna radiata var. radiata
9584,3.6.1.18,AMP,0.0,0,1.0,Vigna radiata var. radiata
9585,3.6.1.18,p-Chloromercuribenzoate,0.0,0,1.0,Vigna radiata var. radiata
9586,3.6.1.23,Mercaptoethanol,0.0,0,1.0,Bacillus subtilis
9587,3.6.1.24,Ammonium chloride,0.0,0,1.0,Escherichia coli
9588,3.6.1.27,Ethanol,0.0,0,1.0,Micrococcus luteus
9589,3.6.1.27,Methanol,0.0,0,1.0,Micrococcus luteus
9590,3.6.1.27,Propane-1-ol,0.0,0,1.0,Micrococcus luteus
9591,3.6.1.28,Deoxycholic acid,0.0,0,1.0,Rattus norvegicus
9592,3.6.1.3,Carbonic acid,0.0,0,1.0,Acidianus ambivalens
9593,3.6.1.3,Sulfate,0.0,0,1.0,Sulfolobus acidocaldarius
9594,3.6.1.3,Sulfite,0.0,0,4.0,"Acidianus ambivalens,Bacillus megaterium,Sulfolobus acidocaldarius,Sulfolobus solfataricus"
9595,3.6.1.43,Diphosphate,0.0,0,1.0,Bos taurus
9596,3.6.1.43,EDTA,0.0,0,4.0,"Bos taurus,Homo sapiens,Rattus norvegicus,Saccharomyces cerevisiae"
9597,3.6.1.43,Orthophosphate,0.0,0,1.0,Bos taurus
9598,3.6.1.43,Trimetaphosphoric acid,0.0,0,1.0,Bos taurus
9599,3.6.1.5,"(R,R)-Tartaric acid",0.0,0,1.0,Trypanosoma brucei brucei
9600,3.6.1.5,2-Oxoglutarate,0.0,0,1.0,Bos taurus
9601,3.6.1.5,Acetyl-CoA,0.0,0,1.0,Bos taurus
9602,3.6.1.5,L-Glutamate,0.0,0,1.0,Rattus norvegicus
9603,3.6.1.5,Magnesium chloride,0.0,0,1.0,Trypanosoma rangeli
9604,3.6.1.5,Ouabain,0.0,0,1.0,Trypanosoma brucei brucei
9605,3.6.1.5,"beta-D-Fructose 1,6-bisphosphate",0.0,0,1.0,Bos taurus
9606,3.6.1.6,ATP,0.0,0,5.0,Rattus norvegicus
9607,3.6.1.6,Pyridoxal phosphate,0.0,0,1.0,Rattus norvegicus
9608,3.6.1.7,IMP,0.0,0,1.0,Bos taurus
9609,3.6.1.8,(9Z)-Octadecenoic acid,0.0,0,1.0,Mus musculus
9610,3.6.1.8,"3',5'-Cyclic AMP",0.0,0,1.0,Mus musculus
9611,3.6.1.8,D-Glucose,0.0,0,1.0,Mus musculus
9612,3.6.1.8,IBMX,0.0,0,1.0,Mus musculus
9613,3.6.1.8,Sodium fluoride,0.0,0,1.0,Mus musculus
9614,3.6.1.9,ATP,0.0,0,1.0,Clostridium perfringens
9615,3.6.1.9,"P1,P3-Bis(5'-adenosyl) triphosphate",0.0,0,1.0,Clostridium perfringens
9616,3.6.1.9,"P1,P4-Bis(5'-adenosyl)tetraphosphate",0.0,0,1.0,Clostridium perfringens
9617,3.6.1.9,"Pyridoxalphosphate-6-azophenyl-2',4'-disulfonic acid",0.0,0,1.0,Rattus sp.
9618,3.6.1.9,Sodium chloride,0.0,0,1.0,Bos taurus
9619,3.6.3.1,"2,4-Dinitrophenol",0.0,0,1.0,Homo sapiens
9620,3.6.3.1,4-Aminobenzenesulfonate,0.0,0,1.0,Homo sapiens
9621,3.6.3.1,4-Aminosalicylate,0.0,0,1.0,Homo sapiens
9622,3.6.3.1,4-Hydroxyphenylacetate,0.0,0,1.0,Homo sapiens
9623,3.6.3.1,4-Nitrophenol,0.0,0,1.0,Homo sapiens
9624,3.6.3.1,ATP,0.0,0,2.0,"Escherichia coli,Homo sapiens"
9625,3.6.3.1,Benzoate,0.0,0,1.0,Homo sapiens
9626,3.6.3.1,Cholesterol,0.0,0,1.0,Cricetulus griseus
9627,3.6.3.1,Cholic acid,0.0,0,2.0,Homo sapiens
9628,3.6.3.1,Di[3-deoxy-D-manno-octulosonyl]-lipid A,0.0,0,1.0,Escherichia coli
9629,3.6.3.1,Glycocholate,0.0,0,1.0,Homo sapiens
9630,3.6.3.1,Hydrofluoric acid,0.0,0,1.0,Homo sapiens
9631,3.6.3.1,Myristyltrimethylaminium bromide,0.0,0,1.0,Homo sapiens
9632,3.6.3.1,SDS,0.0,0,1.0,Homo sapiens
9633,3.6.3.1,Salicylate,0.0,0,1.0,Homo sapiens
9634,3.6.3.1,Sulfanilamide,0.0,0,1.0,Homo sapiens
9635,3.6.3.1,Taurocholate,0.0,0,1.0,Homo sapiens
9636,3.6.3.10,ADP,0.0,0,1.0,Sus scrofa
9637,3.6.3.10,Ammonia,0.0,0,2.0,"Oryctolagus cuniculus,Rattus norvegicus"
9638,3.6.3.10,Indomethacin,0.0,0,1.0,Oryctolagus cuniculus
9639,3.6.3.12,ADP,0.0,0,1.0,Escherichia coli
9640,3.6.3.12,ATP,0.0,0,1.0,Escherichia coli
9641,3.6.3.14,"2,4-Dinitrophenol",0.0,0,2.0,"Hordeum vulgare,Saccharomyces cerevisiae"
9642,3.6.3.14,Abscisate,0.0,0,1.0,Hordeum vulgare
9643,3.6.3.14,Sulfate,0.0,0,1.0,Bos taurus
9644,3.6.3.14,Sulfite,0.0,0,2.0,"Acidithiobacillus ferrooxidans,Spinacia oleracea"
9645,3.6.3.15,Harmaline,0.0,0,1.0,Methanothermobacter thermautotrophicum
9646,3.6.3.15,Sulfite,0.0,0,1.0,Acetobacterium woodii
9647,3.6.3.16,Arsenous oxide,0.0,0,2.0,Escherichia coli
9648,3.6.3.2,Cetyltrimethylammonium bromide,0.0,0,1.0,Escherichia coli
9649,3.6.3.24,D-Glucose,0.0,0,1.0,Thermoanaerobacter kivui
9650,3.6.3.3,Calcium cation,0.0,0,1.0,Saccharomyces cerevisiae
9651,3.6.3.3,Carbonic acid,0.0,0,1.0,Oncorhynchus mykiss
9652,3.6.3.3,Glutathione,0.0,0,1.0,Cucumis sativus
9653,3.6.3.32,Glycerol,0.0,0,1.0,Lactococcus lactis
9654,3.6.3.32,Tetracaine,0.0,0,1.0,Lactococcus lactis
9655,3.6.3.39,Choline phosphate,0.0,0,1.0,Escherichia coli
9656,3.6.3.39,Paclitaxel,0.0,0,1.0,Escherichia coli
9657,3.6.3.4,Dithioerythritol,0.0,0,1.0,Mus musculus
9658,3.6.3.4,Glutathione,0.0,0,1.0,Mus musculus
9659,3.6.3.4,Sodium chloride,0.0,0,1.0,Aquifex aeolicus
9660,3.6.3.44,Androstenedione,0.0,0,1.0,Homo sapiens
9661,3.6.3.44,Berberine,0.0,0,1.0,Homo sapiens
9662,3.6.3.44,Campesterol,0.0,0,1.0,Homo sapiens
9663,3.6.3.44,Cholesterol,0.0,0,1.0,Homo sapiens
9664,3.6.3.44,Colchicine,0.0,0,3.0,"Cricetulus griseus,Homo sapiens"
9665,3.6.3.44,Cypermethrin,0.0,0,2.0,Helicoverpa armigera
9666,3.6.3.44,Daunorubicin,0.0,0,1.0,Cricetulus griseus
9667,3.6.3.44,Dehydroepiandrosterone,0.0,0,1.0,Homo sapiens
9668,3.6.3.44,Diazepam,0.0,0,1.0,Homo sapiens
9669,3.6.3.44,Diazoxide,0.0,0,1.0,Cricetulus griseus
9670,3.6.3.44,Doxorubicin,0.0,0,2.0,"Cricetulus griseus,Homo sapiens"
9671,3.6.3.44,Endosulfan,0.0,0,2.0,Helicoverpa armigera
9672,3.6.3.44,Estrone 3-sulfate,0.0,0,1.0,Macaca fascicularis
9673,3.6.3.44,Fenvalerate,0.0,0,2.0,Helicoverpa armigera
9674,3.6.3.44,Glutathione,0.0,0,4.0,Homo sapiens
9675,3.6.3.44,MK 571,0.0,0,1.0,Homo sapiens
9676,3.6.3.44,Methotrexate,0.0,0,1.0,Macaca fascicularis
9677,3.6.3.44,Monensin,0.0,0,1.0,Homo sapiens
9678,3.6.3.44,Nobiletin,0.0,0,1.0,Homo sapiens
9679,3.6.3.44,Paraoxon,0.0,0,1.0,Helicoverpa armigera
9680,3.6.3.44,Parathion-methyl,0.0,0,2.0,Helicoverpa armigera
9681,3.6.3.44,Probenecid,0.0,0,1.0,Macaca fascicularis
9682,3.6.3.44,Quercetin,0.0,0,1.0,Cricetulus griseus
9683,3.6.3.44,Quinidine,0.0,0,1.0,Homo sapiens
9684,3.6.3.44,Reserpine,0.0,0,1.0,Bacillus subtilis
9685,3.6.3.44,Rhodamine B,0.0,0,1.0,Homo sapiens
9686,3.6.3.44,Stigmasterol,0.0,0,1.0,Homo sapiens
9687,3.6.3.44,Tetramethylrosamine,0.0,0,1.0,Mus musculus
9688,3.6.3.44,Tolbutamide,0.0,0,1.0,Cricetulus griseus
9689,3.6.3.44,Vincristine,0.0,0,1.0,Homo sapiens
9690,3.6.3.44,beta-Sitosterol,0.0,0,1.0,Homo sapiens
9691,3.6.3.49,"1,10-Phenanthroline",0.0,0,1.0,Homo sapiens
9692,3.6.3.49,"3',5'-Cyclic AMP",0.0,0,6.0,"Homo sapiens,Mus musculus,Oryctolagus cuniculus,Xenopus sp."
9693,3.6.3.49,ATP,0.0,0,1.0,Homo sapiens
9694,3.6.3.49,Diethylstilbestrol,0.0,0,1.0,Rattus norvegicus
9695,3.6.3.49,Diphosphate,0.0,0,2.0,Homo sapiens
9696,3.6.3.49,Estradiol-17beta,0.0,0,1.0,Cavia porcellus
9697,3.6.3.49,Genistein,0.0,0,2.0,"Homo sapiens,Mus musculus"
9698,3.6.3.49,IBMX,0.0,0,4.0,"Homo sapiens,Squalus acanthias"
9699,3.6.3.49,Isoproterenol,0.0,0,2.0,"Cavia porcellus,Mus musculus"
9700,3.6.3.49,Serotonin,0.0,0,1.0,Mus musculus
9701,3.6.3.49,Xanthine,0.0,0,1.0,Homo sapiens
9702,3.6.3.49,ortho-Vanadate,0.0,0,1.0,Homo sapiens
9703,3.6.3.5,Zinc cation,0.0,0,2.0,"Arabidopsis thaliana,Noccaea caerulescens"
9704,3.6.3.54,Sodium chloride,0.0,0,1.0,Aquifex aeolicus
9705,3.6.3.6,Ammonia,0.0,0,3.0,"Avena sativa,Candida versatilis,Saccharomyces cerevisiae"
9706,3.6.3.6,D-Glucose,0.0,0,1.0,Saccharomyces cerevisiae
9707,3.6.3.6,Sodium chloride,0.0,0,2.0,"Populus euphratica,Suaeda salsa"
9708,3.6.3.6,Spermine,0.0,0,1.0,Zea mays
9709,3.6.3.7,ATP,0.0,0,1.0,Aphanothece halophytica
9710,3.6.3.7,Calcium cation,0.0,0,1.0,Trypanosoma cruzi
9711,3.6.3.7,Ethanol,0.0,0,1.0,Bacillus subtilis
9712,3.6.3.7,Monensin,0.0,0,1.0,Aphanothece halophytica
9713,3.6.3.7,Potassium cation,0.0,0,1.0,Trypanosoma cruzi
9714,3.6.3.7,Sodium cation,0.0,0,2.0,"Leishmania amazonensis,Trypanosoma cruzi"
9715,3.6.3.7,Sulfite,0.0,0,2.0,"Acetobacterium woodii,Caloramator fervidus"
9716,3.6.3.8,ATP,0.0,0,1.0,Mus musculus
9717,3.6.3.8,Calcium cation,0.0,0,3.0,"Homo sapiens,Lamellidens marginalis,Oryctolagus cuniculus"
9718,3.6.3.8,Magnesium cation,0.0,0,1.0,Lamellidens marginalis
9719,3.6.3.9,Aldosterone,0.0,0,1.0,Mammalia
9720,3.6.3.9,Ammonia,0.0,0,3.0,"Callinectes ornatus,Clibanarius vittatus,Macrobrachium amazonicum"
9721,3.6.3.9,Desipramine,0.0,0,1.0,Rattus norvegicus
9722,3.6.3.9,Dexamethasone,0.0,0,1.0,Ovis aries
9723,3.6.3.9,Dinitrochlorobenzene,0.0,0,1.0,Rattus norvegicus
9724,3.6.3.9,Dodecanoic acid,0.0,0,1.0,Sus scrofa
9725,3.6.3.9,Glyburide,0.0,0,1.0,Sus scrofa
9726,3.6.3.9,Potassium cation,0.0,0,1.0,Mus musculus
9727,3.6.3.9,Sodium cation,0.0,0,1.0,Mammalia
9728,3.6.4.1,(R)-Malate,0.0,0,1.0,Bos taurus
9729,3.6.4.1,(S)-Lactate,0.0,0,1.0,Bos taurus
9730,3.6.4.1,(S)-Malate,0.0,0,1.0,Bos taurus
9731,3.6.4.1,"1,4-Dioxane",0.0,0,2.0,"Bos taurus,Oryctolagus cuniculus"
9732,3.6.4.1,Acetate,0.0,0,1.0,Bos taurus
9733,3.6.4.1,Arachidonate,0.0,0,1.0,Gallus gallus
9734,3.6.4.1,Caffeine,0.0,0,1.0,Homo sapiens
9735,3.6.4.1,Calcium cation,0.0,0,2.0,"Oncorhynchus mykiss,Trachemys scripta"
9736,3.6.4.1,EDTA,0.0,0,1.0,Oryctolagus cuniculus
9737,3.6.4.1,Glycolate,0.0,0,1.0,Bos taurus
9738,3.6.4.1,Malonate,0.0,0,1.0,Bos taurus
9739,3.6.4.1,N-Ethylmaleimide,0.0,0,1.0,Bos taurus
9740,3.6.4.1,Ouabain,0.0,0,1.0,Rattus norvegicus
9741,3.6.4.1,Oxalate,0.0,0,1.0,Bos taurus
9742,3.6.4.1,Oxaloacetate,0.0,0,1.0,Bos taurus
9743,3.6.4.1,Pyruvate,0.0,0,1.0,Bos taurus
9744,3.6.4.10,ATP,0.0,0,3.0,"Escherichia coli,Saccharomyces cerevisiae"
9745,3.6.4.10,Adenosine 5-O-(3-thiotriphophate),0.0,0,2.0,"Escherichia coli,Saccharomyces cerevisiae"
9746,3.6.4.10,Geranylgeraniol,0.0,0,1.0,Escherichia coli
9747,3.6.4.2,Acetate,0.0,0,1.0,Tripneustes gratilla
9748,3.6.4.2,Ammonium chloride,0.0,0,1.0,Gallus gallus
9749,3.6.4.2,Hydrochloric acid,0.0,0,1.0,Tripneustes gratilla
9750,3.6.4.2,Lactate,0.0,0,1.0,Tripneustes gratilla
9751,3.6.4.2,Sodium chloride,0.0,0,2.0,"Gallus gallus,Tripneustes gratilla"
9752,3.6.4.2,Succinate,0.0,0,1.0,Tripneustes gratilla
9753,3.6.4.2,Tetradecanoyl-CoA,0.0,0,1.0,Hemicentrotus pulcherrimus
9754,3.6.4.4,Potassium acetate,0.0,0,1.0,Dictyostelium discoideum
9755,3.6.4.8,ATP,0.0,0,1.0,Rattus norvegicus
9756,3.6.4.9,Ammonia,0.0,0,2.0,"Allochromatium vinosum,Thermoplasma acidophilum"
9757,3.6.4.9,CoA,0.0,0,3.0,"Bos taurus,Oryctolagus cuniculus"
9758,3.6.4.9,Cobalt ion,0.0,0,4.0,"Methanocaldococcus jannaschii,Pyrococcus furiosus,Pyrococcus horikoshii,Thermoplasma acidophilum"
9759,3.6.4.9,N-Ethylmaleimide,0.0,0,1.0,Escherichia coli
9760,3.6.4.9,Potassium cation,0.0,0,1.0,Sulfolobus solfataricus
