,Type,Key,EC_number,LigandID,Compound,TotalEntries,Entropy,Summary,URL,NullEntropy,NullSummary,Literature,NumReferences,DeltaEntropy
ki:4.2.1.1:160,ki,"('4.2.1.1', '160')",4.2.1.1,160,sulfate,12,0.31625034381826755,Animalia:5;Fungi:3;Bacteria:3;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.2.1.1#INHIBITORS,0.1584869498754119,Animalia:1322;Bacteria:204;Fungi:136;Plantae:69;Archaea:54;Chromista:21,"696639;696649;696695;699246;702555;706571,715948;714462;715948;729373",9,0.15776339394285566
ki:3.1.3.25:152,ki,"('3.1.3.25', '152')",3.1.3.25,152,Li+,18,0.28714940871411204,Bacteria:6;Animalia:6;Plantae:3;Archaea:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.25#INHIBITORS,0.24653365449504339,Animalia:71;Bacteria:24;Plantae:20;Archaea:14;Fungi:2,"114217;114219;114232;114237;114238;114244;649506;649614,653266;649723;649972;650150;663506;678426;680880;694700;722624;729719;729804",18,0.040615754219068656
ki:4.1.1.49:2742,ki,"('4.1.1.49', '2742')",4.1.1.49,2742,glycerate 3-phosphate,17,0.28212194320876244,Plantae:10;Bacteria:6;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.1.49#INHIBITORS,0.32219105889235888,Plantae:55;Bacteria:42;Fungi:13,649304,1,-0.040069115683596446
ki:4.2.1.1:159,ki,"('4.2.1.1', '159')",4.2.1.1,159,CN-,9,0.30372241348728013,Animalia:4;Bacteria:3;Plantae:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.2.1.1#INHIBITORS,0.1584869498754119,Animalia:1322;Bacteria:204;Fungi:136;Plantae:69;Archaea:54;Chromista:21,"33531;33534;33554;33575,651081;33579;651093;714446;714606;729374",9,0.14523546361186823
ki:3.4.15.1:1281,ki,"('3.4.15.1', '1281')",3.4.15.1,1281,Lisinopril,12,0.22528060443315231,Animalia:10;Bacteria:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.15.1#INHIBITORS,0.043378803631834016,Animalia:802;Bacteria:14,"650267,651330;650873;652613,695571,709304,81256;668218;670641;677585;678553;679999;709546;731940;81241;81285",12,0.18190180080131829
ki:3.2.1.23:25,ki,"('3.2.1.23', '25')",3.2.1.23,25,Fe2+,8,0.18838508062821838,Bacteria:7;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.23#INHIBITORS,0.26035345511727831,Bacteria:176;Plantae:67;Fungi:37;Animalia:33;Archaea:20,171306;171310;656940;665287;679236;682989;699203;701806,8,-0.071968374489059933
act:2.7.11.19:506,act,"('2.7.11.19', '506')",2.7.11.19,506,glycogen,8,0.0,Animalia:8,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.11.19#ACTIVATING%20COMPOUND,0.074021123413120338,Animalia:114;Fungi:4,492094;492101;492106,3,-0.074021123413120338
act:2.3.1.6:2920,act,"('2.3.1.6', '2920')",2.3.1.6,2920,ethanolic extract of Allium tuberosum,18,0.0,Plantae:18,http://www.brenda-enzymes.org/enzyme.php?ecno=2.3.1.6#ACTIVATING%20COMPOUND,0.32039243041511334,Animalia:35;Plantae:18,685665,1,-0.32039243041511334
act:2.7.1.90:714,act,"('2.7.1.90', '714')",2.7.1.90,714,"D-fructose 2,6-bisphosphate",16,0.17214184232557067,Plantae:13;Bacteria:1;Archaea:1;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.90#ACTIVATING%20COMPOUND,0.30591893426873007,Plantae:20;Protozoa:18;Bacteria:6;Archaea:5,"640438,642084,642099;642075;642078;642080;642086;642090;642091;642093;642094,642098,642114;642095;642096;642097;642106;642109;642115;642119",16,-0.1337770919431594
act:2.4.1.34:2,act,"('2.4.1.34', '2')",2.4.1.34,2,more,7,0.31856663037084476,Plantae:4;Fungi:2;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.4.1.34#ACTIVATING%20COMPOUND,0.28997412777837173,Plantae:36;Fungi:14;Protozoa:6,489053;489056;489060;489063;489067;676647;702118,7,0.028592502592473035
act:2.7.7.7:4907,act,"('2.7.7.7', '4907')",2.7.7.7,4907,Replication factor C,7,0.2050581591442045,Animalia:6;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.7#ACTIVATING%20COMPOUND,0.23008619989330853,Animalia:35;Archaea:10;Bacteria:8;Plantae:3;Fungi:2,643589;725347,2,-0.02502804074910403
act:2.7.11.24:2,act,"('2.7.11.24', '2')",2.7.11.24,2,more,16,0.2343063102578368,Animalia:12;Plantae:3;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.11.24#ACTIVATING%20COMPOUND,0.1362325750247714,Animalia:50;Plantae:4;Fungi:2,490797;491715;491724;491768;663636;664067;665029;666322;666333;666626;681966;682407;693322;702773,14,0.098073735233065396
act:1.17.4.1:179,act,"('1.17.4.1', '179')",1.17.4.1,179,dCTP,8,0.24520731325293155,Animalia:6;Fungi:1;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.17.4.1#ACTIVATING%20COMPOUND,0.23635733617887408,Animalia:42;Bacteria:23;Fungi:6;Plantae:1,437918,1,0.0088499770740574635
act:3.1.1.3:2,act,"('3.1.1.3', '2')",3.1.1.3,2,more,18,0.31229610251300532,Animalia:10;Bacteria:6;Plantae:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.3#ACTIVATING%20COMPOUND,0.21693554292560838,Bacteria:73;Animalia:37;Plantae:4;Fungi:3,649346;650654;650660;663679;664561;664719;665194;665576;665729;666381;677808;677840;679795;681358;682990;715063;80813;80856,18,0.095360559587396948
act:2.7.11.19:8298,act,"('2.7.11.19', '8298')",2.7.11.19,8298,Catalytic subunit of cGMP-dependent protein kinase,7,0.0,Animalia:7,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.11.19#ACTIVATING%20COMPOUND,0.074021123413120338,Animalia:114;Fungi:4,492101,1,-0.074021123413120338
act:2.7.11.11:569,act,"('2.7.11.11', '569')",2.7.11.11,569,forskolin,7,0.0,Animalia:7,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.11.11#ACTIVATING%20COMPOUND,0.096656717613660792,Animalia:66;Fungi:4;Plantae:1,660682;661501;662302;662674;675598;690366;692216,7,-0.096656717613660792
act:2.7.7.27:574,act,"('2.7.7.27', '574')",2.7.7.27,574,glyceraldehyde 3-phosphate,42,0.34430257615915066,Bacteria:23;Plantae:19,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.27#ACTIVATING%20COMPOUND,0.34163586264904883,Bacteria:447;Plantae:337,643120;643135;643144,3,0.0026667135101018369
act:3.4.22.34:177,act,"('3.4.22.34', '177')",3.4.22.34,177,DTT,7,0.0,Plantae:7,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.22.34#ACTIVATING%20COMPOUND,0.21808116269267214,Plantae:16;Animalia:3,30314;668777,2,-0.21808116269267214
act:2.7.7.27:371,act,"('2.7.7.27', '371')",2.7.7.27,371,2-oxobutyrate,42,0.34430257615915066,Bacteria:23;Plantae:19,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.27#ACTIVATING%20COMPOUND,0.34163586264904883,Bacteria:447;Plantae:337,643144,1,0.0026667135101018369
act:1.8.1.9:153,act,"('1.8.1.9', '153')",1.8.1.9,153,cysteine,8,0.34657359027997264,Animalia:4;Plantae:2;Bacteria:2,http://www.brenda-enzymes.org/enzyme.php?ecno=1.8.1.9#ACTIVATING%20COMPOUND,0.29130013808968908,Animalia:11;Bacteria:4;Plantae:2,"394916;394918;394921,394942;394925;394932;394939,394941;394947;394952",8,0.055273452190283567
act:2.7.7.27:2,act,"('2.7.7.27', '2')",2.7.7.27,2,more,45,0.34049957163270539,Bacteria:26;Plantae:19,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.27#ACTIVATING%20COMPOUND,0.34163586264904883,Bacteria:447;Plantae:337,"488901;488901,643135;488901,643144;643115;643120;643144",6,-0.0011362910163434381
act:2.7.7.7:2589,act,"('2.7.7.7', '2589')",2.7.7.7,2589,Proliferating cell nuclear antigen,10,0.21301061988339232,Animalia:8;Plantae:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.7#ACTIVATING%20COMPOUND,0.23008619989330853,Animalia:35;Archaea:10;Bacteria:8;Plantae:3;Fungi:2,"643588,643589;643588,643589,643608;643589;643589,643608;643608;706355;725347",7,-0.017075580009916214
act:3.1.4.4:1283,act,"('3.1.4.4', '1283')",3.1.4.4,1283,"phosphatidylinositol 4,5-bisphosphate",7,0.29913479429262863,Animalia:5;Plantae:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.4.4#ACTIVATING%20COMPOUND,0.17889681213091471,Animalia:139;Plantae:31;Bacteria:20;Fungi:4;Protozoa:2,"135446;135446,135447;135448,135449;135450;665581;692651;707544",7,0.12023798216171391
act:2.7.7.27:1482,act,"('2.7.7.27', '1482')",2.7.7.27,1482,2-keto-3-deoxy phosphogluconate,42,0.34430257615915066,Bacteria:23;Plantae:19,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.27#ACTIVATING%20COMPOUND,0.34163586264904883,Bacteria:447;Plantae:337,"643135,643144;643144",2,0.0026667135101018369
act:2.7.11.19:2434,act,"('2.7.11.19', '2434')",2.7.11.19,2434,Chymotrypsin,7,0.0,Animalia:7,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.11.19#ACTIVATING%20COMPOUND,0.074021123413120338,Animalia:114;Fungi:4,"492101;492101,492134",2,-0.074021123413120338
act:3.2.1.26:2,act,"('3.2.1.26', '2')",3.2.1.26,2,more,11,0.0,Plantae:11,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.26#ACTIVATING%20COMPOUND,0.19810985798467409,Plantae:33;Bacteria:8;Fungi:1,664178;665755;666613;706750,4,-0.19810985798467409
act:2.7.11.19:2,act,"('2.7.11.19', '2')",2.7.11.19,2,more,9,0.0,Animalia:9,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.11.19#ACTIVATING%20COMPOUND,0.074021123413120338,Animalia:114;Fungi:4,490797;492094;492101;492106,4,-0.074021123413120338
act:2.4.1.19:69,act,"('2.4.1.19', '69')",2.4.1.19,69,ethanol,8,0.0,Bacteria:8,http://www.brenda-enzymes.org/enzyme.php?ecno=2.4.1.19#ACTIVATING%20COMPOUND,0.026486641642732914,Bacteria:106;Archaea:1,"488849,488855;488855;488861;488864",4,-0.026486641642732914
act:6.4.1.2:143,act,"('6.4.1.2', '143')",6.4.1.2,143,biotin,8,0.33022208578733053,Animalia:3;Fungi:2;Bacteria:2;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=6.4.1.2#ACTIVATING%20COMPOUND,0.20353628945407318,Animalia:30;Plantae:9;Bacteria:5;Fungi:3;Archaea:2;Chromista:1,660652;660969;665523;665526;666936;671950;691327;725234,8,0.12668579633325736
act:2.7.7.27:87,act,"('2.7.7.27', '87')",2.7.7.27,87,D-fructose 6-phosphate,50,0.33203206328205404,Bacteria:31;Plantae:19,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.27#ACTIVATING%20COMPOUND,0.34163586264904883,Bacteria:447;Plantae:337,"488901;488901,643144;643116;643117,643118;643119,643120;643122;643130,643144;643131;643131,643141,643144;643131,643144;643135;643141,643144;643144;663026",14,-0.0096037993669947919
act:1.14.18.1:2,act,"('1.14.18.1', '2')",1.14.18.1,2,more,18,0.26485309952882724,Plantae:14;Animalia:4,http://www.brenda-enzymes.org/enzyme.php?ecno=1.14.18.1#ACTIVATING%20COMPOUND,0.31815464128379822,Plantae:49;Animalia:25;Bacteria:12,636352;636447;636454;684704;684735;689407;697540;698434;698436;710798,10,-0.053301541754970982
act:6.4.1.2:2,act,"('6.4.1.2', '2')",6.4.1.2,2,more,7,0.29913479429262863,Animalia:5;Plantae:2,http://www.brenda-enzymes.org/enzyme.php?ecno=6.4.1.2#ACTIVATING%20COMPOUND,0.20353628945407318,Animalia:30;Plantae:9;Bacteria:5;Fungi:3;Archaea:2;Chromista:1,649663;650895;652222;653098;660652;666355;671236,7,0.095598504838555448
act:2.3.1.20:2,act,"('2.3.1.20', '2')",2.3.1.20,2,more,8,0.24520731325293155,Plantae:6;Animalia:1;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.3.1.20#ACTIVATING%20COMPOUND,0.27419050478413898,Animalia:14;Plantae:11;Bacteria:1,675754;675844,2,-0.028983191531207431
act:3.4.22.1:63,act,"('3.4.22.1', '63')",3.4.22.1,63,2-mercaptoethanol,9,0.0,Animalia:9,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.22.1#ACTIVATING%20COMPOUND,0.0,Animalia:68,"34989;35024;36619,36636;36619,36638;36625;36629;36652;36653;36656,36658",9,0.0
act:2.7.1.23:125,act,"('2.7.1.23', '125')",2.7.1.23,125,Calmodulin,8,0.24520731325293155,Plantae:6;Animalia:1;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.23#ACTIVATING%20COMPOUND,0.18971750632551515,Plantae:16;Bacteria:2;Animalia:2;Archaea:1;Protozoa:1,641190;641192;641197;641198;641199;641201;660240,7,0.055489806927416396
act:4.1.1.14:1564,act,"('4.1.1.14', '1564')",4.1.1.14,1564,pyridoxal phosphate,12,0.14341799152808035,Plantae:11;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.1.14#ACTIVATING%20COMPOUND,0.21466151096530811,Plantae:11;Bacteria:2,3968;3969,2,-0.071243519437227759
act:2.7.11.17:2,act,"('2.7.11.17', '2')",2.7.11.17,2,more,12,0.22528060443315231,Animalia:10;Plantae:2,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.11.17#ACTIVATING%20COMPOUND,0.17250084142138963,Animalia:39;Plantae:5;Fungi:2,490797;640689;664278;664537;665533;665648;665759;694382;722116,9,0.052779763011762681
act:2.7.1.40:183,act,"('2.7.1.40', '183')",2.7.1.40,183,D-ribose 5-phosphate,8,0.18838508062821838,Bacteria:7;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.40#ACTIVATING%20COMPOUND,0.19177410398669115,Animalia:153;Bacteria:51;Plantae:20;Archaea:4;Fungi:4,641556;641557;641584;641585;641589;641610;721624,7,-0.0033890233584727703
act:2.4.1.11:340,act,"('2.4.1.11', '340')",2.4.1.11,340,glucose 6-phosphate,9,0.17441604792151597,Animalia:8;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.4.1.11#ACTIVATING%20COMPOUND,0.097454343593908782,Animalia:39;Fungi:2,"488406,488414;488408;488411,488413;488416;488417;488420;488422;488436;488447",9,0.076961704327607183
act:2.4.1.19:958,act,"('2.4.1.19', '958')",2.4.1.19,958,Isopropanol,7,0.0,Bacteria:7,http://www.brenda-enzymes.org/enzyme.php?ecno=2.4.1.19#ACTIVATING%20COMPOUND,0.026486641642732914,Bacteria:106;Archaea:1,"488855,488861;488861",2,-0.026486641642732914
act:3.5.4.6:13,act,"('3.5.4.6', '13')",3.5.4.6,13,ADP,9,0.17441604792151597,Animalia:8;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.5.4.6#ACTIVATING%20COMPOUND,0.27443719224249719,Animalia:32;Fungi:10,"209676,209702;209700;209703,209705;209706;209709;654807;667030;686221;698016",9,-0.10002114432098122
act:3.4.22.1:2586,act,"('3.4.22.1', '2586')",3.4.22.1,2586,thiol compounds,8,0.0,Animalia:8,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.22.1#ACTIVATING%20COMPOUND,0.0,Animalia:68,"34988;36619,36636;36623,36656;36629;36632,36641;36638;36652;36653",8,0.0
act:4.6.1.2:1483,act,"('4.6.1.2', '1483')",4.6.1.2,1483,sodium nitroprusside,8,0.0,Animalia:8,http://www.brenda-enzymes.org/enzyme.php?ecno=4.6.1.2#ACTIVATING%20COMPOUND,0.056237613296595053,Animalia:238;Plantae:6;Bacteria:3;Protozoa:2,"34876;34878;653598,653601;691656",4,-0.056237613296595053
act:2.4.1.1:236,act,"('2.4.1.1', '236')",2.4.1.1,236,5'-AMP,15,0.33073737775113216,Plantae:5;Animalia:5;Bacteria:3;Fungi:2,http://www.brenda-enzymes.org/enzyme.php?ecno=2.4.1.1#ACTIVATING%20COMPOUND,0.25547396784415977,Animalia:33;Plantae:22;Bacteria:15;Fungi:5;Archaea:1,488226;488229;488238;488241;488242;488252;488254;488258;488280;488281;488283;488289;488298,13,0.075263409906972389
act:2.3.1.43:1696,act,"('2.3.1.43', '1696')",2.3.1.43,1696,apolipoprotein A-I,8,0.18838508062821838,Animalia:7;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.3.1.43#ACTIVATING%20COMPOUND,0.13559468652092205,Animalia:24;Bacteria:2,"486977;486978,486981;486989;486995;487028;671959;703346",7,0.052790394107296329
act:1.14.11.2:274,act,"('1.14.11.2', '274')",1.14.11.2,274,bovine serum albumin,7,0.29913479429262863,Animalia:5;Plantae:2,http://www.brenda-enzymes.org/enzyme.php?ecno=1.14.11.2#ACTIVATING%20COMPOUND,0.20542886586033168,Animalia:41;Plantae:9;Bacteria:2,"439148,439179,439181,439183,439184,439185,439188,439189,439192,439193,439194,439195,439196,439197,439204,439205,439206,439207,439210,439212,439214,439237;439148,439179,439183,439184,439185;439148,439223;439187;439217,439218;439219,439220;439223",7,0.093705928432296942
act:2.7.1.11:714,act,"('2.7.1.11', '714')",2.7.1.11,714,"D-fructose 2,6-bisphosphate",11,0.15231804867461907,Animalia:10;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.11#ACTIVATING%20COMPOUND,0.22974414613692717,Animalia:63;Bacteria:14;Plantae:13;Fungi:6;Archaea:5,640456;640457;640462;640475;640476;640496;640504;640521;677082;704345;721541,11,-0.077426097462308108
act:1.14.11.2:94,act,"('1.14.11.2', '94')",1.14.11.2,94,ascorbate,7,0.29913479429262863,Animalia:5;Plantae:2,http://www.brenda-enzymes.org/enzyme.php?ecno=1.14.11.2#ACTIVATING%20COMPOUND,0.20542886586033168,Animalia:41;Plantae:9;Bacteria:2,"659235;659333,659844;659844;695593",4,0.093705928432296942
act:2.7.1.11:13,act,"('2.7.1.11', '13')",2.7.1.11,13,ADP,15,0.25269589881300608,Animalia:7;Bacteria:5;Fungi:1;Archaea:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.11#ACTIVATING%20COMPOUND,0.22974414613692717,Animalia:63;Bacteria:14;Plantae:13;Fungi:6;Archaea:5,"640421;640423;640429;640446;640465;640495;640515;672415;702446,721506;721506,722757;722736;727725",12,0.022951752676078907
act:1.1.1.30:215,act,"('1.1.1.30', '215')",1.1.1.30,215,phosphatidylcholine,10,0.33650583350462826,Bacteria:6;Animalia:4,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.30#ACTIVATING%20COMPOUND,0.33959663299576281,Bacteria:7;Animalia:5,"286512,286513,286519;286514;286515;286522;286523,286531;286524,286526;286532,286537;286539;286540;286541",10,-0.0030907994911345549
act:1.17.4.1:4,act,"('1.17.4.1', '4')",1.17.4.1,4,ATP,15,0.27081375262962715,Bacteria:7;Animalia:6;Fungi:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.17.4.1#ACTIVATING%20COMPOUND,0.23635733617887408,Animalia:42;Bacteria:23;Fungi:6;Plantae:1,"437907;437908;437913,437918,437937,437938;437918;437918,437937;437967;437981;437988;685235,686735,704612;688589;714258;716317",12,0.034456416450753063
act:4.1.1.19:2,act,"('4.1.1.19', '2')",4.1.1.19,2,more,8,0.24520731325293155,Plantae:6;Animalia:1;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.1.19#ACTIVATING%20COMPOUND,0.1675974265400261,Plantae:23;Bacteria:3;Animalia:1,681117;681122;681527;681617;692477;694642;700713;702296,8,0.077609886712905446
act:4.2.1.108:2,act,"('4.2.1.108', '2')",4.2.1.108,2,more,8,0.0,Bacteria:8,http://www.brenda-enzymes.org/enzyme.php?ecno=4.2.1.108#ACTIVATING%20COMPOUND,0.0,Bacteria:8,660740;660836;662773,3,0.0
act:1.9.3.1:2,act,"('1.9.3.1', '2')",1.9.3.1,2,more,10,0.31444946410967972,Animalia:5;Bacteria:4;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.9.3.1#ACTIVATING%20COMPOUND,0.26119026662538969,Animalia:25;Bacteria:20;Plantae:6;Fungi:1,396036;396045;657655;672953;674791;690895;691335;692180;692222;692575,10,0.053259197484290033
act:2.5.1.20:44,act,"('2.5.1.20', '44')",2.5.1.20,44,glutathione,7,0.0,Plantae:7,http://www.brenda-enzymes.org/enzyme.php?ecno=2.5.1.20#ACTIVATING%20COMPOUND,0.0,Plantae:15,"638730;638730,638731",2,0.0
act:1.14.99.3:2,act,"('1.14.99.3', '2')",1.14.99.3,2,more,7,0.31856663037084476,Animalia:4;Plantae:2;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.14.99.3#ACTIVATING%20COMPOUND,0.23461444282590935,Animalia:19;Plantae:4;Bacteria:2,672863;676705;684386;685973;688500;692400;702147,7,0.083952187544935414
act:2.7.7.27:869,act,"('2.7.7.27', '869')",2.7.7.27,869,"sedoheptulose 1,7-diphosphate",45,0.34049957163270539,Bacteria:26;Plantae:19,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.27#ACTIVATING%20COMPOUND,0.34163586264904883,Bacteria:447;Plantae:337,"488901;488901,643144;643144",3,-0.0011362910163434381
act:1.2.4.4:91,act,"('1.2.4.4', '91')",1.2.4.4,91,thiamine diphosphate,12,0.30917121728512598,Animalia:5;Bacteria:4;Plantae:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.2.4.4#ACTIVATING%20COMPOUND,0.24296631834342469,Animalia:19;Bacteria:6;Fungi:2;Plantae:2,"349040,349049,349078,349091;349045;349054;349065;349069;349076;349080,349081;349083;349084;349089",10,0.066204898941701285
act:2.7.11.31:2,act,"('2.7.11.31', '2')",2.7.11.31,2,more,9,0.17441604792151597,Animalia:8;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.11.31#ACTIVATING%20COMPOUND,0.060054210799702377,Animalia:133;Fungi:3;Plantae:2,286565;662296;692170;692209;693405;693845;701572;702075;704861,9,0.11436183712181358
act:3.1.4.11:2,act,"('3.1.4.11', '2')",3.1.4.11,2,more,11,0.34539959493976125,Animalia:5;Plantae:4;Bacteria:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.4.11#ACTIVATING%20COMPOUND,0.15469222229343718,Animalia:79;Plantae:9;Bacteria:3,135136;285217;649088;649330;649641;650433;668588;691015;694591;694746,10,0.19070737264632406
act:2.7.11.11:268,act,"('2.7.11.11', '268')",2.7.11.11,268,cAMP,15,0.16169803043407052,Animalia:13;Fungi:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.11.11#ACTIVATING%20COMPOUND,0.096656717613660792,Animalia:66;Fungi:4;Plantae:1,"490800;660791;661073;661135;661266;661501;661558;661688;661746;661884;662154;662279,662452,662608,662709,663295,663344;662378;662681;663236",15,0.06504131282040973
act:2.4.1.19:1335,act,"('2.4.1.19', '1335')",2.4.1.19,1335,Toluene,8,0.0,Bacteria:8,http://www.brenda-enzymes.org/enzyme.php?ecno=2.4.1.19#ACTIVATING%20COMPOUND,0.026486641642732914,Bacteria:106;Archaea:1,"488855,488861;488861;488864",3,-0.026486641642732914
act:2.7.11.1:2,act,"('2.7.11.1', '2')",2.7.11.1,2,more,12,0.27465307216702745,Animalia:8;Plantae:3;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.11.1#ACTIVATING%20COMPOUND,0.10488970857808362,Animalia:71;Plantae:5;Bacteria:2;Archaea:2;Fungi:1,491052;491177;645089;660911;660953;661133;662053;663129;675373,9,0.16976336358894384
act:1.14.17.4:28,act,"('1.14.17.4', '28')",1.14.17.4,28,CO2,7,0.0,Plantae:7,http://www.brenda-enzymes.org/enzyme.php?ecno=1.14.17.4#ACTIVATING%20COMPOUND,0.11819960918421631,Plantae:31;Chromista:2;Bacteria:1,639298;639299;639300;639301;639305;639306;639309,7,-0.11819960918421631
act:2.7.11.17:125,act,"('2.7.11.17', '125')",2.7.11.17,125,Calmodulin,14,0.29737262360627209,Animalia:9;Plantae:3;Fungi:2,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.11.17#ACTIVATING%20COMPOUND,0.17250084142138963,Animalia:39;Plantae:5;Fungi:2,"663862;664278;664506;664537;664641,665662,671266;665533;665648;665759;666324;666623;702957",11,0.12487178218488246
act:1.1.1.82:2,act,"('1.1.1.82', '2')",1.1.1.82,2,more,7,0.0,Plantae:7,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.82#ACTIVATING%20COMPOUND,0.099257621672936294,Plantae:19;Protozoa:1,"287384,287391;287389;287395;287398;287402;287423;657015",7,-0.099257621672936294
act:3.1.4.1:2,act,"('3.1.4.1', '2')",3.1.4.1,2,more,7,0.2050581591442045,Animalia:6;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.4.1#ACTIVATING%20COMPOUND,0.16701563791969887,Animalia:18;Bacteria:2;Fungi:1,697243;697620;729632,3,0.038042521224505632
act:2.7.11.19:5121,act,"('2.7.11.19', '5121')",2.7.11.19,5121,"adenosine 3',5'-monophosphate",7,0.0,Animalia:7,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.11.19#ACTIVATING%20COMPOUND,0.074021123413120338,Animalia:114;Fungi:4,492094;492101,2,-0.074021123413120338
act:3.4.21.53:2,act,"('3.4.21.53', '2')",3.4.21.53,2,more,9,0.28289518590880575,Bacteria:6;Animalia:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.21.53#ACTIVATING%20COMPOUND,0.14692520471865586,Bacteria:41;Animalia:7;Fungi:2;Archaea:1;Plantae:1,29340;29341;29360;649846;677594;678475;682821,7,0.13596998119014989
