reaction,galactose,acetate,pyruvate,fumarate,succinate,glucosamine,glycerol,mannose,xylose,glucose,fructose
ANHGMtex_reverse,0,0,0,0,0,0,0,0,0,0,0
APPLDHr_reverse,0,0,0,0,0,0,0,0,0,0,0
ARAI_reverse,0,0,0,0,0,0,0,0,0,0,0
ARBt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
ARBtex_reverse,0,0,0,0,0,0,0,0,0,0,0
ARGAGMt7pp_reverse,0,0,0,0,0,0,0,0,0,0,0
ARGORNt7pp_reverse,0,0,0,0,0,0,0,0,0,0,0
ARGSL_reverse,0,0,0,0,0,0,0,0,0,0,0
ARGtex_reverse,0,0,0,0,0,0,0,0,0,0,0
ASAD_reverse,0.000077211,8.90896666666667E-05,0.0001187862,0.0001247255,0.0001306648,0.0001366042,0.0001395738,0.0001395738,0.0001633311,0.00017224,0.0001930276
ASCBtex_reverse,0,0,0,0,0,0,0,0,0,0,0
ASNt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
ASNtex_reverse,0,0,0,0,0,0,0,0,0,0,0
ASO3tex_reverse,0,0,0,0,0,0,0,0,0,0,0
ASPK_reverse,0,0,0,0,0,0,0,0,0,0,0
ASPTA_reverse,0.0002114435,0.0002439733,0.0003252977,0.0003415625,0.0003578274,0.0003740923,0.0003822248,0.0003822248,0.0004472843,0.0004716816,0.0005286087
ASPt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
ASPtex_reverse,0,0,0,0,0,0,0,0,0,0,0
ATHRDHr_reverse,0,0,0,0,0,0,0,0,0,0,0
ATPS4rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
BALAtex_reverse,0,0,0,0,0,0,0,0,0,0,0
BTNtex_reverse,0,0,0,0,0,0,0,0,0,0,0
BUTSO3tex_reverse,0,0,0,0,0,0,0,0,0,0,0
BUTt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
BUTtex_reverse,0,0,0,0,0,0,0,0,0,0,0
CA2tex_reverse,0,0,0,0,0,0,0,0,0,0,0
CAt6pp_reverse,3.75916666666667E-07,4.3375E-07,5.78333333333333E-07,6.0725E-07,6.36166666666666E-07,6.65083333333333E-07,6.79541666666667E-07,6.79541666666667E-07,7.95208333333333E-07,8.38583333333333E-07,9.39791666666667E-07
CBIAT_reverse,0,0,0,0,0,0,0,0,0,0,0
CBLAT_reverse,0,0,0,0,0,0,0,0,0,0,0
CBMKr_reverse,0,0,0,0,0,0,0,0,0,0,0
CD2tex_reverse,0,0,0,0,0,0,0,0,0,0,0
CGLYtex_reverse,0,0,0,0,0,0,0,0,0,0,0
CHLtex_reverse,0,0,0,0,0,0,0,0,0,0,0
CHTBStex_reverse,0,0,0,0,0,0,0,0,0,0,0
CITtex_reverse,0,0,0,0,0,0,0,0,0,0,0
CLPNS120pp_reverse,0,0,0,0,0,0,0,0,0,0,0
CLPNS140pp_reverse,0,0,0,0,0,0,0,0,0,0,0
CLPNS141pp_reverse,0,0,0,0,0,0,0,0,0,0,0
CLPNS160pp_reverse,0,0,0,0,0,0,0,0,0,0,0
CLPNS161pp_reverse,0,0,0,0,0,0,0,0,0,0,0
CLPNS180pp_reverse,0,0,0,0,0,0,0,0,0,0,0
CLPNS181pp_reverse,0,0,0,0,0,0,0,0,0,0,0
CLtex_reverse,0,0,0,0,0,0,0,0,0,0,0
CMPtex_reverse,0,0,0,0,0,0,0,0,0,0,0
CMtex_reverse,0,0,0,0,0,0,0,0,0,0,0
CO2tex_reverse,0.0015915636,0.0018027656,0.0030947172,0.0032949212,0.0030339121,0.0026445556,0.0017342419,0.0027003745,0.0031227787,0.0032811802,0.0036507839
CO2tpp_reverse,0.0015915636,0.0018027656,0.0030947172,0.0032949212,0.0030339121,0.0026445556,0.0017339216,0.0027003745,0.0031227787,0.0032811802,0.0036507839
COBALT2tex_reverse,0,0,0,0,0,0,0,0,0,0,0
CRNBTCT_reverse,0,0,0,0,0,0,0,0,0,0,0
CRNCAR_reverse,0,0,0,0,0,0,0,0,0,0,0
CRNCBCT_reverse,0,0,0,0,0,0,0,0,0,0,0
CRNCDH_reverse,0,0,0,0,0,0,0,0,0,0,0
CRNDt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
CRNDtex_reverse,0,0,0,0,0,0,0,0,0,0,0
CRNt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
CRNtex_reverse,0,0,0,0,0,0,0,0,0,0,0
CSNtex_reverse,0,0,0,0,0,0,0,0,0,0,0
CTBTt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
CTECOAI6_reverse,0,0,0,0,0,0,0,0,0,0,0
CTECOAI7_reverse,1.08642444444444E-05,1.25356666666667E-05,1.67142222222222E-05,1.75499333333333E-05,1.83856444444444E-05,1.92213555555556E-05,1.96392111111111E-05,1.96392111111111E-05,2.29820555555556E-05,2.42356222222222E-05,2.71606111111111E-05
CTECOAI8_reverse,0,0,0,0,0,0,0,0,0,0,0
CU2tex_reverse,0,0,0,0,0,0,0,0,0,0,0
CUtex_reverse,0,0,0,0,0,0,0,0,0,0,0
CYANtex_reverse,0,0,0,0,0,0,0,0,0,0,0
CYNTtex_reverse,0,0,0,0,0,0,0,0,0,0,0
CYSDtex_reverse,0,0,0,0,0,0,0,0,0,0,0
CYStex_reverse,0,0,0,0,0,0,0,0,0,0,0
CYTDt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
CYTDtex_reverse,0,0,0,0,0,0,0,0,0,0,0
CYTK1_reverse,0,0,0,0,0,0,0,0,0,0,0
CYTK2_reverse,0,0,0,0,0,0,0,0,0,0,0
D_LACt2pp_reverse,0,0,0,0,0,0,0,0,0,0,0
D_LACtex_reverse,0,0,0,0,0,0,0,0,0,0,0
DADK_reverse,0,0,0,0,0,0,0,0,0,0,0
DADNtex_reverse,0,0,0,0,0,0,0,0,0,0,0
DALAtex_reverse,0,0,0,0,0,0,0,0,0,0,0
DAMPtex_reverse,0,0,0,0,0,0,0,0,0,0,0
DAPE_reverse,0,0,0,0,0,0,0,0,0,0,0
DAPtex_reverse,0,0,0,0,0,0,0,0,0,0,0
DCAtex_reverse,0,0,0,0,0,0,0,0,0,0,0
DCMPtex_reverse,0,0,0,0,0,0,0,0,0,0,0
DCYTtex_reverse,0,0,0,0,0,0,0,0,0,0,0
DDGLCNt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
DDGLCNtex_reverse,0,0,0,0,0,0,0,0,0,0,0
DDPGALA_reverse,0,0,0,0,0,0,0,0,0,0,0
DGK1_reverse,0,0,0,0,0,0,0,0,0,0,0
DGMPtex_reverse,0,0,0,0,0,0,0,0,0,0,0
DGSNtex_reverse,0,0,0,0,0,0,0,0,0,0,0
DHACOAH_reverse,0,0,0,0,0,0,0,0,0,0,0
DHAtex_reverse,0,0,0,0,0,0,0,0,0,0,0
DHAtpp_reverse,0,0,0,0,0,0,0,0,0,0,0
DHBD_reverse,0,0,0,0,0,0,0,0,0,0,0
DHFR_reverse,0,0,0,0,0,0,0,0,0,0,0
DHNPA2r_reverse,0,0,0,0,0,0,0,0,0,0,0
DHNPTE_reverse,0,0,0,0,0,0,0,0,0,0,0
DHORTS_reverse,2.389075E-05,2.756625E-05,0.000036755,3.859275E-05,4.04305E-05,4.226825E-05,4.3187125E-05,4.3187125E-05,5.0538125E-05,5.329475E-05,5.9726875E-05
DHPTPE_reverse,0,0,0,0,0,0,0,0,0,0,0
DIMPtex_reverse,0,0,0,0,0,0,0,0,0,0,0
DINStex_reverse,0,0,0,0,0,0,0,0,0,0,0
DMSOtex_reverse,0,0,0,0,0,0,0,0,0,0,0
DMSOtpp_reverse,0,0,0,0,0,0,0,0,0,0,0
DMStex_reverse,0,0,0,0,0,0,0,0,0,0,0
DOPAtex_reverse,0,0,0,0,0,0,0,0,0,0,0
DOXRBCNtex_reverse,0,0,0,0,0,0,0,0,0,0,0
DSERDHr_reverse,0,0,0,0,0,0,0,0,0,0,0
DSERtex_reverse,0,0,0,0,0,0,0,0,0,0,0
DTMPK_reverse,0,0,0,0,0,0,0,0,0,0,0
DTMPtex_reverse,0,0,0,0,0,0,0,0,0,0,0
DUMPtex_reverse,0,0,0,0,0,0,0,0,0,0,0
DURADx_reverse,0,0,0,0,0,0,0,0,0,0,0
DURIPP_reverse,0,0,0,0,0,0,0,0,0,0,0
DURItex_reverse,0,0,0,0,0,0,0,0,0,0,0
E4PD_reverse,0,0,0,0,0,0,0,0,0,0,0
ECOAH1_reverse,0,0,0,0,0,0,0,0,0,0,0
ECOAH2_reverse,0,0,0,0,0,0,0,0,0,0,0
ECOAH3_reverse,0,0,0,0,0,0,0,0,0,0,0
ECOAH4_reverse,0,0,0,0,0,0,0,0,0,0,0
ECOAH5_reverse,0,0,0,0,0,0,0,0,0,0,0
ECOAH6_reverse,0,0,0,0,0,0,0,0,0,0,0
ECOAH7_reverse,0,0,0,0,0,0,0,0,0,0,0
ECOAH8_reverse,0,0,0,0,0,0,0,0,0,0,0
ENO_reverse,0,0,0,0,0,0,0,0,0,0,0
ETHAtex_reverse,0,0,0,0,0,0,0,0,0,0,0
ETHSO3tex_reverse,0,0,0,0,0,0,0,0,0,0,0
ETOHtex_reverse,0,0,0,0,0,0,0,0,0,0,0
ETOHtrpp_reverse,0,0,0,0,0,0,0,0,0,0,0
F6PA_reverse,0,0,0,0,0,0,0,0,0,0,0
F6Ptex_reverse,0,0,0,0,0,0,0,0,0,0,0
FALDH2_reverse,0,0,0,0,0,0,0,0,0,0,0
FALDtex_reverse,0,0,0,0,0,0,0,0,0,0,0
FALDtpp_reverse,0,0,0,0,0,0,0,0,0,0,0
FALGTHLs_reverse,0,0,0,0,0,0,0,0,0,0,0
FBA_reverse,0,0,0,0,0,0,0,0,0,0,0
FBA3_reverse,0,0,0,0,0,0,0,0,0,0,0
FCI_reverse,0,0,0,0,0,0,0,0,0,0,0
FCLPA_reverse,0,0,0,0,0,0,0,0,0,0,0
FE2tex_reverse,0,0,0,0,0,0,0,0,0,0,0
FE3tex_reverse,0,0,0,0,0,0,0,0,0,0,0
FORCT_reverse,0,0,0,0,0,0,0,0,0,0,0
FORtex_reverse,0,0,0,0,0,0,0,0,0,0,0
FRULYSDG_reverse,0,0,0,0,0,0,0,0,0,0,0
FRULYSE_reverse,0,0,0,0,0,0,0,0,0,0,0
FRULYStex_reverse,0,0,0,0,0,0,0,0,0,0,0
FRUURt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
FRUURtex_reverse,0,0,0,0,0,0,0,0,0,0,0
FRUtex_reverse,0,0,0,0,0,0,0,0,0,0,0
FUCtex_reverse,0,0,0,0,0,0,0,0,0,0,0
FUCtpp_reverse,0,0,0,0,0,0,0,0,0,0,0
FUM_reverse,0,0,0,0,0,0,0,0,0,0,0
FUMtex_reverse,0,0,0,0,0,0,0,0,0,0,0
FUSAtex_reverse,0,0,0,0,0,0,0,0,0,0,0
G1Ptex_reverse,0,0,0,0,0,0,0,0,0,0,0
G1SAT_reverse,0,0,0,0,0,0,0,0,0,0,0
G3PCtex_reverse,0,0,0,0,0,0,0,0,0,0,0
G3PD2_reverse,1.00409111111111E-05,1.15856666666667E-05,1.54475555555556E-05,1.62199333333333E-05,1.69923111111111E-05,1.77646888888889E-05,0,1.81508777777778E-05,2.12403888888889E-05,0.000022399,2.51022777777778E-05
G3PEtex_reverse,0,0,0,0,0,0,0,0,0,0,0
G3PGtex_reverse,0,0,0,0,0,0,0,0,0,0,0
G3PItex_reverse,0,0,0,0,0,0,0,0,0,0,0
G3PStex_reverse,0,0,0,0,0,0,0,0,0,0,0
G6PDH2r_reverse,0,0,0,0,0,0,0,0,0,0,0
G6Ptex_reverse,0,0,0,0,0,0,0,0,0,0,0
GAL1Ptex_reverse,0,0,0,0,0,0,0,0,0,0,0
GALBDtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GALCTNLtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GALCTNtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GALCTt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
GALCTtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GALKr_reverse,0,0,0,0,0,0,0,0,0,0,0
GALTtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GALURt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
GALURtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GALtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GAMAN6Ptex_reverse,0,0,0,0,0,0,0,0,0,0,0
GAMtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GAPD_reverse,0,0,0,0,0,0,0,0,0,0,0
GARFT_reverse,0,0,0,0,0,0,0,0,0,0,0
GBBTNtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GDPtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GGGABADr_reverse,0,0,0,0,0,0,0,0,0,0,0
GHBDHx_reverse,0,0,0,0,0,0,0,0,0,0,0
GHMT2r_reverse,0,0,0,0,0,0,0,0,0,0,0
GK1_reverse,0,0,0,0,0,0,0,0,0,0,0
GLCATr_reverse,0,0,0,0,0,0,0,0,0,0,0
GLCNt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
GLCNtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GLCRt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
GLCRtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GLCUR1Ptex_reverse,0,0,0,0,0,0,0,0,0,0,0
GLCURt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
GLCURtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GLCtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GLNtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GLTPD_reverse,0,0,0,0,0,0,0,0,0,0,0
GLUABUTt7pp_reverse,0,0,0,0,0,0,0,0,0,0,0
GLUDy_reverse,0.0006176233,0.0007126423,0.0009501897,0.0009976992,0.0010452087,0.0010927182,0.001116633,0.0011164729,0.0013065109,0.0013777751,0.0015440583
GLUR_reverse,2.00691111111111E-06,2.31566666666667E-06,3.08755555555556E-06,3.24193333333333E-06,3.39631111111111E-06,3.55068888888889E-06,3.62787777777778E-06,3.62787777777778E-06,4.24538888888889E-06,0.000004477,5.01727777777778E-06
GLUt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
GLUtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GLYALDtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GLYALDtpp_reverse,0,0,0,0,0,0,0,0,0,0,0
GLYAT_reverse,0,0,0,0,0,0,0,0,0,0,0
GLYBtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GLYC2Ptex_reverse,0,0,0,0,0,0,0,0,0,0,0
GLYC3Ptex_reverse,0,0,0,0,0,0,0,0,0,0,0
GLYCAt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
GLYCAtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GLYCLTt2rpp_reverse,0,0,0,6.8529999999999E-07,8.17666666666593E-08,0,0,0,0,0,0
GLYCLTtex_reverse,0,0,0,0.000000078,8.17666666666593E-08,0,0,0,0,0,0
GLYCtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GLYCtpp_reverse,0,0,0,0,0,0,0.0020741997,0,0,0,0
GLYt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
GLYtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GMPtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GSNtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GTHOXtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GTHOr_reverse,0,0,0,0,0,0,0,0,0,0,0
GTHRDtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GTPtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GUAtex_reverse,0,0,0,0,0,0,0,0,0,0,0
GUAtpp_reverse,0,0,0,0,0,0,0,0,0,0,0
GUI1_reverse,0,0,0,0,0,0,0,0,0,0,0
GUI2_reverse,0,0,0,0,0,0,0,0,0,0,0
H2O2tex_reverse,0,0,0,0,0,0,0,0,0,0,0
H2Otex_reverse,0.0034989354,0.0040035793,0.0049434901,0.0041093334,0.0056646263,0.0046793853,0.007256383,0.0061483159,0.0071576037,0.0075360867,0.0084192135
H2Otpp_reverse,0.0034989354,0.0040035793,0.0049434901,0.0041093334,0.0056646263,0.0046793853,0.007256383,0.0061483159,0.0071576037,0.0075360867,0.0084192135
H2Stex_reverse,0,0,0,0,0,0,0,0,0,0,0
H2tex_reverse,0,0,0,0,0,0,0,0,0,0,0
H2tpp_reverse,0,0,0,0,0,0,0,0,0,0,0
HACD1_reverse,0,0,0,0,0,0,0,0,0,0,0
HACD2_reverse,0,0,0,0,0,0,0,0,0,0,0
HACD3_reverse,0,0,0,0,0,0,0,0,0,0,0
HACD4_reverse,0,0,0,0,0,0,0,0,0,0,0
HACD5_reverse,0,0,0,0,0,0,0,0,0,0,0
HACD6_reverse,0,0,0,0,0,0,0,0,0,0,0
HACD7_reverse,0,0,0,0,0,0,0,0,0,0,0
HACD8_reverse,0,0,0,0,0,0,0,0,0,0,0
HADPCOADH3_reverse,0,0,0,0,0,0,0,0,0,0,0
HCINNMt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
HCINNMtex_reverse,0,0,0,0,0,0,0,0,0,0,0
HCO3E_reverse,0,0,0,0,0,0,0,0,0,0,0
HEXt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
HG2tex_reverse,0,0,0,0,0,0,0,0,0,0,0
HISt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
HIStex_reverse,0,0,0,0,0,0,0,0,0,0,0
HOMtex_reverse,0,0,0,0,0,0,0,0,0,0,0
HPPPNt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
HPPPNtex_reverse,0,0,0,0,0,0,0,0,0,0,0
HPYRI_reverse,0,0,0,0,0,0,0,0,0,0,0
HSDy_reverse,5.04202833333333E-05,5.817725E-05,7.75696666666667E-05,8.144815E-05,8.53266333333333E-05,8.92051166666667E-05,9.11443583333333E-05,9.11443583333333E-05,0.0001066583,0.000112476,0.0001260507
HXAtex_reverse,0,0,0,0,0,0,0,0,0,0,0
HYXNtex_reverse,0,0,0,0,0,0,0,0,0,0,0
HYXNtpp_reverse,0,0,0,0,0,0,0,0,0,0,0
Htex_reverse,0.0007056695,0.000814234,0,0,0,0.0012484921,0.0012756333,0.0012756333,0.0014927623,0.0015741857,0.0017641737
ICDHyr_reverse,0,0,0,0,0,0,0,0,0,0,0
ICHORS_reverse,0,0,0,0,0,0,0,0,0,0,0
IDOND_reverse,0,0,0,0,0,0,0,0,0,0,0
IDONt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
IDONtex_reverse,0,0,0,0,0,0,0,0,0,0,0
ILETA_reverse,2.098265E-05,2.421075E-05,0.000032281,3.389505E-05,3.55091E-05,3.712315E-05,3.7930175E-05,3.7930175E-05,4.4386375E-05,4.680745E-05,5.2456625E-05
ILEt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
ILEtex_reverse,0,0,0,0,0,0,0,0,0,0,0
IMPC_reverse,3.91988277777813E-05,4.52294166666669E-05,6.03058888888881E-05,6.3321183333332E-05,6.63364777777764E-05,6.93517722222228E-05,7.08594194444418E-05,7.08594194444442E-05,8.29205972222212E-05,8.74435388888882E-05,9.79970694444432E-05
IMPtex_reverse,0,0,0,0,0,0,0,0,0,0,0
INDOLEt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
INDOLEtex_reverse,0,0,0,0,0,0,0,0,0,0,0
INSTtex_reverse,0,0,0,0,0,0,0,0,0,0,0
INSt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
INStex_reverse,0,0,0,0,0,0,0,0,0,0,0
IPDDI_reverse,0,0,0,0,0,0,0,0,0,0,0
IPPMIa_reverse,3.253835E-05,3.754425E-05,0.000050059,0.000052562,5.50649E-05,5.756785E-05,5.8819325E-05,5.8819325E-05,6.8831125E-05,7.258555E-05,8.1345875E-05
IPPMIb_reverse,3.253835E-05,3.754425E-05,0.000050059,0.000052562,5.50649E-05,5.756785E-05,5.8819325E-05,5.8819325E-05,6.8831125E-05,7.258555E-05,8.1345875E-05
ISETACtex_reverse,0,0,0,0,0,0,0,0,0,0,0
KARA1_reverse,6.314165E-05,7.28557499999999E-05,0.000097141,0.0001019981,0.0001068551,0.0001117122,0.0001141407,0.0001141407,0.0001335689,0.0001408545,0.0001578541
KARA2_reverse,0,0,0,0,0,0,0,0,0,0,0
Ktex_reverse,0,0,0,0,0,0,0,0,0,0,0
L_LACt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
L_LACtex_reverse,0,0,0,0,0,0,0,0,0,0,0
LALADGLUtex_reverse,0,0,0,0,0,0,0,0,0,0,0
LALALGLUtex_reverse,0,0,0,0,0,0,0,0,0,0,0
LCARR_reverse,0,0,0,0,0,0,0,0,0,0,0
LCARS_reverse,0,0,0,0,0,0,0,0,0,0,0
LCTStex_reverse,0,0,0,0,0,0,0,0,0,0,0
LCTStpp_reverse,0,0,0,0,0,0,0,0,0,0,0
LDH_D_reverse,0,0,0,0,0,0,0,0,0,0,0
LEUt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
LEUtex_reverse,0,0,0,0,0,0,0,0,0,0,0
LIPOtex_reverse,0,0,0,0,0,0,0,0,0,0,0
LSERDHr_reverse,0,0,0,0,0,0,0,0,0,0,0
LYStex_reverse,0,0,0,0,0,0,0,0,0,0,0
LYXtex_reverse,0,0,0,0,0,0,0,0,0,0,0
M1PD_reverse,0,0,0,0,0,0,0,0,0,0,0
MALDtex_reverse,0,0,0,0,0,0,0,0,0,0,0
MALTATr_reverse,0,0,0,0,0,0,0,0,0,0,0
MALtex_reverse,0,0,0,0,0,0,0,0,0,0,0
MAN6PI_reverse,0,0,0,0,0,0,0,0,0,0,0
MAN6Ptex_reverse,0,0,0,0,0,0,0,0,0,0,0
MANAO_reverse,0,0,0,0,0,0,0,0,0,0,0
MANGLYCtex_reverse,0,0,0,0,0,0,0,0,0,0,0
MANtex_reverse,0,0,0,0,0,0,0,0,0,0,0
MCITL2_reverse,0,0,0,0,0,0,0,0,0,0,0
MCOATA_reverse,0,0,0,0,0,0,0,0,0,0,0
MDH_reverse,0,0,0,0,0,0,0,0,0,0,0
MELIBtex_reverse,0,0,0,0,0,0,0,0,0,0,0
MEOHtex_reverse,1.44444444444444E-10,1.66666666666667E-10,2.22222222222222E-10,2.33333333333333E-10,2.44444444444444E-10,2.55555555555556E-10,2.61111111111111E-10,2.61111111111111E-10,3.05555555555556E-10,3.22222222222222E-10,3.61111111111111E-10
MEOHtrpp_reverse,1.44444444444444E-10,1.66666666666667E-10,2.22222222222222E-10,2.33333333333333E-10,2.44444444444444E-10,2.55555555555556E-10,2.61111111111111E-10,2.61111111111111E-10,3.05555555555556E-10,3.22222222222222E-10,3.61111111111111E-10
METDtex_reverse,0,0,0,0,0,0,0,0,0,0,0
METSOX1tex_reverse,0,0,0,0,0,0,0,0,0,0,0
METSOX2tex_reverse,0,0,0,0,0,0,0,0,0,0,0
METtex_reverse,0,0,0,0,0,0,0,0,0,0,0
MG2t3_2pp_reverse,0,0,0,0,0,0,0,0,0,0,0
MG2tex_reverse,0,0,0,0,0,0,0,0,0,0,0
MICITDr_reverse,0,0,0,0,0,0,0,0,0,0,0
MINCYCtex_reverse,0,0,0,0,0,0,0,0,0,0,0
MLTP1_reverse,0,0,0,0,0,0,0,0,0,0,0
MLTP2_reverse,0,0,0,0,0,0,0,0,0,0,0
MLTP3_reverse,0,0,0,0,0,0,0,0,0,0,0
MMETtex_reverse,0,0,0,0,0,0,0,0,0,0,0
MNLtex_reverse,0,0,0,0,0,0,0,0,0,0,0
MNtex_reverse,0,0,0,0,0,0,0,0,0,0,0
MOBDtex_reverse,0,0,0,0,0,0,0,0,0,0,0
MOX_reverse,0,0,0,0,0,0,0,0,0,0,0
MSO3tex_reverse,0,0,0,0,0,0,0,0,0,0,0
MTHFC_reverse,0,0,0,0,0,0,0,0,0,0,0
MTHFD_reverse,0,0,0,0,0,0,0,0,0,0,0
N2Otex_reverse,0,0,0,0,0,0,0,0,0,0,0
N2Otpp_reverse,0,0,0,0,0,0,0,0,0,0,0
NACtex_reverse,0,0,0,0,0,0,0,0,0,0,0
NAtex_reverse,0,0,0,0,0,0,0,0,0,0,0
NDPK1_reverse,0,0,0,0,0,0,0,0,0,0,0
NDPK2_reverse,0,0,0,0,0,0,0,0,0,0,0
NDPK3_reverse,0,0,0,0,0,0,0,0,0,0,0
NDPK4_reverse,0,0,0,0,0,0,0,0,0,0,0
NDPK5_reverse,0,0,0,0,0,0,0,0,0,0,0
NDPK6_reverse,0,0,0,0,0,0,0,0,0,0,0
NDPK7_reverse,0,0,0,0,0,0,0,0,0,0,0
NDPK8_reverse,0,0,0,0,0,0,0,0,0,0,0
NH4tex_reverse,0,0,0,0,0,0,0,0,0,0,0
NH4tpp_reverse,0,0,0,0,0,0,0,0,0,0,0
NI2tex_reverse,0,0,0,0,0,0,0,0,0,0,0
NMNtex_reverse,0,0,0,0,0,0,0,0,0,0,0
NNATr_reverse,0,0,0,0,0,0,0,0,0,0,0
NO2t2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
NO2tex_reverse,0,0,0,0,0,0,0,0,0,0,0
NO3tex_reverse,0,0,0,0,0,0,0,0,0,0,0
NOVBCNtex_reverse,0,0,0,0,0,0,0,0,0,0,0
NOtex_reverse,0,0,0,0,0,0,0,0,0,0,0
NOtpp_reverse,0,0,0,0,0,0,0,0,0,0,0
O2Stex_reverse,0,0,0,0,0,0,0,0,0,0,0
O2tex_reverse,0,0,0,0,0,0,0,0,0,0,0
O2tpp_reverse,0,0,0,0,0,0,0,0,0,0,0
OCBT_reverse,0,0,0,0,0,0,0,0,0,0,0
OCTAtex_reverse,0,0,0,0,0,0,0,0,0,0,0
OHPBAT_reverse,0,0,0,0,0,0,0,0,0,0,0
ORNtex_reverse,0,0,0,0,0,0,0,0,0,0,0
OROTtex_reverse,0,0,0,0,0,0,0,0,0,0,0
ORPT_reverse,2.389075E-05,2.756625E-05,0.000036755,3.859275E-05,4.04305E-05,4.226825E-05,4.3187125E-05,4.3187125E-05,5.0538125E-05,5.329475E-05,5.9726875E-05
PACALDt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
PACALDtex_reverse,0,0,0,0,0,0,0,0,0,0,0
PEAMNtex_reverse,0,0,0,0,0,0,0,0,0,0,0
PERD_reverse,0,0,0,0,0,0,0,0,0,0,0
PGAMT_reverse,6.82413333333333E-06,0.000007874,1.04986666666667E-05,1.10236E-05,1.15485333333333E-05,1.20734666666667E-05,1.23359333333333E-05,1.23359333333333E-05,1.44356666666667E-05,1.52230666666667E-05,1.70603333333333E-05
PGI_reverse,0,0,0,0,0,0.000528751,0,0.0005405798,0,0,0.0007643657
PGK_reverse,0.0012797679,0.0014631937,0.0010854829,0.0016038826,0.001513094,0.0021956896,0.0020440773,0.0022427534,0.0026096051,0.0027471745,0.0030681697
PGM_reverse,0.0011556776,0.0013200126,0.0008945749,0.0014034292,0.0013030951,0.0019761454,0.0018196002,0.0020184365,0.0023471065,0.0024703578,0.0027579441
PGMT_reverse,0,0,0,0,0,0,0,0,0,0,0
PHETA1_reverse,1.338025E-05,1.543875E-05,0.000020585,2.161425E-05,2.26435E-05,2.367275E-05,2.4187375E-05,2.4187375E-05,2.8304375E-05,2.984825E-05,3.3450625E-05
PHEt2rpp_reverse,0,0,0,0,0,0,0,0,0,0,0
PHEtex_reverse,0,0,0,0,0,0,0,0,0,0,0
