,EC_number,Cofactor,Organism,LigandID,Commentary,Literature,ChEBI,bigg.metabolite,KEGG_ID,Compound
27078,4.4.1.8,pyridoxal 5'-phosphate,Neurospora crassa,32,required as cofactor,34695,18405,pydx5p_c,C00018,Pyridoxal phosphate
27079,4.4.1.8,pyridoxal 5'-phosphate,Pseudomonas sp.,32,required as cofactor,34702,18405,pydx5p_c,C00018,Pyridoxal phosphate
27080,4.4.1.8,pyridoxal 5'-phosphate,Escherichia coli,32,the pyridoxal 5'-phosphate binding site shows the tripeptide sequence Thr-Lys(Pxy)-Tyr in their structure,34706,18405,pydx5p_c,C00018,Pyridoxal phosphate
27081,4.4.1.8,pyridoxal 5'-phosphate,Arabidopsis thaliana,32,each subunit of the tetramer is associated with one molecule of pyridoxal 5'-phosphate. Schiff-base formation between the cofactor and the holoenzyme occurs at Lys278,34709,18405,pydx5p_c,C00018,Pyridoxal phosphate
27082,4.4.1.8,pyridoxal 5'-phosphate,Bordetella avium,32,each subunit of the dimer contains one molecule of pyridoxal 5'-phosphate,34712,18405,pydx5p_c,C00018,Pyridoxal phosphate
27083,4.4.1.8,pyridoxal 5'-phosphate,Bordetella avium,32,,34713,18405,pydx5p_c,C00018,Pyridoxal phosphate
27084,4.4.1.8,pyridoxal 5'-phosphate,Escherichia coli,32,required as cofactor,"34711, 34714",18405,pydx5p_c,C00018,Pyridoxal phosphate
27085,4.4.1.8,pyridoxal 5'-phosphate,Spinacia oleracea,32,required as cofactor,34715,18405,pydx5p_c,C00018,Pyridoxal phosphate
27086,4.4.1.8,pyridoxal 5'-phosphate,Brassica oleracea,32,contains 2 mol per mol of enzyme,651551,18405,pydx5p_c,C00018,Pyridoxal phosphate
27087,4.4.1.8,pyridoxal 5'-phosphate,Synechocystis sp.,32,enzyme is dependent on,652453,18405,pydx5p_c,C00018,Pyridoxal phosphate
27088,4.4.1.8,pyridoxal 5'-phosphate,Arabidopsis thaliana,32,dependent on,653519,18405,pydx5p_c,C00018,Pyridoxal phosphate
27089,4.4.1.8,pyridoxal 5'-phosphate,Escherichia coli,32,"the coenzyme strongly increases the protein stability. It is essential for the step involving dissociation of dimer into monomers and is not required for refolding of single monomers, but it is necessary to attain the native dimeric structure critical for the biological activities of MalY",663964,18405,pydx5p_c,C00018,Pyridoxal phosphate
27090,4.4.1.8,pyridoxal 5'-phosphate,Thermus thermophilus HB8,32,dependent on,664205,18405,pydx5p_c,C00018,Pyridoxal phosphate
27091,4.4.1.8,pyridoxal 5'-phosphate,Lactobacillus helveticus,32,,671488,18405,pydx5p_c,C00018,Pyridoxal phosphate
27092,4.4.1.8,pyridoxal 5'-phosphate,Synechocystis sp. PCC 6714,32,bound by Lys-223 in the active site,674725,18405,pydx5p_c,C00018,Pyridoxal phosphate
27093,4.4.1.8,pyridoxal 5'-phosphate,Salmonella enterica,32,,675321,18405,pydx5p_c,C00018,Pyridoxal phosphate
27094,4.4.1.8,pyridoxal 5'-phosphate,Staphylococcus haemolyticus,32,dependent on,691730,18405,pydx5p_c,C00018,Pyridoxal phosphate
27095,4.4.1.8,pyridoxal 5'-phosphate,Lactobacillus casei,32,,708517,18405,pydx5p_c,C00018,Pyridoxal phosphate
27096,4.4.1.8,pyridoxal 5'-phosphate,Escherichia coli,32,,"675321, 702106, 710499",18405,pydx5p_c,C00018,Pyridoxal phosphate
27097,4.4.1.8,pyridoxal 5'-phosphate,Saccharomyces cerevisiae,32,dependent on,713846,18405,pydx5p_c,C00018,Pyridoxal phosphate
27098,4.4.1.8,pyridoxal 5'-phosphate,Escherichia coli,32,,"729106, 729293",18405,pydx5p_c,C00018,Pyridoxal phosphate
27099,4.4.1.8,pyridoxal 5'-phosphate,Neurospora crassa,32,,729508,18405,pydx5p_c,C00018,Pyridoxal phosphate
27100,4.4.1.9,more,Lupinus sp.,2,no cofactors required,34728,33206,,,
27101,4.4.1.9,pyridoxal 5'-phosphate,Lupinus sp.,32,firmly bound,34716,18405,pydx5p_c,C00018,Pyridoxal phosphate
27102,4.4.1.9,pyridoxal 5'-phosphate,Lathyrus latifolius,32,1 mol per mol of subunit,34717,18405,pydx5p_c,C00018,Pyridoxal phosphate
27103,4.4.1.9,pyridoxal 5'-phosphate,Spinacia oleracea,32,1 mol per mol of subunit,34718,18405,pydx5p_c,C00018,Pyridoxal phosphate
27104,4.4.1.9,pyridoxal 5'-phosphate,Chromobacterium violaceum,32,1.7 mol per mol of enzyme,34721,18405,pydx5p_c,C00018,Pyridoxal phosphate
27105,4.4.1.9,pyridoxal 5'-phosphate,Lupinus sp.,32,1 mol per mol protein,34723,18405,pydx5p_c,C00018,Pyridoxal phosphate
27106,4.4.1.9,pyridoxal 5'-phosphate,Spinacia oleracea,32,,637378,18405,pydx5p_c,C00018,Pyridoxal phosphate
27107,4.4.1.9,pyridoxal 5'-phosphate,Geobacillus stearothermophilus,32,,652590,18405,pydx5p_c,C00018,Pyridoxal phosphate
27108,4.4.1.9,pyridoxal 5'-phosphate,Solanum tuberosum,32,,653462,18405,pydx5p_c,C00018,Pyridoxal phosphate
27109,4.4.1.9,pyridoxal 5'-phosphate,Arabidopsis thaliana,32,,653464,18405,pydx5p_c,C00018,Pyridoxal phosphate
27110,4.4.1.9,pyridoxal 5'-phosphate,Nicotiana tabacum,32,,"653555, 653559",18405,pydx5p_c,C00018,Pyridoxal phosphate
27111,4.4.1.9,pyridoxal 5'-phosphate,Oryza sativa,32,,693422,18405,pydx5p_c,C00018,Pyridoxal phosphate
27112,4.4.1.9,pyridoxal 5'-phosphate,Echinochloa crus-galli,32,,693811,18405,pydx5p_c,C00018,Pyridoxal phosphate
27113,4.4.1.9,pyridoxal 5'-phosphate,Bacillus megaterium,32,contains 1 mol of pyridoxal 5'-phosphate per mol of protein,704926,18405,pydx5p_c,C00018,Pyridoxal phosphate
27114,4.4.1.9,pyridoxal 5'-phosphate,Tetranychus urticae,32,,729637,18405,pydx5p_c,C00018,Pyridoxal phosphate
27115,4.4.1.9,pyridoxal 5'-phosphate,Glycine max,32,"binding site determination, each monomer consists of two mixed alpha/eta domains with a pyridoxal 5'-phosphate cofactor at the active site separating the two halves",730601,18405,pydx5p_c,C00018,Pyridoxal phosphate
27116,4.4.1.10,pyridoxal 5'-phosphate,Gallus gallus,32,dependent,5584,18405,pydx5p_c,C00018,Pyridoxal phosphate
27117,4.4.1.11,pyridoxal 5'-phosphate,Aeromonas sp.,32,4 mol per mol of enzyme,34523,18405,pydx5p_c,C00018,Pyridoxal phosphate
27118,4.4.1.11,pyridoxal 5'-phosphate,Pseudomonas putida,32,4 mol per mol of enzyme,"34520, 34523, 34526",18405,pydx5p_c,C00018,Pyridoxal phosphate
27119,4.4.1.11,pyridoxal 5'-phosphate,Brevibacterium linens,32,,34534,18405,pydx5p_c,C00018,Pyridoxal phosphate
27120,4.4.1.11,pyridoxal 5'-phosphate,Brevibacterium linens,32,,660756,18405,pydx5p_c,C00018,Pyridoxal phosphate
27121,4.4.1.11,pyridoxal 5'-phosphate,Mus musculus,32,increases the half-life of methoxypolyethylene glycol succinimidyl glutarate 5000 treated recombinant METase holoenzyme in a dose-dependent manner,661424,18405,pydx5p_c,C00018,Pyridoxal phosphate
27122,4.4.1.11,pyridoxal 5'-phosphate,Mus musculus,32,,661430,18405,pydx5p_c,C00018,Pyridoxal phosphate
27123,4.4.1.11,pyridoxal 5'-phosphate,Arabidopsis thaliana,32,,682347,18405,pydx5p_c,C00018,Pyridoxal phosphate
27124,4.4.1.11,pyridoxal 5'-phosphate,Entamoeba histolytica,32,,690268,18405,pydx5p_c,C00018,Pyridoxal phosphate
27125,4.4.1.11,pyridoxal 5'-phosphate,Fusobacterium nucleatum,32,,691380,18405,pydx5p_c,C00018,Pyridoxal phosphate
27126,4.4.1.11,pyridoxal 5'-phosphate,Aspergillus carneus,32,,691957,18405,pydx5p_c,C00018,Pyridoxal phosphate
27127,4.4.1.11,pyridoxal 5'-phosphate,Aspergillus flavus,32,,691957,18405,pydx5p_c,C00018,Pyridoxal phosphate
27128,4.4.1.11,pyridoxal 5'-phosphate,Aspergillus niger,32,,691957,18405,pydx5p_c,C00018,Pyridoxal phosphate
27129,4.4.1.11,pyridoxal 5'-phosphate,Aspergillus ochraceus,32,,691957,18405,pydx5p_c,C00018,Pyridoxal phosphate
27130,4.4.1.11,pyridoxal 5'-phosphate,Aspergillus oryzae,32,,691957,18405,pydx5p_c,C00018,Pyridoxal phosphate
27131,4.4.1.11,pyridoxal 5'-phosphate,Aspergillus parasiticus,32,,691957,18405,pydx5p_c,C00018,Pyridoxal phosphate
27132,4.4.1.11,pyridoxal 5'-phosphate,Aspergillus subolivaceus,32,,691957,18405,pydx5p_c,C00018,Pyridoxal phosphate
27133,4.4.1.11,pyridoxal 5'-phosphate,Aspergillus tamarii,32,,691957,18405,pydx5p_c,C00018,Pyridoxal phosphate
27134,4.4.1.11,pyridoxal 5'-phosphate,Cladosporium oxysporum,32,,691957,18405,pydx5p_c,C00018,Pyridoxal phosphate
27135,4.4.1.11,pyridoxal 5'-phosphate,Fusarium oxysporum,32,,691957,18405,pydx5p_c,C00018,Pyridoxal phosphate
27136,4.4.1.11,pyridoxal 5'-phosphate,Fusarium solani,32,,691957,18405,pydx5p_c,C00018,Pyridoxal phosphate
27137,4.4.1.11,pyridoxal 5'-phosphate,Humicola fuscoatra,32,,691957,18405,pydx5p_c,C00018,Pyridoxal phosphate
27138,4.4.1.11,pyridoxal 5'-phosphate,Microdochium nivale,32,,691957,18405,pydx5p_c,C00018,Pyridoxal phosphate
27139,4.4.1.11,pyridoxal 5'-phosphate,Mucor racemosus,32,,691957,18405,pydx5p_c,C00018,Pyridoxal phosphate
27140,4.4.1.11,pyridoxal 5'-phosphate,Penicillium chrysogenum,32,,691957,18405,pydx5p_c,C00018,Pyridoxal phosphate
27141,4.4.1.11,pyridoxal 5'-phosphate,Penicillium citrinum,32,,691957,18405,pydx5p_c,C00018,Pyridoxal phosphate
27142,4.4.1.11,pyridoxal 5'-phosphate,Penicillium digitatum,32,,691957,18405,pydx5p_c,C00018,Pyridoxal phosphate
27143,4.4.1.11,pyridoxal 5'-phosphate,Penicillium egyptiacum,32,,691957,18405,pydx5p_c,C00018,Pyridoxal phosphate
27144,4.4.1.11,pyridoxal 5'-phosphate,Scopulariopsis brevicaulis,32,,691957,18405,pydx5p_c,C00018,Pyridoxal phosphate
27145,4.4.1.11,pyridoxal 5'-phosphate,Trichoderma koningii,32,,691957,18405,pydx5p_c,C00018,Pyridoxal phosphate
27146,4.4.1.11,pyridoxal 5'-phosphate,Achromobacter starkeyi,32,,701880,18405,pydx5p_c,C00018,Pyridoxal phosphate
27147,4.4.1.11,pyridoxal 5'-phosphate,Aeromonas sp.,32,,"34521, 701880",18405,pydx5p_c,C00018,Pyridoxal phosphate
27148,4.4.1.11,pyridoxal 5'-phosphate,Aspergillus flavipes,32,,"691957, 701880",18405,pydx5p_c,C00018,Pyridoxal phosphate
27149,4.4.1.11,pyridoxal 5'-phosphate,Aspergillus sp.,32,,701880,18405,pydx5p_c,C00018,Pyridoxal phosphate
27150,4.4.1.11,pyridoxal 5'-phosphate,Brevibacterium linens BL2,32,,701880,18405,pydx5p_c,C00018,Pyridoxal phosphate
27151,4.4.1.11,pyridoxal 5'-phosphate,Citrobacter intermedius,32,,"34530, 653114, 701880",18405,pydx5p_c,C00018,Pyridoxal phosphate
27152,4.4.1.11,pyridoxal 5'-phosphate,Cladosporium cladosporioides,32,,701880,18405,pydx5p_c,C00018,Pyridoxal phosphate
27153,4.4.1.11,pyridoxal 5'-phosphate,Entamoeba histolytica,32,,701880,18405,pydx5p_c,C00018,Pyridoxal phosphate
27154,4.4.1.11,pyridoxal 5'-phosphate,Lactococcus lactis,32,,701880,18405,pydx5p_c,C00018,Pyridoxal phosphate
27155,4.4.1.11,pyridoxal 5'-phosphate,Pseudomonas putida,32,,"34515, 34516, 34518, 34522, 34535, 649139, 649323, 650615, 650770, 651771, 680553, 691377, 692665, 694318, 701880",18405,pydx5p_c,C00018,Pyridoxal phosphate
27156,4.4.1.11,pyridoxal 5'-phosphate,Treponema denticola,32,,"691380, 701880",18405,pydx5p_c,C00018,Pyridoxal phosphate
27157,4.4.1.11,pyridoxal 5'-phosphate,Trichomonas vaginalis,32,,"34531, 34533, 701880",18405,pydx5p_c,C00018,Pyridoxal phosphate
27158,4.4.1.11,pyridoxal 5'-phosphate,Citrobacter freundii,32,"absence of an aldimine bond between the active site Lys210 and pyridoxal 5'-phosphate in enzyme crystals, grown in monomethyl ether polyethylene glycol 2000 in the presence of ammonium sulfate",714356,18405,pydx5p_c,C00018,Pyridoxal phosphate
27159,4.4.1.11,pyridoxal 5'-phosphate,Citrobacter freundii,32,,"660621, 677329, 701880, 714123, 728927",18405,pydx5p_c,C00018,Pyridoxal phosphate
27160,4.4.1.11,pyridoxal 5'-phosphate,Clostridium sporogenes,32,,"701880, 728927",18405,pydx5p_c,C00018,Pyridoxal phosphate
27161,4.4.1.11,pyridoxal 5'-phosphate,Clostridium tetani,32,,728927,18405,pydx5p_c,C00018,Pyridoxal phosphate
27162,4.4.1.11,pyridoxal 5'-phosphate,Porphyromonas gingivalis,32,,"649595, 691380, 728927",18405,pydx5p_c,C00018,Pyridoxal phosphate
27163,4.4.1.11,pyridoxal 5'-phosphate,Pseudomonas putida,32,4 mol of pyridoxal 5'-phosphate per mole of enzyme,728952,18405,pydx5p_c,C00018,Pyridoxal phosphate
27164,4.4.1.11,pyridoxal 5'-phosphate,Citrobacter freundii,32,,"729181, 729320",18405,pydx5p_c,C00018,Pyridoxal phosphate
27165,4.4.1.11,pyridoxal 5'-phosphate,Pseudomonas putida,32,,729426,18405,pydx5p_c,C00018,Pyridoxal phosphate
27166,4.4.1.13,more,Rattus norvegicus,2,no cofactor requirement,34549,33206,,,
27167,4.4.1.13,pyridoxal 5'-phosphate,Cavia porcellus,32,,34541,18405,pydx5p_c,C00018,Pyridoxal phosphate
27168,4.4.1.13,pyridoxal 5'-phosphate,Mesocricetus auratus,32,,34541,18405,pydx5p_c,C00018,Pyridoxal phosphate
27169,4.4.1.13,pyridoxal 5'-phosphate,Oryctolagus cuniculus,32,,34541,18405,pydx5p_c,C00018,Pyridoxal phosphate
27170,4.4.1.13,pyridoxal 5'-phosphate,Rattus norvegicus,32,no direct evidence for participation,34542,18405,pydx5p_c,C00018,Pyridoxal phosphate
27171,4.4.1.13,pyridoxal 5'-phosphate,Rattus norvegicus,32,no effect,34549,18405,pydx5p_c,C00018,Pyridoxal phosphate
27172,4.4.1.13,pyridoxal 5'-phosphate,Rattus norvegicus,32,dependent,34555,18405,pydx5p_c,C00018,Pyridoxal phosphate
27173,4.4.1.13,pyridoxal 5'-phosphate,Homo sapiens,32,,"34543, 34560, 684716",18405,pydx5p_c,C00018,Pyridoxal phosphate
27174,4.4.1.13,pyridoxal 5'-phosphate,Aedes aegypti,32,,685202,18405,pydx5p_c,C00018,Pyridoxal phosphate
27175,4.4.1.13,pyridoxal 5'-phosphate,Mus musculus,32,,"34541, 672202, 691195",18405,pydx5p_c,C00018,Pyridoxal phosphate
27176,4.4.1.13,pyridoxal 5'-phosphate,Rattus norvegicus,32,pyridoxal 5'-phosphate-containing enzyme,707092,18405,pydx5p_c,C00018,Pyridoxal phosphate
27177,4.4.1.13,pyridoxal 5'-phosphate,Rattus norvegicus,32,,"34541, 34546, 34548, 34557, 34558, 34559, 34562, 660687, 672202, 695201, 708111",18405,pydx5p_c,C00018,Pyridoxal phosphate
27178,4.4.1.13,pyridoxal 5'-phosphate,Bacteroides vulgatus,32,,708804,18405,pydx5p_c,C00018,Pyridoxal phosphate
27179,4.4.1.13,pyridoxal 5'-phosphate,Enterococcus faecalis,32,,708804,18405,pydx5p_c,C00018,Pyridoxal phosphate
27180,4.4.1.13,pyridoxal 5'-phosphate,Enterococcus faecium,32,,708804,18405,pydx5p_c,C00018,Pyridoxal phosphate
27181,4.4.1.13,pyridoxal 5'-phosphate,Parabacteroides distasonis,32,,708804,18405,pydx5p_c,C00018,Pyridoxal phosphate
27182,4.4.1.14,pyridoxal 5'-phosphate,Cucurbita maxima,32,"small amounts, firmly bound",34572,18405,pydx5p_c,C00018,Pyridoxal phosphate
27183,4.4.1.14,pyridoxal 5'-phosphate,Malus sylvestris,32,active site lysine binds pyridoxal 5'-phosphate,34585,18405,pydx5p_c,C00018,Pyridoxal phosphate
27184,4.4.1.14,pyridoxal 5'-phosphate,Solanum lycopersicum,32,active site lysine binds pyridoxal 5'-phosphate,34585,18405,pydx5p_c,C00018,Pyridoxal phosphate
27185,4.4.1.14,pyridoxal 5'-phosphate,Malus sylvestris,32,,34588,18405,pydx5p_c,C00018,Pyridoxal phosphate
27186,4.4.1.14,pyridoxal 5'-phosphate,Vigna radiata,32,one per subunit,34597,18405,pydx5p_c,C00018,Pyridoxal phosphate
27187,4.4.1.14,pyridoxal 5'-phosphate,Brassica oleracea,32,,649086,18405,pydx5p_c,C00018,Pyridoxal phosphate
27188,4.4.1.14,pyridoxal 5'-phosphate,Citrus sinensis,32,,649086,18405,pydx5p_c,C00018,Pyridoxal phosphate
27189,4.4.1.14,pyridoxal 5'-phosphate,Cucumis melo,32,,649086,18405,pydx5p_c,C00018,Pyridoxal phosphate
27190,4.4.1.14,pyridoxal 5'-phosphate,Cucurbita pepo,32,,649086,18405,pydx5p_c,C00018,Pyridoxal phosphate
27191,4.4.1.14,pyridoxal 5'-phosphate,Lupinus albus,32,,649086,18405,pydx5p_c,C00018,Pyridoxal phosphate
27192,4.4.1.14,pyridoxal 5'-phosphate,Pelargonium x hortorum,32,,649086,18405,pydx5p_c,C00018,Pyridoxal phosphate
27193,4.4.1.14,pyridoxal 5'-phosphate,Solanum tuberosum,32,,649086,18405,pydx5p_c,C00018,Pyridoxal phosphate
27194,4.4.1.14,pyridoxal 5'-phosphate,Vigna radiata,32,,649086,18405,pydx5p_c,C00018,Pyridoxal phosphate
27195,4.4.1.14,pyridoxal 5'-phosphate,Malus domestica,32,,"649086, 649492, 649945, 649958, 650026, 650411, 652810",18405,pydx5p_c,C00018,Pyridoxal phosphate
27196,4.4.1.14,pyridoxal 5'-phosphate,Cucurbita maxima,32,,"649086, 653463",18405,pydx5p_c,C00018,Pyridoxal phosphate
27197,4.4.1.14,pyridoxal 5'-phosphate,Solanum lycopersicum,32,,"34565, 34567, 34569, 34577, 34581, 34584, 649086, 652183, 653505",18405,pydx5p_c,C00018,Pyridoxal phosphate
27198,4.4.1.14,pyridoxal 5'-phosphate,Oryza sativa,32,,"649086, 653531",18405,pydx5p_c,C00018,Pyridoxal phosphate
27199,4.4.1.14,pyridoxal 5'-phosphate,Diospyros kaki,32,KM: 430 nM. Activity without addition of pyridoxal 5'-phosphate is about one-eighth of the maximum activity in presence of pyridoxal 5'-phosphate,659653,18405,pydx5p_c,C00018,Pyridoxal phosphate
27200,4.4.1.14,pyridoxal 5'-phosphate,Pinus taeda,32,,692472,18405,pydx5p_c,C00018,Pyridoxal phosphate
27201,4.4.1.14,pyridoxal 5'-phosphate,Prunus salicina,32,,693414,18405,pydx5p_c,C00018,Pyridoxal phosphate
27202,4.4.1.14,pyridoxal 5'-phosphate,Ipomoea nil,32,,693858,18405,pydx5p_c,C00018,Pyridoxal phosphate
27203,4.4.1.14,pyridoxal 5'-phosphate,Citrullus colocynthis x lanatus,32,,694655,18405,pydx5p_c,C00018,Pyridoxal phosphate
27204,4.4.1.14,pyridoxal 5'-phosphate,Solanum lycopersicum,32,,694758,18405,pydx5p_c,C00018,Pyridoxal phosphate
27205,4.4.1.14,pyridoxal 5'-phosphate,Arabidopsis thaliana,32,,"649086, 694633, 694688, 694759",18405,pydx5p_c,C00018,Pyridoxal phosphate
27206,4.4.1.14,pyridoxal 5'-phosphate,Dendrobium hybrid cultivar,32,,701598,18405,pydx5p_c,C00018,Pyridoxal phosphate
27207,4.4.1.14,pyridoxal 5'-phosphate,Malus domestica,32,"the internal aldimine Schiff base linking the C4' atom of the pyridoxal 5'-phosphate cofactor and the side chain nitrogen of K273 in the N'-pyridoxyl-lysine-5'-monophosphate adduct coexists with a small portion, about 20%, of free K273",715031,18405,pydx5p_c,C00018,Pyridoxal phosphate
27208,4.4.1.14,pyridoxal 5'-phosphate,Dianthus caryophyllus,32,,730269,18405,pydx5p_c,C00018,Pyridoxal phosphate
27209,4.4.1.14,pyridoxal 5'-phosphate,Pyrus pyrifolia,32,,730364,18405,pydx5p_c,C00018,Pyridoxal phosphate
27210,4.4.1.15,pyridoxal 5'-phosphate,Escherichia coli,32,2 mol per mol enzyme,648731,18405,pydx5p_c,C00018,Pyridoxal phosphate
27211,4.4.1.15,pyridoxal 5'-phosphate,Spinacia oleracea,32,,648734,18405,pydx5p_c,C00018,Pyridoxal phosphate
27212,4.4.1.15,pyridoxal 5'-phosphate,Escherichia coli,32,,648739,18405,pydx5p_c,C00018,Pyridoxal phosphate
27213,4.4.1.15,pyridoxal 5'-phosphate,Arabidopsis thaliana,32,,664881,18405,pydx5p_c,C00018,Pyridoxal phosphate
27214,4.4.1.15,pyridoxal 5'-phosphate,Arabidopsis thaliana,32,,729125,18405,pydx5p_c,C00018,Pyridoxal phosphate
27215,4.4.1.15,pyridoxal 5'-phosphate,Salmonella enterica subsp. enterica serovar Typhimurium,32,a fold type II pyridoxal 5'-phosphate-dependent enzyme,730698,18405,pydx5p_c,C00018,Pyridoxal phosphate
27216,4.4.1.16,pyridoxal 5'-phosphate,Bos taurus,32,required,648740,18405,pydx5p_c,C00018,Pyridoxal phosphate
27217,4.4.1.16,pyridoxal 5'-phosphate,Canis lupus familiaris,32,required,648740,18405,pydx5p_c,C00018,Pyridoxal phosphate
27218,4.4.1.16,pyridoxal 5'-phosphate,Cavia porcellus,32,required,648740,18405,pydx5p_c,C00018,Pyridoxal phosphate
27219,4.4.1.16,pyridoxal 5'-phosphate,Felis catus,32,required,648740,18405,pydx5p_c,C00018,Pyridoxal phosphate
27220,4.4.1.16,pyridoxal 5'-phosphate,Oryctolagus cuniculus,32,required,648740,18405,pydx5p_c,C00018,Pyridoxal phosphate
27221,4.4.1.16,pyridoxal 5'-phosphate,Platyrrhini,32,required,648740,18405,pydx5p_c,C00018,Pyridoxal phosphate
27222,4.4.1.16,pyridoxal 5'-phosphate,Rattus norvegicus,32,required,648740,18405,pydx5p_c,C00018,Pyridoxal phosphate
27223,4.4.1.16,pyridoxal 5'-phosphate,Sus scrofa,32,"completely inactive when cofactor is removed, can not be replaced by vitamin B6 derivatives; required",648740,18405,pydx5p_c,C00018,Pyridoxal phosphate
27224,4.4.1.16,pyridoxal 5'-phosphate,Citrobacter freundii,32,1 mol bound per mol enzyme (subunit); required,"648741, 648743",18405,pydx5p_c,C00018,Pyridoxal phosphate
27225,4.4.1.16,pyridoxal 5'-phosphate,Homo sapiens,32,required,648745,18405,pydx5p_c,C00018,Pyridoxal phosphate
27226,4.4.1.16,pyridoxal 5'-phosphate,Escherichia coli,32,1 mol bound per mol enzyme (subunit); required,648746,18405,pydx5p_c,C00018,Pyridoxal phosphate
27227,4.4.1.16,pyridoxal 5'-phosphate,Sus scrofa,32,required,"648742, 648744, 648745, 648747",18405,pydx5p_c,C00018,Pyridoxal phosphate
27228,4.4.1.16,pyridoxal 5'-phosphate,Escherichia coli,32,required,"645630, 645632, 648748",18405,pydx5p_c,C00018,Pyridoxal phosphate
27229,4.4.1.16,pyridoxal 5'-phosphate,Mus musculus,32,required,"648747, 648750",18405,pydx5p_c,C00018,Pyridoxal phosphate
27230,4.4.1.16,pyridoxal 5'-phosphate,Mus musculus,32,required,"648740, 648751, 648753",18405,pydx5p_c,C00018,Pyridoxal phosphate
27231,4.4.1.16,pyridoxal 5'-phosphate,Haloferax volcanii,32,,727067,18405,pydx5p_c,C00018,Pyridoxal phosphate
27232,4.4.1.16,pyridoxal 5'-phosphate,Homo sapiens,32,,"730685, 730686",18405,pydx5p_c,C00018,Pyridoxal phosphate
