,EC_number,bigg.metabolite,KM_Value,growth condition,concentration,saturation,met:EC,elasticity,bigg.reaction
3223,2.5.1.7,pep,0.00560062668188,Glucose 2 Cm,0.052,0.902767955758,pep:2.5.1.7,0.0972320442417,uagcvt
3224,4.1.1.31,pep,0.6,Glucose 2 Cm,0.052,0.079754601227,pep:4.1.1.31,0.920245398773,ppc
3225,4.1.1.49,pep,0.360020574368,Glucose 2 Cm,0.052,0.12620728972,pep:4.1.1.49,0.87379271028,ppck
3226,2.7.1.107,adp,1.0,Glucose 2 Cm,0.925,0.480519480519,adp:2.7.1.107,0.519480519481,dagk160
3227,2.7.4.3,adp,0.09,Glucose 2 Cm,0.925,0.911330049261,adp:2.7.4.3,0.0886699507389,adk1
3228,3.1.3.5,adp,0.745120795576,Glucose 2 Cm,0.925,0.553852153958,adp:3.1.3.5,0.446147846042,ntd10
3229,3.1.4.16,adp,0.19,Glucose 2 Cm,0.925,0.829596412556,adp:3.1.4.16,0.170403587444,23pde2pp
3230,3.6.3.14,adp,0.1,Glucose 2 Cm,0.925,0.90243902439,adp:3.6.3.14,0.0975609756098,atps4rpp
3231,4.1.1.49,adp,0.05,Glucose 2 Cm,0.925,0.948717948718,adp:4.1.1.49,0.0512820512821,ppck
3232,2.7.1.107,gtp,8.7,Glucose 2 Cm,1.519,0.148644681476,gtp:2.7.1.107,0.851355318524,dagk160
3233,2.7.1.11,gtp,4.3,Glucose 2 Cm,1.519,0.261041416051,gtp:2.7.1.11,0.738958583949,pfk
3234,2.7.4.25,gtp,0.64,Glucose 2 Cm,1.519,0.703566465956,gtp:2.7.4.25,0.296433534044,cytk1
3235,3.1.5.1,gtp,0.15,Glucose 2 Cm,1.519,0.910125823847,gtp:3.1.5.1,0.0898741761534,ntptp1
3236,3.5.4.25,gtp,0.329180704061,Glucose 2 Cm,1.519,0.821889329687,gtp:3.5.4.25,0.178110670313,gtpcii2
3237,3.6.1.19,gtp,1.0,Glucose 2 Cm,1.519,0.603017070266,gtp:3.6.1.19,0.396982929734,ntpp1
3238,3.6.5.6,gtp,0.042,Glucose 2 Cm,1.519,0.973094170404,gtp:3.6.5.6,0.0269058295964,ntp3
3239,6.3.4.4,gtp,0.0258542191565,Glucose 2 Cm,1.519,0.983264298446,gtp:6.3.4.4,0.0167357015541,adss
3240,2.7.1.33,pnto__r,0.0368854504518,Glucose 2 Cm,0.032,0.464539315488,pnto__r:2.7.1.33,0.535460684512,pntk
3241,3.1.3.11,fdp,0.00888426829289,Glucose 2 Cm,1.982,0.995537526498,fdp:3.1.3.11,0.00446247350204,fbp
3242,3.1.3.7,fdp,1.17,Glucose 2 Cm,1.982,0.628807106599,fdp:3.1.3.7,0.371192893401,bpnt
3243,4.1.2.13,fdp,0.174713559467,Glucose 2 Cm,1.982,0.918990837378,fdp:4.1.2.13,0.0810091626215,fba
3244,3.6.1.19,gdp,0.35,Glucose 2 Cm,0.799,0.695387293299,gdp:3.6.1.19,0.304612706701,ntpp1
3245,4.1.3.1,succ,0.59,Glucose 2 Cm,0.497,0.457221711132,succ:4.1.3.1,0.542778288868,icl
3246,6.2.1.5,succ,0.25,Glucose 2 Cm,0.497,0.665327978581,succ:6.2.1.5,0.334672021419,sucoas
3247,4.2.1.2,fum,0.454231562374,Glucose 2 Cm,0.403,0.470118014418,fum:4.2.1.2,0.529881985582,fum
3248,5.3.1.13,ru5p__d,0.361073775132,Glucose 2 Cm,0.485,0.57323606316,ru5p__d:5.3.1.13,0.42676393684,a5piso
3249,1.1.1.140,f6p,0.568,Glucose 4 Cm,0.347,0.379234972678,f6p:1.1.1.140,0.620765027322,sbtpd
3250,2.2.1.1,f6p,1.1,Glucose 4 Cm,0.347,0.239806496199,f6p:2.2.1.1,0.760193503801,tkt1
3251,2.2.1.2,f6p,1.15336908402,Glucose 4 Cm,0.347,0.231276426378,f6p:2.2.1.2,0.768723573622,tala
3252,2.6.1.16,f6p,0.608829444704,Glucose 4 Cm,0.347,0.363035478686,f6p:2.6.1.16,0.636964521314,gf6pta
3253,2.7.1.11,f6p,0.0407616378371,Glucose 4 Cm,0.347,0.894879653221,f6p:2.7.1.11,0.105120346779,pfk
3254,3.5.99.6,f6p,1.7,Glucose 4 Cm,0.347,0.169516365413,f6p:3.5.99.6,0.830483634587,g6pda
3255,5.3.1.8,f6p,0.15,Glucose 4 Cm,0.347,0.698189134809,f6p:5.3.1.8,0.301810865191,man6pi
3256,5.3.1.9,f6p,0.171464281995,Glucose 4 Cm,0.347,0.669284292189,f6p:5.3.1.9,0.330715707811,pgi
3257,1.1.1.205,imp,0.0217548542475,Glucose 4 Cm,3.383,0.993610449157,imp:1.1.1.205,0.00638955084251,impd
3258,3.1.3.5,imp,0.66,Glucose 4 Cm,3.383,0.836754884986,imp:3.1.3.5,0.163245115014,ntd10
3259,6.3.4.4,imp,0.0347218297492,Glucose 4 Cm,3.383,0.989840650738,imp:6.3.4.4,0.0101593492621,adss
3260,1.1.1.290,akg,0.093,Glucose 4 Cm,0.652,0.875167785235,akg:1.1.1.290,0.124832214765,perd
3261,1.1.1.95,akg,0.0607947366143,Glucose 4 Cm,0.652,0.914709335673,akg:1.1.1.95,0.0852906643265,pgcd
3262,1.14.11.17,akg,0.0158655010498,Glucose 4 Cm,0.652,0.97624446685,akg:1.14.11.17,0.0237555331498,taudo
3263,1.4.1.13,akg,0.0374939158528,Glucose 4 Cm,0.652,0.945621107031,akg:1.4.1.13,0.0543788929688,glusy
3264,1.4.1.4,akg,3.55791610907,Glucose 4 Cm,0.652,0.154872444749,akg:1.4.1.4,0.845127555251,gludy
3265,2.2.1.9,akg,1.5,Glucose 4 Cm,0.652,0.302973977695,akg:2.2.1.9,0.697026022305,sephchcs
3266,2.6.1.1,akg,0.215827708975,Glucose 4 Cm,0.652,0.751301200984,akg:2.6.1.1,0.248698799016,aspta
3267,2.6.1.11,akg,2.5,Glucose 4 Cm,0.652,0.206852791878,akg:2.6.1.11,0.793147208122,acota
3268,2.6.1.19,akg,1.07,Glucose 4 Cm,0.652,0.378629500581,akg:2.6.1.19,0.621370499419,abta
3269,2.6.1.29,akg,0.88,Glucose 4 Cm,0.652,0.425587467363,akg:2.6.1.29,0.574412532637,spmdat2
3270,2.6.1.42,akg,1.02088376734,Glucose 4 Cm,0.652,0.389746145386,akg:2.6.1.42,0.610253854614,ileta
3271,2.6.1.82,akg,19.0,Glucose 4 Cm,0.652,0.0331772847547,akg:2.6.1.82,0.966822715245,ptrcta
3272,1.1.1.37,mal__l,2.6,Glucose 4 Cm,1.892,0.421193232413,mal__l:1.1.1.37,0.578806767587,mdh
3273,1.1.1.40,mal__l,3.41,Glucose 4 Cm,1.892,0.356846473029,mal__l:1.1.1.40,0.643153526971,me2
3274,4.2.1.2,mal__l,0.272864188864,Glucose 4 Cm,1.892,0.873957825961,mal__l:4.2.1.2,0.126042174039,fum
3275,1.1.1.44,6pgc,0.093,Glucose 4 Cm,0.385,0.805439330544,6pgc:1.1.1.44,0.194560669456,gnd
3276,1.1.1.49,g6p,0.185688522541,Glucose 4 Cm,1.085,0.85386778959,g6p:1.1.1.49,0.14613221041,g6pdh2r
3277,2.4.1.15,g6p,5.26782687643,Glucose 4 Cm,1.085,0.170790109837,g6p:2.4.1.15,0.829209890163,tre6ps
3278,2.6.1.16,g6p,16.0,Glucose 4 Cm,1.085,0.0635059994147,g6p:2.6.1.16,0.936494000585,gf6pta
3279,5.3.1.9,g6p,0.28,Glucose 4 Cm,1.085,0.794871794872,g6p:5.3.1.9,0.205128205128,pgi
3280,1.1.1.94,dhap,0.17,Glucose 4 Cm,1.324,0.886211512718,dhap:1.1.1.94,0.113788487282,g3pd2
3281,4.1.2.17,dhap,54.7,Glucose 4 Cm,1.324,0.0236327288305,dhap:4.1.2.17,0.976367271169,fclpa
3282,4.1.2.19,dhap,0.711378660898,Glucose 4 Cm,1.324,0.650493210642,dhap:4.1.2.19,0.349506789358,rmpa
3283,4.2.3.3,dhap,0.501816593132,Glucose 4 Cm,1.324,0.725154982697,dhap:4.2.3.3,0.274845017303,mgsa
3284,1.1.1.94,glyc3p,0.21,Glucose 4 Cm,0.454,0.683734939759,glyc3p:1.1.1.94,0.316265060241,g3pd2
3285,2.3.1.15,glyc3p,0.391158559217,Glucose 4 Cm,0.454,0.537177308386,glyc3p:2.3.1.15,0.462822691614,g3pat120
3286,2.7.8.5,glyc3p,0.32,Glucose 4 Cm,0.454,0.586563307494,glyc3p:2.7.8.5,0.413436692506,pgsa120
3287,3.1.3.21,glyc3p,2.9,Glucose 4 Cm,0.454,0.135360763268,glyc3p:3.1.3.21,0.864639236732,g3pt
3288,1.17.4.1,atp,0.07,Glucose 4 Cm,1.791,0.962385814078,atp:1.17.4.1,0.0376141859215,rndr1
3289,2.1.2.2,atp,0.0774,Glucose 4 Cm,1.791,0.958574181118,atp:2.1.2.2,0.0414258188825,garft
3290,2.5.1.6,atp,0.0778395786217,Glucose 4 Cm,1.791,0.958348710338,atp:2.5.1.6,0.0416512896624,metat
3291,2.7.1.107,atp,1.07364350264,Glucose 4 Cm,1.791,0.625208685949,atp:2.7.1.107,0.374791314051,dagk160
3292,2.7.1.11,atp,0.0508000513259,Glucose 4 Cm,1.791,0.97241825936,atp:2.7.1.11,0.0275817406397,pfk
3293,2.7.1.12,atp,0.0743975806058,Glucose 4 Cm,1.791,0.960117038116,atp:2.7.1.12,0.039882961884,gnk
3294,2.7.1.148,atp,0.02,Glucose 4 Cm,1.791,0.988956377692,atp:2.7.1.148,0.0110436223081,cdpmek
3295,2.7.1.16,atp,0.153845688374,Glucose 4 Cm,1.791,0.920895683758,atp:2.7.1.16,0.0791043162415,rbk_l1
3296,2.7.1.2,atp,1.37113092008,Glucose 4 Cm,1.791,0.566390211306,atp:2.7.1.2,0.433609788694,hex1
3297,2.7.1.23,atp,0.758287544405,Glucose 4 Cm,1.791,0.702549229462,atp:2.7.1.23,0.297450770538,nadk
3298,2.7.1.25,atp,0.01,Glucose 4 Cm,1.791,0.99444752915,atp:2.7.1.25,0.00555247084953,adsk
3299,2.7.1.30,atp,0.0078,Glucose 4 Cm,1.791,0.995663775851,atp:2.7.1.30,0.00433622414943,glyk
3300,2.7.1.33,atp,0.21607868937,Glucose 4 Cm,1.791,0.892341695164,atp:2.7.1.33,0.107658304836,pntk
3301,2.7.1.39,atp,0.406201920232,Glucose 4 Cm,1.791,0.81512763279,atp:2.7.1.39,0.18487236721,hsk
3302,2.7.1.49,atp,0.1431,Glucose 4 Cm,1.791,0.926012098651,atp:2.7.1.49,0.0739879013495,hmpk1
3303,2.7.1.56,atp,0.293179441776,Glucose 4 Cm,1.791,0.859330998138,atp:2.7.1.56,0.140669001862,fruk
3304,2.7.1.59,atp,0.0112249721603,Glucose 4 Cm,1.791,0.993771603249,atp:2.7.1.59,0.00622839675053,acgamk
3305,2.7.1.6,atp,2.36643191324,Glucose 4 Cm,1.791,0.430794788075,atp:2.7.1.6,0.569205211925,galkr
3306,2.7.1.71,atp,0.16,Glucose 4 Cm,1.791,0.917990773962,atp:2.7.1.71,0.0820092260379,shkk
3307,2.7.1.73,atp,0.601747455333,Glucose 4 Cm,1.791,0.748511923399,atp:2.7.1.73,0.251488076601,gsnk
3308,2.7.2.11,atp,0.736806299728,Glucose 4 Cm,1.791,0.708519478012,atp:2.7.2.11,0.291480521988,glu5k
3309,2.7.2.4,atp,1.60078067845,Glucose 4 Cm,1.791,0.528041217813,atp:2.7.2.4,0.471958782187,aspk
3310,2.7.2.8,atp,0.683277145225,Glucose 4 Cm,1.791,0.723847772452,atp:2.7.2.8,0.276152227548,acgk
3311,2.7.4.16,atp,0.27,Glucose 4 Cm,1.791,0.868995633188,atp:2.7.4.16,0.131004366812,tmpk
3312,2.7.4.25,atp,0.038,Glucose 4 Cm,1.791,0.979223619464,atp:2.7.4.25,0.0207763805358,cytk1
3313,2.7.4.3,atp,0.0850220126159,Glucose 4 Cm,1.791,0.954679629533,atp:2.7.4.3,0.0453203704669,adk1
3314,2.7.4.7,atp,0.193,Glucose 4 Cm,1.791,0.902721774194,atp:2.7.4.7,0.0972782258065,pmpk
3315,2.7.4.9,atp,0.219089023002,Glucose 4 Cm,1.791,0.891005313449,atp:2.7.4.9,0.108994686551,dtmpk
3316,2.7.6.1,atp,0.023,Glucose 4 Cm,1.791,0.987320837927,atp:2.7.6.1,0.0126791620728,prpps
3317,2.7.6.3,atp,0.0156390540219,Glucose 4 Cm,1.791,0.991343564733,atp:2.7.6.3,0.00865643526695,hppk2
3318,2.7.7.18,atp,0.0291547594742,Glucose 4 Cm,1.791,0.983982263419,atp:2.7.7.18,0.0160177365812,nmnat
3319,2.7.7.27,atp,0.628689062868,Glucose 4 Cm,1.791,0.740177747416,atp:2.7.7.27,0.259822252584,glgc
3320,2.7.7.3,atp,0.22,Glucose 4 Cm,1.791,0.890601690701,atp:2.7.7.3,0.109398309299,ptpati
3321,2.7.7.58,atp,1.12,Glucose 4 Cm,1.791,0.615252490553,atp:2.7.7.58,0.384747509447,dhbs
3322,2.7.7.63,atp,0.00547905101272,Glucose 4 Cm,1.791,0.996950116947,atp:2.7.7.63,0.00304988305298,lipatpt
3323,2.7.9.2,atp,0.028,Glucose 4 Cm,1.791,0.984606926883,atp:2.7.9.2,0.0153930731171,pps
3324,2.7.9.3,atp,1.03923048454,Glucose 4 Cm,1.791,0.632810652624,atp:2.7.9.3,0.367189347376,selnps
3325,3.1.3.5,atp,0.377182051535,Glucose 4 Cm,1.791,0.826037646946,atp:3.1.3.5,0.173962353054,ntd10
3326,3.1.4.16,atp,0.18,Glucose 4 Cm,1.791,0.908675799087,atp:3.1.4.16,0.0913242009132,23pde2pp
3327,3.6.3.14,atp,0.116000843096,Glucose 4 Cm,1.791,0.939171058305,atp:3.6.3.14,0.0608289416946,atps4rpp
3328,3.6.3.16,atp,0.161156826931,Glucose 4 Cm,1.791,0.917446782601,atp:3.6.3.16,0.0825532173991,aso3t8pp
3329,3.6.3.19,atp,0.148398113196,Glucose 4 Cm,1.791,0.923482387558,atp:3.6.3.19,0.0765176124416,maltabcpp
3330,3.6.3.27,atp,0.0239,Glucose 4 Cm,1.791,0.986831230371,atp:3.6.3.27,0.0131687696292,piuabcpp
3331,3.6.3.31,atp,0.356914284197,Glucose 4 Cm,1.791,0.833832156701,atp:3.6.3.31,0.166167843299,ptrcabcpp
3332,3.6.3.33,atp,0.0638827050147,Glucose 4 Cm,1.791,0.965559706367,atp:3.6.3.33,0.0344402936326,cbl1abcpp
3333,3.6.3.5,atp,0.0139642400438,Glucose 4 Cm,1.791,0.992263425649,atp:3.6.3.5,0.00773657435087,zn2abcpp
3334,3.6.3.54,atp,0.5,Glucose 4 Cm,1.791,0.781754692274,atp:3.6.3.54,0.218245307726,cu1abcpp
3335,4.1.1.49,atp,0.06,Glucose 4 Cm,1.791,0.967585089141,atp:4.1.1.49,0.032414910859,ppck
3336,4.6.1.1,atp,0.348568501159,Glucose 4 Cm,1.791,0.837084673396,atp:4.6.1.1,0.162915326604,adncyc
3337,6.1.1.1,atp,0.5,Glucose 4 Cm,1.791,0.781754692274,atp:6.1.1.1,0.218245307726,tyrtrs
3338,6.1.1.10,atp,1.21224726372,Glucose 4 Cm,1.791,0.59635449323,atp:6.1.1.10,0.40364550677,mettrs
3339,6.1.1.11,atp,6.8e-05,Glucose 4 Cm,1.791,0.999962033826,atp:6.1.1.11,3.79661743719e-05,sertrs
3340,6.1.1.14,atp,0.0286513950266,Glucose 4 Cm,1.791,0.98425445934,atp:6.1.1.14,0.0157455406596,glytrs
3341,6.1.1.15,atp,0.6,Glucose 4 Cm,1.791,0.749058971142,atp:6.1.1.15,0.250941028858,protrs
3342,6.1.1.16,atp,0.266638881743,Glucose 4 Cm,1.791,0.870415122834,atp:6.1.1.16,0.129584877166,cystrs
3343,6.1.1.18,atp,0.583589913459,Glucose 4 Cm,1.791,0.754235495505,atp:6.1.1.18,0.245764504495,glntrs
3344,6.1.1.19,atp,1.30706525944,Glucose 4 Cm,1.791,0.578102735099,atp:6.1.1.19,0.421897264901,argtrs
3345,6.1.1.2,atp,0.2,Glucose 4 Cm,1.791,0.899547965846,atp:6.1.1.2,0.100452034154,trptrs
3346,6.1.1.20,atp,0.009,Glucose 4 Cm,1.791,0.995,atp:6.1.1.20,0.005,phetrs
3347,6.1.1.21,atp,0.756919929083,Glucose 4 Cm,1.791,0.702926328083,atp:6.1.1.21,0.297073671917,histrs
3348,6.1.1.22,atp,0.142407347178,Glucose 4 Cm,1.791,0.926343847102,atp:6.1.1.22,0.0736561528981,asntrs
3349,6.1.1.24,atp,0.62,Glucose 4 Cm,1.791,0.74284529241,atp:6.1.1.24,0.25715470759,glutrs
3350,6.1.1.3,atp,0.267,Glucose 4 Cm,1.791,0.870262390671,atp:6.1.1.3,0.129737609329,thrtrs
3351,6.1.1.4,atp,0.263569285988,Glucose 4 Cm,1.791,0.871715552362,atp:6.1.1.4,0.128284447638,leutrs
3352,6.1.1.5,atp,0.0261231549777,Glucose 4 Cm,1.791,0.985623894062,atp:6.1.1.5,0.0143761059376,iletrs
3353,6.1.1.6,atp,0.0527188146271,Glucose 4 Cm,1.791,0.971406260972,atp:6.1.1.6,0.0285937390284,lystrs
3354,6.1.1.7,atp,0.088797522488,Glucose 4 Cm,1.791,0.952762187722,atp:6.1.1.7,0.047237812278,alatrs
3355,6.1.1.9,atp,9.4,Glucose 4 Cm,1.791,0.160039317309,atp:6.1.1.9,0.839960682691,valtrs
3356,6.2.1.20,atp,0.3,Glucose 4 Cm,1.791,0.856527977044,atp:6.2.1.20,0.143472022956,aacps1
3357,6.2.1.26,atp,0.0735,Glucose 4 Cm,1.791,0.960579243765,atp:6.2.1.26,0.0394207562349,sucbzl
3358,6.2.1.5,atp,0.0318590646441,Glucose 4 Cm,1.791,0.982522475126,atp:6.2.1.5,0.017477524874,sucoas
3359,6.3.1.1,atp,0.27,Glucose 4 Cm,1.791,0.868995633188,atp:6.3.1.1,0.131004366812,asns2
3360,6.3.1.2,atp,0.2,Glucose 4 Cm,1.791,0.899547965846,atp:6.3.1.2,0.100452034154,glns
3361,6.3.1.5,atp,0.2,Glucose 4 Cm,1.791,0.899547965846,atp:6.3.1.5,0.100452034154,nads1
3362,6.3.2.1,atp,0.251589867848,Glucose 4 Cm,1.791,0.876828005559,atp:6.3.2.1,0.123171994441,pants
3363,6.3.2.13,atp,0.62,Glucose 4 Cm,1.791,0.74284529241,atp:6.3.2.13,0.25715470759,uaagds
3364,6.3.2.17,atp,0.19455709597,Glucose 4 Cm,1.791,0.902013849733,atp:6.3.2.17,0.0979861502672,dhfs
3365,6.3.2.2,atp,0.00283283622172,Glucose 4 Cm,1.791,0.998420791411,atp:6.3.2.2,0.00157920858874,glucys
3366,6.3.2.4,atp,1.4,Glucose 4 Cm,1.791,0.561266060796,atp:6.3.2.4,0.438733939204,alaalar
3367,6.3.2.8,atp,0.162781373341,Glucose 4 Cm,1.791,0.916683936308,atp:6.3.2.8,0.0833160636919,uamas
3368,6.3.2.9,atp,0.100349389634,Glucose 4 Cm,1.791,0.946942965597,atp:6.3.2.9,0.0530570344033,uamags
3369,6.3.3.1,atp,0.073,Glucose 4 Cm,1.791,0.960836909871,atp:6.3.3.1,0.0391630901288,prais
3370,6.3.3.3,atp,0.005,Glucose 4 Cm,1.791,0.997216035635,atp:6.3.3.3,0.00278396436526,dbts
3371,6.3.4.18,atp,0.048,Glucose 4 Cm,1.791,0.973898858075,atp:6.3.4.18,0.026101141925,airc2
3372,6.3.4.2,atp,0.054,Glucose 4 Cm,1.791,0.970731707317,atp:6.3.4.2,0.0292682926829,ctps2
3373,6.3.4.21,atp,0.4,Glucose 4 Cm,1.791,0.817434961205,atp:6.3.4.21,0.182565038795,namnpp
3374,6.3.5.2,atp,0.21135106708,Glucose 4 Cm,1.791,0.894448545735,atp:6.3.5.2,0.105551454265,gmps2
3375,6.3.5.4,atp,0.156092561918,Glucose 4 Cm,1.791,0.919833003849,atp:6.3.5.4,0.0801669961514,asns1
3376,6.3.5.5,atp,0.103057890319,Glucose 4 Cm,1.791,0.945588838205,atp:6.3.5.5,0.0544111617948,cbps
3377,1.7.1.7,gmp,0.0229782505862,Glucose 4 Cm,0.026,0.53084787,gmp:1.7.1.7,0.46915213,gmpr
3378,3.1.3.5,gmp,0.509901951359,Glucose 4 Cm,0.026,0.0485163376137,gmp:3.1.3.5,0.951483662386,ntd10
3379,3.1.3.6,gmp,0.26,Glucose 4 Cm,0.026,0.0909090909091,gmp:3.1.3.6,0.909090909091,3ntd2pp
3380,2.1.1.144,acon_c,34.4673758792,Glucose 4 Cm,0.012,0.000348034141976,acon_c:2.1.1.144,0.999651965858,aconmt
3381,4.2.1.3,acon_c,0.0304630924235,Glucose 4 Cm,0.012,0.28259835342,acon_c:4.2.1.3,0.71740164658,aconta
3382,2.1.1.144,cit,17.8745629317,Glucose 4 Cm,0.8,0.0428390213428,cit:2.1.1.144,0.957160978657,aconmt
3383,4.1.3.6,cit,0.16,Glucose 4 Cm,0.8,0.833333333333,cit:4.1.3.6,0.166666666667,citl
3384,4.2.1.3,cit,3.5721142199,Glucose 4 Cm,0.8,0.182977836297,cit:4.2.1.3,0.817022163703,aconta
3385,2.2.1.1,s7p,4.0,Glucose 4 Cm,0.107,0.0260530801071,s7p:2.2.1.1,0.973946919893,tkt1
3386,2.2.1.2,s7p,0.285,Glucose 4 Cm,0.107,0.272959183673,s7p:2.2.1.2,0.727040816327,tala
3387,5.3.1.28,s7p,0.9,Glucose 4 Cm,0.107,0.106256206554,s7p:5.3.1.28,0.893743793446,s7pi
3388,2.2.1.1,xu5p__d,0.16,Glucose 4 Cm,0.188,0.540229885057,xu5p__d:2.2.1.1,0.459770114943,tkt1
3389,2.4.2.1,r1p,0.048579831206,Glucose 4 Cm,0.006,0.109930717399,r1p:2.4.2.1,0.890069282601,punp1
3390,5.4.2.7,r1p,0.043,Glucose 4 Cm,0.006,0.122448979592,r1p:5.4.2.7,0.877551020408,ppm2
3391,2.5.1.19,pep,0.073875129779,Glucose 4 Cm,0.082,0.526062112129,pep:2.5.1.19,0.473937887871,pscvt
3392,2.5.1.54,pep,0.0492359384718,Glucose 4 Cm,0.082,0.624828846083,pep:2.5.1.54,0.375171153917,ddpa
3393,2.5.1.55,pep,0.00556178721376,Glucose 4 Cm,0.082,0.936481570435,pep:2.5.1.55,0.0635184295654,kdops
3394,2.5.1.7,pep,0.00560062668188,Glucose 4 Cm,0.082,0.936066362833,pep:2.5.1.7,0.063933637167,uagcvt
3395,4.1.1.31,pep,0.6,Glucose 4 Cm,0.082,0.120234604106,pep:4.1.1.31,0.879765395894,ppc
3396,4.1.1.49,pep,0.360020574368,Glucose 4 Cm,0.082,0.185511726727,pep:4.1.1.49,0.814488273273,ppck
3397,2.7.1.107,adp,1.0,Glucose 4 Cm,1.023,0.505684626792,adp:2.7.1.107,0.494315373208,dagk160
3398,2.7.4.3,adp,0.09,Glucose 4 Cm,1.023,0.919137466307,adp:2.7.4.3,0.0808625336927,adk1
3399,3.1.3.5,adp,0.745120795576,Glucose 4 Cm,1.023,0.578580378987,adp:3.1.3.5,0.421419621013,ntd10
3400,3.1.4.16,adp,0.19,Glucose 4 Cm,1.023,0.843363561418,adp:3.1.4.16,0.156636438582,23pde2pp
3401,3.6.3.14,adp,0.1,Glucose 4 Cm,1.023,0.910952804987,adp:3.6.3.14,0.0890471950134,atps4rpp
3402,4.1.1.49,adp,0.05,Glucose 4 Cm,1.023,0.95340167754,adp:4.1.1.49,0.0465983224604,ppck
3403,2.7.1.107,gtp,8.7,Glucose 4 Cm,2.286,0.208083014746,gtp:2.7.1.107,0.791916985254,dagk160
3404,2.7.1.11,gtp,4.3,Glucose 4 Cm,2.286,0.347099908898,gtp:2.7.1.11,0.652900091102,pfk
3405,2.7.4.25,gtp,0.64,Glucose 4 Cm,2.286,0.781271360219,gtp:2.7.4.25,0.218728639781,cytk1
3406,3.1.5.1,gtp,0.15,Glucose 4 Cm,2.286,0.93842364532,gtp:3.1.5.1,0.0615763546798,ntptp1
3407,3.5.4.25,gtp,0.329180704061,Glucose 4 Cm,2.286,0.874126975796,gtp:3.5.4.25,0.125873024204,gtpcii2
3408,3.6.1.19,gtp,1.0,Glucose 4 Cm,2.286,0.69567863664,gtp:3.6.1.19,0.30432136336,ntpp1
3409,3.6.5.6,gtp,0.042,Glucose 4 Cm,2.286,0.981958762887,gtp:3.6.5.6,0.0180412371134,ntp3
3410,6.3.4.4,gtp,0.0258542191565,Glucose 4 Cm,2.286,0.988816674104,gtp:6.3.4.4,0.0111833258958,adss
3411,2.7.1.33,pnto__r,0.0368854504518,Glucose 4 Cm,0.041,0.526414108953,pnto__r:2.7.1.33,0.473585891047,pntk
3412,3.1.3.11,fdp,0.00888426829289,Glucose 4 Cm,1.841,0.995197392375,fdp:3.1.3.11,0.00480260762533,fbp
3413,3.1.3.7,fdp,1.17,Glucose 4 Cm,1.841,0.611424775822,fdp:3.1.3.7,0.388575224178,bpnt
3414,4.1.2.13,fdp,0.174713559467,Glucose 4 Cm,1.841,0.913324212835,fdp:4.1.2.13,0.0866757871655,fba
3415,3.6.1.19,gdp,0.35,Glucose 4 Cm,0.493,0.584816132859,gdp:3.6.1.19,0.415183867141,ntpp1
3416,4.1.3.1,succ,0.59,Glucose 4 Cm,0.679,0.535066981875,succ:4.1.3.1,0.464933018125,icl
3417,6.2.1.5,succ,0.25,Glucose 4 Cm,0.679,0.7308934338,succ:6.2.1.5,0.2691065662,sucoas
3418,4.2.1.2,fum,0.454231562374,Glucose 4 Cm,0.432,0.487457249709,fum:4.2.1.2,0.512542750291,fum
3419,5.3.1.13,ru5p__d,0.361073775132,Glucose 4 Cm,0.479,0.570188017028,ru5p__d:5.3.1.13,0.429811982972,a5piso
3420,1.1.1.140,f6p,0.568,Glucose 6 Cm,0.261,0.314837153197,f6p:1.1.1.140,0.685162846803,sbtpd
3421,2.2.1.1,f6p,1.1,Glucose 6 Cm,0.261,0.191770756796,f6p:2.2.1.1,0.808229243204,tkt1
3422,2.2.1.2,f6p,1.15336908402,Glucose 6 Cm,0.261,0.184534576546,f6p:2.2.1.2,0.815465423454,tala
3423,2.6.1.16,f6p,0.608829444704,Glucose 6 Cm,0.261,0.300058823703,f6p:2.6.1.16,0.699941176297,gf6pta
3424,2.7.1.11,f6p,0.0407616378371,Glucose 6 Cm,0.261,0.864921074364,f6p:2.7.1.11,0.135078925636,pfk
3425,3.5.99.6,f6p,1.7,Glucose 6 Cm,0.261,0.13309535951,f6p:3.5.99.6,0.86690464049,g6pda
3426,5.3.1.8,f6p,0.15,Glucose 6 Cm,0.261,0.63503649635,f6p:5.3.1.8,0.36496350365,man6pi
3427,5.3.1.9,f6p,0.171464281995,Glucose 6 Cm,0.261,0.60351804962,f6p:5.3.1.9,0.39648195038,pgi
3428,1.1.1.205,imp,0.0217548542475,Glucose 6 Cm,2.934,0.992639831339,imp:1.1.1.205,0.00736016866088,impd
3429,3.1.3.5,imp,0.66,Glucose 6 Cm,2.934,0.816360601002,imp:3.1.3.5,0.183639398998,ntd10
3430,6.3.4.4,imp,0.0347218297492,Glucose 6 Cm,2.934,0.988304114787,imp:6.3.4.4,0.0116958852127,adss
3431,1.1.1.290,akg,0.093,Glucose 6 Cm,0.576,0.860986547085,akg:1.1.1.290,0.139013452915,perd
3432,1.1.1.95,akg,0.0607947366143,Glucose 6 Cm,0.576,0.904530089338,akg:1.1.1.95,0.0954699106615,pgcd
3433,1.14.11.17,akg,0.0158655010498,Glucose 6 Cm,0.576,0.973194076996,akg:1.14.11.17,0.0268059230039,taudo
