,EC_number,Compound,Organism_inh,Organism_act
9729,3.6.4.1,(S)-Lactate,0.0,1.0
9730,3.6.4.1,(S)-Malate,0.0,1.0
9731,3.6.4.1,"1,4-Dioxane",0.0,2.0
9732,3.6.4.1,Acetate,0.0,1.0
9733,3.6.4.1,Arachidonate,0.0,1.0
9734,3.6.4.1,Caffeine,0.0,1.0
9735,3.6.4.1,Calcium cation,0.0,2.0
9736,3.6.4.1,EDTA,0.0,1.0
9737,3.6.4.1,Glycolate,0.0,1.0
9738,3.6.4.1,Malonate,0.0,1.0
9739,3.6.4.1,N-Ethylmaleimide,0.0,1.0
9740,3.6.4.1,Ouabain,0.0,1.0
9741,3.6.4.1,Oxalate,0.0,1.0
9742,3.6.4.1,Oxaloacetate,0.0,1.0
9743,3.6.4.1,Pyruvate,0.0,1.0
9744,3.6.4.10,ATP,0.0,3.0
9745,3.6.4.10,Adenosine 5-O-(3-thiotriphophate),0.0,2.0
9746,3.6.4.10,Geranylgeraniol,0.0,1.0
9747,3.6.4.2,Acetate,0.0,1.0
9748,3.6.4.2,Ammonium chloride,0.0,1.0
9749,3.6.4.2,Hydrochloric acid,0.0,1.0
9750,3.6.4.2,Lactate,0.0,1.0
9751,3.6.4.2,Sodium chloride,0.0,2.0
9752,3.6.4.2,Succinate,0.0,1.0
9753,3.6.4.2,Tetradecanoyl-CoA,0.0,1.0
9754,3.6.4.4,Potassium acetate,0.0,1.0
9755,3.6.4.8,ATP,0.0,1.0
9756,3.6.4.9,Ammonia,0.0,2.0
9757,3.6.4.9,CoA,0.0,3.0
9758,3.6.4.9,Cobalt ion,0.0,4.0
9759,3.6.4.9,N-Ethylmaleimide,0.0,1.0
9760,3.6.4.9,Potassium cation,0.0,1.0
9761,3.6.4.9,Sodium bicarbonate,0.0,1.0
9762,3.6.5.1,Ethylene glycol,0.0,1.0
9763,3.6.5.2,"3',5'-Cyclic AMP",0.0,2.0
9764,3.6.5.3,Ammonia,0.0,1.0
9765,3.6.5.3,Ethanol,0.0,1.0
9766,3.6.5.3,GTP,0.0,1.0
9767,3.6.5.3,Gentamicin C1a,0.0,1.0
9768,3.6.5.3,Glycerol,0.0,1.0
9769,3.6.5.3,Kanamycin A,0.0,1.0
9770,3.6.5.3,Kanamycin B,0.0,1.0
9771,3.6.5.3,Methanol,0.0,1.0
9772,3.6.5.3,Neomycin C,0.0,1.0
9773,3.6.5.3,Propan-2-ol,0.0,1.0
9774,3.6.5.3,Propane-1-ol,0.0,1.0
9775,3.6.5.3,Sisomicin,0.0,1.0
9776,3.6.5.3,Sodium chloride,0.0,2.0
9777,3.6.5.3,Streptomycin,0.0,2.0
9778,3.6.5.3,Tobramycin,0.0,1.0
9779,3.6.5.4,GTP,0.0,2.0
9780,3.6.5.6,Colchicine,0.0,5.0
9781,3.6.5.6,Dimethyl sulfoxide,0.0,1.0
9782,3.6.5.6,Glycerol,0.0,2.0
9783,3.6.5.6,Nocodazole,0.0,1.0
9784,3.6.5.6,Quercetin,0.0,1.0
9785,3.6.5.6,Sucrose,0.0,1.0
9786,3.7.1.18,EDTA,0.0,1.0
9787,3.7.1.3,Pyridoxal phosphate,0.0,3.0
9788,3.7.1.3,Pyridoxamine phosphate,0.0,1.0
9789,3.7.1.4,Mercaptoethanol,0.0,1.0
9790,3.7.1.4,Mercuric chloride,0.0,1.0
9791,3.7.1.4,N-Ethylmaleimide,0.0,1.0
9792,3.7.1.4,Sucrose,0.0,1.0
9793,3.7.1.4,p-Chloromercuribenzoate,0.0,1.0
9794,3.7.1.5,EDTA,0.0,1.0
9795,3.7.1.5,Hydrogen cyanide,0.0,1.0
9796,3.7.1.6,Orcinol,0.0,1.0
9797,3.8.1.1,Glutathione,0.0,1.0
9798,3.8.1.1,Hydrogen cyanide,0.0,1.0
9799,4.1.1.1,CO2,0.0,1.0
9800,4.1.1.1,Ergosterol,0.0,1.0
9801,4.1.1.1,Oxomalonate,0.0,1.0
9802,4.1.1.1,Sodium chloride,0.0,1.0
9803,4.1.1.11,Acetyl-CoA,0.0,1.0
9804,4.1.1.12,(3R)-3-Methyl-2-oxopentanoic acid,0.0,1.0
9805,4.1.1.12,(S)-3-Methyl-2-oxopentanoic acid,0.0,1.0
9806,4.1.1.12,2-Oxoglutarate,0.0,6.0
9807,4.1.1.12,3-Methyl-2-oxobutanoic acid,0.0,1.0
9808,4.1.1.12,4-Methyl-2-oxopentanoate,0.0,1.0
9809,4.1.1.12,Acetaldehyde,0.0,1.0
9810,4.1.1.12,EDTA,0.0,1.0
9811,4.1.1.12,Glyoxal,0.0,1.0
9812,4.1.1.12,Glyoxylate,0.0,2.0
9813,4.1.1.12,L-Glutamate,0.0,1.0
9814,4.1.1.12,Mercaptoethanol,0.0,1.0
9815,4.1.1.12,Oxaloacetate,0.0,4.0
9816,4.1.1.12,Oxomalonate,0.0,1.0
9817,4.1.1.12,Phenylpyruvate,0.0,1.0
9818,4.1.1.12,Pyruvate,0.0,4.0
9819,4.1.1.12,alpha-Oxo-benzeneacetic acid,0.0,1.0
9820,4.1.1.12,threo-3-Hydroxy-L-aspartate,0.0,1.0
9821,4.1.1.14,Pyridoxal,0.0,1.0
9822,4.1.1.14,Pyridoxal phosphate,0.0,14.0
9823,4.1.1.15,2-Oxoglutarate,0.0,1.0
9824,4.1.1.15,ADP,0.0,1.0
9825,4.1.1.15,AMP,0.0,1.0
9826,4.1.1.15,ATP,0.0,1.0
9827,4.1.1.15,Calcium cation,0.0,2.0
9828,4.1.1.15,Calcium chloride anhydrous,0.0,1.0
9829,4.1.1.15,EDTA,0.0,1.0
9830,4.1.1.15,GTP,0.0,1.0
9831,4.1.1.15,Glutarate,0.0,1.0
9832,4.1.1.15,Hydrobromic acid,0.0,1.0
9833,4.1.1.15,Hydrochloric acid,0.0,1.0
9834,4.1.1.15,Hydrofluoric acid,0.0,1.0
9835,4.1.1.15,Hydroiodic acid,0.0,1.0
9836,4.1.1.15,UTP,0.0,1.0
9837,4.1.1.15,p-Chloromercuribenzoate,0.0,1.0
9838,4.1.1.17,5'-Guanylylmethylenebisphosphonate,0.0,1.0
9839,4.1.1.17,ATP,0.0,1.0
9840,4.1.1.17,Adenosine,0.0,1.0
9841,4.1.1.17,GDP,0.0,1.0
9842,4.1.1.17,GMP,0.0,1.0
9843,4.1.1.17,GTP,0.0,5.0
9844,4.1.1.17,GTP-gamma-S,0.0,1.0
9845,4.1.1.17,ITP,0.0,1.0
9846,4.1.1.17,Mercaptoethanol,0.0,1.0
9847,4.1.1.17,O-Phospho-L-serine,0.0,1.0
9848,4.1.1.17,Progesterone,0.0,1.0
9849,4.1.1.17,Spermidine,0.0,2.0
9850,4.1.1.17,Spermine,0.0,2.0
9851,4.1.1.17,UTP,0.0,1.0
9852,4.1.1.17,dGTP,0.0,1.0
9853,4.1.1.19,Abscisate,0.0,1.0
9854,4.1.1.19,Arsenic,0.0,1.0
9855,4.1.1.19,EDTA,0.0,1.0
9856,4.1.1.19,Eflornithine,0.0,3.0
9857,4.1.1.19,Gibberellin A3,0.0,1.0
9858,4.1.1.19,Indole-3-acetate,0.0,1.0
9859,4.1.1.19,Kinetin,0.0,1.0
9860,4.1.1.19,Mercaptoethanol,0.0,1.0
9861,4.1.1.19,Phenanthrene,0.0,1.0
9862,4.1.1.19,Putrescine,0.0,1.0
9863,4.1.1.19,Pyridoxal phosphate,0.0,2.0
9864,4.1.1.19,Spermidine,0.0,1.0
9865,4.1.1.20,Dimercaprol,0.0,2.0
9866,4.1.1.20,EDTA,0.0,1.0
9867,4.1.1.22,Butanoic acid,0.0,1.0
9868,4.1.1.22,Ethanol,0.0,3.0
9869,4.1.1.22,Pyridoxal phosphate,0.0,3.0
9870,4.1.1.22,Pyruvate,0.0,5.0
9871,4.1.1.23,N-Ethylmaleimide,0.0,1.0
9872,4.1.1.23,Orotidine 5'-phosphate,0.0,1.0
9873,4.1.1.23,Phosphonic acid,0.0,1.0
9874,4.1.1.23,Uracil,0.0,1.0
9875,4.1.1.28,Amantadine,0.0,1.0
9876,4.1.1.28,Benzene,0.0,1.0
9877,4.1.1.28,Clozapine,0.0,2.0
9878,4.1.1.28,Dizocilpine,0.0,1.0
9879,4.1.1.28,Glutathione,0.0,1.0
9880,4.1.1.28,Haloperidol,0.0,2.0
9881,4.1.1.28,Ketanserin,0.0,1.0
9882,4.1.1.28,Mecamylamine,0.0,1.0
9883,4.1.1.28,Memantine,0.0,1.0
9884,4.1.1.28,Mercaptoethanol,0.0,1.0
9885,4.1.1.28,Phencyclidine,0.0,1.0
9886,4.1.1.28,Pimozide,0.0,1.0
9887,4.1.1.28,Pyridoxal phosphate,0.0,3.0
9888,4.1.1.28,cis-(Z)-Flupenthixol,0.0,1.0
9889,4.1.1.3,EDTA,0.0,1.0
9890,4.1.1.31,"1,4-Dioxane",0.0,2.0
9891,4.1.1.31,6-Benzylaminopurine,0.0,1.0
9892,4.1.1.31,Acetoacetyl-CoA,0.0,1.0
9893,4.1.1.31,Acetyl-CoA,0.0,1.0
9894,4.1.1.31,Butanoyl-CoA,0.0,1.0
9895,4.1.1.31,D-Fructose 6-phosphate,0.0,5.0
9896,4.1.1.31,D-Galactose 6-phosphate,0.0,1.0
9897,4.1.1.31,D-Glucose 6-phosphate,0.0,31.0
9898,4.1.1.31,DL-Glycerol 1-phosphate,0.0,2.0
9899,4.1.1.31,Ethanol,0.0,1.0
9900,4.1.1.31,Ethylene glycol,0.0,1.0
9901,4.1.1.31,GTP,0.0,1.0
9902,4.1.1.31,Glycerate 3-phosphate,0.0,3.0
9903,4.1.1.31,Glycerol,0.0,1.0
9904,4.1.1.31,Glycerone phosphate,0.0,3.0
9905,4.1.1.31,Hexanoyl-CoA,0.0,1.0
9906,4.1.1.31,L-Glutamate,0.0,1.0
9907,4.1.1.31,Malate,0.0,1.0
9908,4.1.1.31,Malonate,0.0,1.0
9909,4.1.1.31,Mercaptoethanol,0.0,1.0
9910,4.1.1.31,Orthophosphate,0.0,1.0
9911,4.1.1.31,Pentanoyl-CoA,0.0,1.0
9912,4.1.1.31,Phosphoenolpyruvate,0.0,1.0
9913,4.1.1.31,Propanoyl-CoA,0.0,2.0
9914,4.1.1.31,Pyruvate,0.0,1.0
9915,4.1.1.31,Succinyl-CoA,0.0,1.0
9916,4.1.1.31,Thidiazuron,0.0,1.0
9917,4.1.1.31,"beta-D-Fructose 1,6-bisphosphate",0.0,5.0
9918,4.1.1.32,Glutathione,0.0,1.0
9919,4.1.1.32,Mercaptoethanol,0.0,1.0
9920,4.1.1.33,ATP,0.0,1.0
9921,4.1.1.35,ATP,0.0,1.0
9922,4.1.1.35,Ammonium chloride,0.0,1.0
9923,4.1.1.35,D-Glucose,0.0,1.0
9924,4.1.1.35,NADH,0.0,1.0
9925,4.1.1.35,UDP-alpha-D-galactose,0.0,1.0
9926,4.1.1.35,UDP-glucuronate,0.0,2.0
9927,4.1.1.36,Glutathione,0.0,1.0
9928,4.1.1.36,Mercaptoethanol,0.0,1.0
9929,4.1.1.36,Pyruvate,0.0,2.0
9930,4.1.1.37,EDTA,0.0,1.0
9931,4.1.1.37,Glutathione,0.0,1.0
9932,4.1.1.37,Mercaptoethanol,0.0,1.0
9933,4.1.1.38,ADP,0.0,1.0
9934,4.1.1.38,Orthophosphate,0.0,2.0
9935,4.1.1.39,ATP,0.0,1.0
9936,4.1.1.39,Brassinolide,0.0,1.0
9937,4.1.1.39,CO2,0.0,4.0
9938,4.1.1.39,Magnesium cation,0.0,2.0
9939,4.1.1.39,Sodium bicarbonate,0.0,2.0
9940,4.1.1.4,Acetate,0.0,1.0
9941,4.1.1.4,Butanoic acid,0.0,1.0
9942,4.1.1.4,Paraquat,0.0,1.0
9943,4.1.1.40,D-Galactosamine,0.0,1.0
9944,4.1.1.40,D-Glucosamine,0.0,1.0
9945,4.1.1.40,D-Glutamate,0.0,1.0
9946,4.1.1.40,Ethanolamine,0.0,1.0
9947,4.1.1.40,Glutathione,0.0,1.0
9948,4.1.1.40,L-Aspartate,0.0,1.0
9949,4.1.1.40,L-Glutamate,0.0,1.0
9950,4.1.1.40,L-Lysine,0.0,1.0
9951,4.1.1.42,Pyridoxal phosphate,0.0,1.0
9952,4.1.1.49,2-Oxoglutarate,0.0,1.0
9953,4.1.1.49,Acetyl-CoA,0.0,1.0
9954,4.1.1.49,D-Glucose 6-phosphate,0.0,4.0
9955,4.1.1.49,Fumarate,0.0,1.0
9956,4.1.1.49,Succinate,0.0,1.0
9957,4.1.1.50,"1,3-Diaminopropane",0.0,4.0
9958,4.1.1.50,Cadaverine,0.0,4.0
9959,4.1.1.50,Eflornithine,0.0,1.0
9960,4.1.1.50,N1-Acetylspermidine,0.0,1.0
9961,4.1.1.50,Phenanthrene,0.0,1.0
9962,4.1.1.50,Putrescine,0.0,24.0
9963,4.1.1.50,Pyruvate,0.0,10.0
9964,4.1.1.50,Spermidine,0.0,9.0
9965,4.1.1.50,Spermine,0.0,3.0
9966,4.1.1.53,Benzene,0.0,1.0
9967,4.1.1.65,Pyruvate,0.0,4.0
9968,4.1.1.70,Biotin,0.0,6.0
9969,4.1.1.71,(S)-Lactate,0.0,1.0
9970,4.1.1.71,2-Oxoglutarate,0.0,1.0
9971,4.1.1.71,Fumarate,0.0,1.0
9972,4.1.1.71,L-Aspartate,0.0,1.0
9973,4.1.1.71,L-Glutamate,0.0,1.0
9974,4.1.1.71,Malate,0.0,1.0
9975,4.1.1.71,Mercaptoethanol,0.0,2.0
9976,4.1.1.71,Propanoate,0.0,1.0
9977,4.1.1.71,Pyruvate,0.0,1.0
9978,4.1.1.71,Succinate,0.0,1.0
9979,4.1.1.72,Sodium chloride,0.0,1.0
9980,4.1.1.74,Indole-3-acetate,0.0,1.0
9981,4.1.1.8,ADP,0.0,2.0
9982,4.1.1.8,AMP,0.0,1.0
9983,4.1.1.8,ATP,0.0,1.0
9984,4.1.1.88,Diethyl pyrocarbonate,0.0,1.0
9985,4.1.1.88,N-Acetylimidazole,0.0,1.0
9986,4.1.1.88,Pyridoxal phosphate,0.0,1.0
9987,4.1.1.9,Acadesine,0.0,1.0
9988,4.1.1.9,Carnitine,0.0,1.0
9989,4.1.1.9,Fenofibrate,0.0,1.0
9990,4.1.1.9,Hexadecanoic acid,0.0,1.0
9991,4.1.1.9,Octadecanoic acid,0.0,1.0
9992,4.1.1.9,Orthophosphate,0.0,1.0
9993,4.1.1.9,Pirinixic acid,0.0,1.0
9994,4.1.1.93,Acetate,0.0,1.0
9995,4.1.1.93,Ascorbate,0.0,1.0
9996,4.1.1.93,Butanoic acid,0.0,1.0
9997,4.1.1.93,Formate,0.0,1.0
9998,4.1.1.93,Mercaptoethanol,0.0,1.0
9999,4.1.1.93,Pimelate,0.0,1.0
10000,4.1.1.93,Propanoate,0.0,1.0
10001,4.1.1.98,Glutathione,0.0,1.0
10002,4.1.1.98,Lipoate,0.0,1.0
10003,4.1.1.98,Methanol,0.0,1.0
10004,4.1.2.13,2-Oxoglutarate,0.0,1.0
10005,4.1.2.13,Arsenic acid,0.0,1.0
10006,4.1.2.13,D-Glucose,0.0,1.0
10007,4.1.2.13,DL-Glycerol 1-phosphate,0.0,1.0
10008,4.1.2.13,Diphosphate,0.0,1.0
10009,4.1.2.13,Ethanol,0.0,1.0
10010,4.1.2.13,Glutathione,0.0,1.0
10011,4.1.2.13,Mercaptoethanol,0.0,1.0
10012,4.1.2.13,Phosphoenolpyruvate,0.0,1.0
10013,4.1.2.22,AMP,0.0,1.0
10014,4.1.2.25,EDTA,0.0,1.0
10015,4.1.2.32,Ascorbate,0.0,1.0
10016,4.1.2.32,EDTA,0.0,1.0
10017,4.1.2.32,Glutathione,0.0,1.0
10018,4.1.2.32,NADH,0.0,1.0
10019,4.1.2.33,Mercaptoethanol,0.0,1.0
10020,4.1.2.33,NADH,0.0,1.0
10021,4.1.2.33,NADPH,0.0,1.0
10022,4.1.2.35,Mercaptoethanol,0.0,1.0
10023,4.1.2.38,Aromatic aldehyde,0.0,1.0
10024,4.1.2.38,D-Galactose,0.0,1.0
10025,4.1.2.38,Dimethyl sulfoxide,0.0,1.0
10026,4.1.2.4,2-Methylpropanoate,0.0,1.0
10027,4.1.2.4,2-Oxoglutarate,0.0,1.0
10028,4.1.2.4,Acetaldehyde,0.0,1.0
10029,4.1.2.4,Acetate,0.0,1.0
10030,4.1.2.4,Adipate,0.0,1.0
10031,4.1.2.4,Fumarate,0.0,2.0
10032,4.1.2.4,Glutarate,0.0,2.0
10033,4.1.2.4,Isocitrate,0.0,1.0
10034,4.1.2.4,Malate,0.0,2.0
10035,4.1.2.4,Maleic acid,0.0,2.0
10036,4.1.2.4,Malonate,0.0,1.0
10037,4.1.2.4,Propanoate,0.0,1.0
10038,4.1.2.4,Succinate,0.0,3.0
10039,4.1.2.4,cis-Aconitate,0.0,1.0
10040,4.1.2.43,Formaldehyde,0.0,1.0
10041,4.1.2.48,Ammonia,0.0,1.0
10042,4.1.2.9,EDTA,0.0,1.0
10043,4.1.2.9,Orthophosphate,0.0,2.0
10044,4.1.3.1,Acetate,0.0,1.0
10045,4.1.3.1,Acetyl-CoA,0.0,2.0
10046,4.1.3.1,Dithioerythritol,0.0,1.0
10047,4.1.3.1,Glutathione,0.0,2.0
10048,4.1.3.1,Mercaptoethanol,0.0,3.0
10049,4.1.3.1,Thioglycolate,0.0,1.0
10050,4.1.3.16,Mercaptoethanol,0.0,1.0
10051,4.1.3.17,Orthophosphate,0.0,1.0
10052,4.1.3.22,Dephospho-CoA,0.0,1.0
10053,4.1.3.24,Acetate,0.0,1.0
10054,4.1.3.27,Elymoclavine,0.0,1.0
10055,4.1.3.27,Prephenate,0.0,1.0
10056,4.1.3.30,Glutathione,0.0,1.0
10057,4.1.3.39,NADH,0.0,1.0
10058,4.1.3.4,Daidzein,0.0,1.0
10059,4.1.3.46,Dithioerythritol,0.0,1.0
10060,4.1.3.6,L-Glutamate,0.0,2.0
10061,4.1.3.6,Pantetheine 4'-phosphate,0.0,2.0
10062,4.1.3.6,Pantothenate,0.0,1.0
10063,4.1.99.3,"5,10-Methenyltetrahydrofolate",0.0,4.0
10064,4.1.99.3,FAD,0.0,3.0
10065,4.1.99.3,FADH2,0.0,4.0
10066,4.1.99.5,Ascorbate,0.0,2.0
10067,4.1.99.5,Mercaptoethanol,0.0,1.0
10068,4.2.1.1,4-Aminophenylalanine,0.0,7.0
10069,4.2.1.1,D-Histidine,0.0,8.0
10070,4.2.1.1,Dopamine,0.0,7.0
10071,4.2.1.1,Histamine,0.0,7.0
10072,4.2.1.1,Imidazole,0.0,1.0
10073,4.2.1.1,L-Adrenaline,0.0,9.0
10074,4.2.1.1,Mercaptoethanol,0.0,1.0
10075,4.2.1.1,Nitrogen,0.0,1.0
10076,4.2.1.1,Orthophosphate,0.0,2.0
10077,4.2.1.1,Serotonin,0.0,8.0
10078,4.2.1.1,Timolol,0.0,1.0
10079,4.2.1.104,Carbonic acid,0.0,4.0
10080,4.2.1.104,Cyanate,0.0,3.0
10081,4.2.1.104,Hydrogen cyanide,0.0,1.0
10082,4.2.1.105,Nitric oxide,0.0,1.0
10083,4.2.1.11,Carbonic acid,0.0,1.0
10084,4.2.1.144,2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate,0.0,1.0
10085,4.2.1.17,CoA,0.0,1.0
10086,4.2.1.19,Cysteamine,0.0,1.0
10087,4.2.1.19,Mercaptoethanol,0.0,1.0
10088,4.2.1.2,Acetate,0.0,1.0
10089,4.2.1.2,Arsenic acid,0.0,1.0
10090,4.2.1.2,Boric acid,0.0,1.0
10091,4.2.1.2,Hydrochloric acid,0.0,1.0
10092,4.2.1.2,Orthophosphate,0.0,4.0
10093,4.2.1.2,Selenate,0.0,1.0
10094,4.2.1.2,Sulfate,0.0,1.0
10095,4.2.1.20,Ammonia,0.0,1.0
10096,4.2.1.20,Hydroxylamine,0.0,1.0
10097,4.2.1.20,Sodium cation,0.0,1.0
10098,4.2.1.20,Sucrose,0.0,1.0
10099,4.2.1.22,Glycerol,0.0,1.0
10100,4.2.1.22,Heme,0.0,1.0
10101,4.2.1.22,Pyridoxal phosphate,0.0,2.0
10102,4.2.1.22,S-Adenosyl-L-methionine,0.0,25.0
10103,4.2.1.24,Ammonia,0.0,1.0
10104,4.2.1.24,D-Glucose,0.0,1.0
10105,4.2.1.24,Mercaptoethanol,0.0,1.0
10106,4.2.1.28,ATP,0.0,5.0
10107,4.2.1.3,Heme,0.0,1.0
10108,4.2.1.3,Lipoate,0.0,1.0
10109,4.2.1.30,ATP,0.0,4.0
10110,4.2.1.30,Ammonia,0.0,5.0
10111,4.2.1.30,S-Adenosyl-L-methionine,0.0,1.0
10112,4.2.1.34,Acetate,0.0,1.0
10113,4.2.1.34,Cysteamine,0.0,1.0
10114,4.2.1.34,Dimercaprol,0.0,1.0
10115,4.2.1.35,Glutathione,0.0,1.0
10116,4.2.1.35,Mercaptoethanol,0.0,1.0
10117,4.2.1.35,Thioglycolate,0.0,1.0
10118,4.2.1.47,NADPH,0.0,2.0
10119,4.2.1.51,4-Aminophenylalanine,0.0,1.0
10120,4.2.1.51,N-Acetyl-L-phenylalanine,0.0,1.0
10121,4.2.1.51,Tyrosine,0.0,1.0
10122,4.2.1.51,p-Fluorophenylalanine,0.0,1.0
10123,4.2.1.53,EDTA,0.0,1.0
10124,4.2.1.53,Ethanol,0.0,2.0
10125,4.2.1.53,Sodium chloride,0.0,1.0
10126,4.2.1.66,Hydrogen cyanide,0.0,3.0
10127,4.2.1.67,Glutathione,0.0,1.0
10128,4.2.1.67,Mercaptoethanol,0.0,1.0
10129,4.2.1.7,Mercaptoethanol,0.0,1.0
10130,4.2.1.79,Propanoate,0.0,3.0
10131,4.2.1.82,D-Xylose,0.0,1.0
10132,4.2.1.83,Glutathione,0.0,2.0
10133,4.2.1.83,Mercaptoethanol,0.0,1.0
10134,4.2.1.84,Ammonium chloride,0.0,1.0
10135,4.2.1.84,"N,N-Dimethylformamide",0.0,1.0
10136,4.2.1.84,Nitric oxide,0.0,1.0
10137,4.2.1.88,Glutathione,0.0,1.0
10138,4.2.1.88,Mercaptoethanol,0.0,1.0
10139,4.2.1.9,Mercaptoethanol,0.0,1.0
10140,4.2.1.91,4-Hydroxyphenylacetonitrile,0.0,1.0
10141,4.2.1.96,Glycerol,0.0,1.0
10142,4.2.1.98,Methanol,0.0,1.0
10143,4.2.1.98,SDS,0.0,1.0
10144,4.2.2.10,"3',5'-Cyclic AMP",0.0,1.0
10145,4.2.2.10,Cobalt ion,0.0,1.0
10146,4.2.2.10,EDTA,0.0,1.0
10147,4.2.2.10,Mercaptoethanol,0.0,1.0
10148,4.2.2.10,Mitomycin,0.0,1.0
10149,4.2.2.12,Mercaptoethanol,0.0,1.0
10150,4.2.2.17,EDTA,0.0,1.0
10151,4.2.2.2,Dimethyl sulfoxide,0.0,1.0
10152,4.2.2.21,Orthophosphate,0.0,1.0
10153,4.2.2.21,Sodium chloride,0.0,1.0
10154,4.2.2.24,D-Glucose,0.0,1.0
10155,4.2.2.24,D-Glucuronic acid,0.0,1.0
10156,4.2.2.24,D-Xylose,0.0,1.0
10157,4.2.2.24,L-Rhamnose,0.0,1.0
10158,4.2.2.25,Calcium chloride anhydrous,0.0,1.0
10159,4.2.2.25,Magnesium chloride,0.0,1.0
10160,4.2.2.3,Ammonium chloride,0.0,2.0
10161,4.2.2.3,Calcium cation,0.0,3.0
10162,4.2.2.3,Calcium chloride anhydrous,0.0,1.0
10163,4.2.2.3,Dibasic sodium phosphate,0.0,1.0
10164,4.2.2.3,EDTA,0.0,2.0
10165,4.2.2.3,Fe2+,0.0,1.0
10166,4.2.2.3,Magnesium cation,0.0,3.0
10167,4.2.2.3,Magnesium chloride,0.0,1.0
10168,4.2.2.3,Potassium cation,0.0,1.0
10169,4.2.2.3,Potassium dibasic phosphate,0.0,1.0
10170,4.2.2.3,Sodium cation,0.0,1.0
10171,4.2.2.3,Sodium chloride,0.0,5.0
10172,4.2.2.3,Sodium fluoride,0.0,2.0
10173,4.2.2.6,Calcium cation,0.0,1.0
10174,4.2.2.7,EDTA,0.0,2.0
10175,4.2.2.7,Mercaptoethanol,0.0,1.0
10176,4.2.2.9,Diethyl pyrocarbonate,0.0,1.0
10177,4.2.2.9,Mercaptoethanol,0.0,1.0
10178,4.2.2.9,Trientine,0.0,1.0
10179,4.2.3.1,S-Adenosyl-L-methionine,0.0,9.0
10180,4.2.3.11,Diphosphate,0.0,1.0
10181,4.2.3.12,Dithioerythritol,0.0,3.0
10182,4.2.3.12,EDTA,0.0,1.0
10183,4.2.3.17,Paclitaxel,0.0,1.0
10184,4.2.3.19,Mercaptoethanol,0.0,1.0
10185,4.2.3.26,(-)-Jasmonic acid,0.0,1.0
10186,4.2.3.31,Mercaptoethanol,0.0,1.0
10187,4.2.99.18,ATP,0.0,1.0
10188,4.2.99.18,Imidazole,0.0,1.0
10189,4.2.99.18,S-Adenosyl-L-methionine,0.0,1.0
10190,4.2.99.B1,dATP,0.0,1.0
10191,4.2.99.B1,dCTP,0.0,1.0
10192,4.2.99.B1,dGTP,0.0,1.0
10193,4.2.99.B1,dUTP,0.0,1.0
10194,4.3.1.1,AMP,0.0,1.0
10195,4.3.1.1,Adenosine,0.0,1.0
10196,4.3.1.1,D-Aspartate,0.0,1.0
10197,4.3.1.1,Dimethyl sulfoxide,0.0,1.0
10198,4.3.1.1,GTP,0.0,1.0
10199,4.3.1.1,Glycerol,0.0,1.0
10200,4.3.1.1,Guanosine,0.0,1.0
10201,4.3.1.1,L-Aspartate,0.0,1.0
10202,4.3.1.1,"Propane-1,2-diol",0.0,1.0
10203,4.3.1.12,L-Arginine,0.0,2.0
10204,4.3.1.16,ADP,0.0,1.0
10205,4.3.1.16,AMP,0.0,1.0
10206,4.3.1.17,ATP,0.0,1.0
10207,4.3.1.19,AMP,0.0,1.0
10208,4.3.1.19,Ammonia,0.0,1.0
10209,4.3.1.19,CMP,0.0,1.0
10210,4.3.1.19,Orthophosphate,0.0,15.0
10211,4.3.1.2,Ammonia,0.0,1.0
10212,4.3.1.2,Dimethyl sulfoxide,0.0,2.0
10213,4.3.1.24,(-)-Jasmonic acid,0.0,1.0
10214,4.3.1.24,Abscisate,0.0,1.0
10215,4.3.1.24,Ascorbate,0.0,2.0
10216,4.3.1.24,Cadmium,0.0,1.0
10217,4.3.1.24,Caffeate,0.0,2.0
10218,4.3.1.24,Cetyltrimethylammonium bromide,0.0,1.0
10219,4.3.1.24,EDTA,0.0,2.0
10220,4.3.1.24,Esculetin,0.0,1.0
10221,4.3.1.24,Fluridone,0.0,1.0
10222,4.3.1.24,Fraxetin,0.0,1.0
10223,4.3.1.24,Salicylate,0.0,1.0
10224,4.3.1.24,Scoparone,0.0,1.0
10225,4.3.1.24,Sodium chloride,0.0,1.0
10226,4.3.1.28,Glycerol,0.0,1.0
10227,4.3.1.3,Diethylstilbestrol,0.0,1.0
10228,4.3.1.3,Glutathione,0.0,4.0
10229,4.3.1.3,Mercaptoethanol,0.0,2.0
10230,4.3.1.9,Mercaptoethanol,0.0,1.0
10231,4.3.2.1,GTP,0.0,1.0
10232,4.3.2.5,Cadmium,0.0,2.0
10233,4.3.2.5,Cobalt ion,0.0,2.0
10234,4.3.3.7,Isocitrate,0.0,1.0
10235,4.3.3.7,Mercaptoethanol,0.0,1.0
10236,4.4.1.1,Mercaptoethanol,0.0,1.0
10237,4.4.1.11,EDTA,0.0,1.0
10238,4.4.1.13,2-Oxoglutarate,0.0,1.0
10239,4.4.1.13,4-Methylthio-2-oxobutanoic acid,0.0,2.0
10240,4.4.1.14,(-)-Jasmonic acid,0.0,1.0
10241,4.4.1.14,1-Naphthylacetic acid,0.0,1.0
